V1	V2	V3	V4
boot1	0.0516478265719372	0.000441988296241272	0.000444635114596395	8.82115469947498e-05
boot2	0.065828841723774	0.000463674576226309	0.000468158283530154	9.21151538193952e-05
boot3	0.0718640786049335	0.000461390895421738	0.000466680340042688	9.29635220116524e-05
boot4	0.0649312315519386	0.000460340819019788	0.000464715082946127	9.27158829306106e-05
boot5	0.0559753577818422	0.000472056896594168	0.000475328633093583	9.2060611704644e-05
boot6	0.0877086037033122	0.000453573019510095	0.000461439951459153	9.20911685288731e-05
boot7	0.0705965378210359	0.000459655352414169	0.000464726540100345	9.05244731019262e-05
boot8	0.0727356131923758	0.000436101640890822	0.000441375637782108	8.94506680655622e-05
boot9	0.0386195151638584	0.000476222384969813	0.00047777776642996	9.32768835757453e-05
boot10	0.0736883717359905	0.000440542708738126	0.000446087765543202	9.02337754745135e-05
boot11	0.0593238371897202	0.000452796586609284	0.000456371457048528	9.13926785551767e-05
boot12	0.0444674170648616	0.00045253823784046	0.000454530705682941	8.94567870551435e-05
boot13	0.0578347827686154	0.000453264054430124	0.000456707175458486	9.15884849661962e-05
boot14	0.0665008152772185	0.000450609456340618	0.000455104151821337	8.91058018898608e-05
boot15	0.06435233678211	0.000451555748363109	0.000455825961362323	9.22580902507719e-05
boot16	0.0501322725013368	0.000466775455798008	0.000469330307604652	9.05436363071144e-05
boot17	0.0654649841880649	0.00045020536709519	0.000454586032944882	9.0812878074214e-05
boot18	0.0503381571405255	0.000445847228132531	0.000448411319042216	9.1002274496513e-05
boot19	0.0668209484365363	0.000451283797053311	0.000455897506809786	9.05969645699424e-05
boot20	0.0765946149077884	0.000455535391656278	0.000461531900817465	9.19958610115689e-05
boot21	0.0791621944748868	0.000453907174714872	0.000460319123152187	9.02936004585728e-05
boot22	0.0709973305979672	0.000450326278611037	0.000455494625286456	9.23104376664823e-05
boot23	0.0630054915913109	0.00044539626015137	0.000449393690734985	8.97486107294196e-05
boot24	0.0484853057895574	0.000449770233625022	0.000452185401278798	9.18805330406928e-05
boot25	0.0644959547816946	0.00045796770481835	0.000462260095049037	9.24421352531001e-05
boot26	0.0764486801366428	0.000448312648534687	0.000454319607128814	9.28363230427655e-05
boot27	0.0645041246608664	0.000460394552739242	0.000464616888255705	9.07091176000478e-05
boot28	0.0819382266941208	0.000464242560204846	0.000471129684949981	9.23225510760238e-05
boot29	0.059390858905752	0.000442048357695373	0.00044567576232738	9.03589995949408e-05
boot30	0.0729068888534763	0.000465444565851301	0.000470901871087276	9.23996761339895e-05
boot31	0.0796670793289674	0.000469157753694847	0.000475711333126064	9.25073212547664e-05
boot32	0.0764527679472965	0.000459661576022679	0.000465701543292638	9.22845839941336e-05
boot33	0.0640529546814166	0.000447104182756495	0.000451325009529731	9.07121250229009e-05
boot34	0.0707050611766133	0.000461686466618657	0.000466860961980518	9.2141912877423e-05
boot35	0.055752022706735	0.000468887289122044	0.000472117076482531	9.20392488749193e-05
boot36	0.0583317939752734	0.000460966319846718	0.000464411909224391	9.08864829967606e-05
boot37	0.0666171167198489	0.000457996776123924	0.000462568898387367	9.09998145695247e-05
boot38	0.0608668872926315	0.000451178471810019	0.00045502224361028	9.07087076300422e-05
boot39	0.0641256460730423	0.000465948863648156	0.000470214601280389	9.32661209698503e-05
boot40	0.072384901711622	0.000463666658310672	0.000469081720434763	9.18918822928794e-05
boot41	0.0588971830863456	0.000472825358638642	0.000476442279178438	9.21089768909956e-05
boot42	0.0546328596046449	0.000446723506436964	0.000449743614503182	9.05834485504557e-05
boot43	0.0602094813896982	0.000451154551080907	0.000454868481787356	9.11975230361738e-05
boot44	0.0612128744616542	0.000450820159804889	0.000454676621703787	9.16730253220924e-05
boot45	0.0807627687730618	0.00045808764811657	0.000464704878072171	9.22007109594446e-05
boot46	0.0664639307684019	0.000458513629411578	0.000463013121675679	9.07664876684741e-05
boot47	0.062981944092494	0.000466003570618951	0.000470026680493663	9.13679940529732e-05
boot48	0.0821802820058269	0.000461196968910126	0.000468312090063924	9.43939867442763e-05
boot49	0.065344240502366	0.000443052536529398	0.000447346439778603	8.89841729960642e-05
boot50	0.078321654754324	0.000466089210961599	0.000472520575830495	9.29719346034576e-05
boot51	0.0576568700232696	0.000461176951992041	0.000464635772475364	9.25568649957841e-05
boot52	0.0597389233170667	0.000456764535591548	0.00046046123408919	9.26912632702924e-05
boot53	0.0687212104973178	0.000470219087323603	0.000475094534307248	9.30103820338896e-05
boot54	0.0755188734179345	0.00045628988054898	0.000462104375634278	9.31284741951923e-05
boot55	0.0696968376847429	0.000479723821492659	0.000484765010542631	9.29476633149515e-05
boot56	0.0500792409004607	0.000453427801955416	0.000455973253126202	8.92522049503818e-05
boot57	0.0710326546635501	0.000468956347354829	0.000474125940657432	9.16027673715319e-05
boot58	0.0596903496502375	0.000457415861524493	0.000461032827383639	9.07239128969896e-05
boot59	0.0641822927956531	0.000470761674662786	0.000475173207259788	9.59901816061862e-05
boot60	0.0585390656254707	0.000478777986416831	0.00048242278492501	9.37280098409182e-05
boot61	0.0784658265532615	0.000459063726715762	0.000465299466937386	9.14853692109156e-05
boot62	0.0653350342117491	0.000442006101449381	0.000446321552113675	8.87665366536416e-05
boot63	0.0722431016538163	0.000469485913750157	0.00047489992548092	9.21926988958604e-05
boot64	0.0515817896502194	0.000453689267864776	0.000456451623838926	9.20567531537325e-05
boot65	0.0675781317630171	0.000456869732787015	0.000461637497750166	9.10934847191342e-05
boot66	0.0529292046940953	0.000446326153731429	0.000449214516990183	9.14221238370549e-05
boot67	0.0879148584175086	0.000446975566294352	0.00045476791688404	8.96358264209904e-05
boot68	0.072863439468043	0.000447591869237339	0.000453113079374129	9.11006975630198e-05
boot69	0.0641142709873704	0.000463907566510727	0.00046808867704008	9.09896380559909e-05
boot70	0.0730611143232744	0.000453785927460548	0.000459204855021028	9.11377876873342e-05
boot71	0.0644424588719076	0.000457719435138116	0.000461944201846579	9.15102697056969e-05
boot72	0.0767823116209	0.000453916304137169	0.000459955656139085	9.06669013590337e-05
boot73	0.0613539843845554	0.000458295300349009	0.000462258910260116	9.28516588430406e-05
boot74	0.0697665406885435	0.000469384813650412	0.000474401729736669	9.33618990286967e-05
