V1	V2	V3	V4
boot1	0.0479625658023006	8.73620166410692e-05	8.78105266270977e-05	8.58729421425417e-05
boot2	0.0684958163066745	8.70105472480739e-05	8.79235024633916e-05	8.67721844735426e-05
boot3	0.0808838035115407	8.94671735051464e-05	9.07578007828133e-05	8.90891064711971e-05
boot4	0.066886390073672	8.65223570843615e-05	8.73897066727848e-05	8.70938131206913e-05
boot5	0.0556840077071291	8.60149510052547e-05	8.6612390063892e-05	8.54963183079996e-05
boot6	0.0900675024108004	8.58845094613721e-05	8.74490523717905e-05	8.59552008114139e-05
boot7	0.0697082435872332	8.83840412886165e-05	8.93355273320896e-05	8.65166703475022e-05
boot8	0.0672417173103313	8.63919571936649e-05	8.72783419313325e-05	8.68939272021804e-05
boot9	0.0358842188739096	9.01073313125158e-05	9.03626202031166e-05	8.91623548714614e-05
boot10	0.06720741599073	8.28971361603108e-05	8.37694491699962e-05	8.4586644766961e-05
boot11	0.0573913043478261	8.54332108607882e-05	8.60696865737824e-05	8.62865496779332e-05
boot12	0.0429362880886427	8.83878264128013e-05	8.87525919123721e-05	8.71973750977586e-05
boot13	0.05476237042832	8.56323420170247e-05	8.62188699291953e-05	8.68510183414733e-05
boot14	0.0644789867587795	8.47127835710691e-05	8.55106227062521e-05	8.39885969963565e-05
boot15	0.064026792750197	8.57801174843787e-05	8.65877278448745e-05	8.83242831818255e-05
boot16	0.0478983382209189	8.91046462022887e-05	8.95531800838773e-05	8.7007413111503e-05
boot17	0.0636867088607595	8.72151554389428e-05	8.80173700128185e-05	8.73111729813004e-05
boot18	0.0482948945397201	8.66189723410091e-05	8.70787391138462e-05	8.79045116421727e-05
boot19	0.0618332674832082	8.59998284128547e-05	8.67551332266931e-05	8.6953633089322e-05
boot20	0.0777580422340635	8.87793066245556e-05	8.99725793958353e-05	8.82788017372642e-05
boot21	0.0721710139242989	8.66714736345812e-05	8.76929788808768e-05	8.64548382474001e-05
boot22	0.069242840329541	8.53632582229291e-05	8.63037389873274e-05	8.7958767464079e-05
boot23	0.0603261937512281	8.66664107330613e-05	8.73815315136686e-05	8.66439211788621e-05
boot24	0.0462674961119751	8.53713341883366e-05	8.57874852762977e-05	8.62762960327132e-05
boot25	0.0564829192546584	8.65220386619777e-05	8.71412778249296e-05	8.70851389147374e-05
boot26	0.0774995070005916	8.5963024276289e-05	8.71474402860178e-05	8.86285411987527e-05
boot27	0.0617161059128011	8.92913504574966e-05	9.00496378811558e-05	8.83305426902824e-05
boot28	0.0803883495145631	8.78016485361852e-05	8.90564614949571e-05	8.72289602068952e-05
boot29	0.0568803752931978	8.43773864173565e-05	8.50097900712844e-05	8.59416782769986e-05
boot30	0.0751376868607396	8.83387803864083e-05	8.94492587473018e-05	8.83417787175546e-05
