V1	V2	V3	V4
boot1	0.0490763202089942	8.37112326133123e-05	8.41606607165509e-05	8.20293712764287e-05
boot2	0.0672654309191668	8.54622359673626e-05	8.63268715868431e-05	8.52557070756873e-05
boot3	0.0809845922585494	8.49499535701841e-05	8.61822918233377e-05	8.50004250331391e-05
boot4	0.0656795747911921	8.42926528765189e-05	8.51115227597292e-05	8.54832824088361e-05
boot5	0.05727969348659	8.55049607187031e-05	8.61334977466567e-05	8.4913805055361e-05
boot6	0.0854716981132076	8.46664763529625e-05	8.60448558205767e-05	8.43399786400854e-05
boot7	0.0658118046388837	8.54152618766819e-05	8.62320059139865e-05	8.35394616491999e-05
boot8	0.0662572119858552	8.17625094450558e-05	8.25795610252045e-05	8.25848474654876e-05
boot9	0.0313096601756396	8.6995523786772e-05	8.71826743824791e-05	8.6232016712688e-05
boot10	0.0707109004739336	8.17456870824365e-05	8.26935603423104e-05	8.31035271602485e-05
boot11	0.0556184012066365	8.36967778254112e-05	8.42799992720142e-05	8.4485522421718e-05
boot12	0.0449522382468627	8.34666920431301e-05	8.38451718564665e-05	8.25906032668778e-05
boot13	0.0515209125475285	8.35286700942481e-05	8.40333097196721e-05	8.46760224736383e-05
boot14	0.0652500940203084	8.31069591638208e-05	8.39075561494656e-05	8.23278849251678e-05
boot15	0.0649771341463415	8.30326040747846e-05	8.38371063541047e-05	8.55339287628786e-05
boot16	0.0490970654627539	8.63481280978297e-05	8.68015746435509e-05	8.37407821698633e-05
boot17	0.0680067631035131	8.32693638785845e-05	8.41382197545599e-05	8.31701884398552e-05
boot18	0.0458286569397681	8.24281101691058e-05	8.28209769474266e-05	8.38627071438093e-05
boot19	0.0646453089244851	8.30226822836065e-05	8.38195960833666e-05	8.39012492189309e-05
boot20	0.0773166571915861	8.4765963135772e-05	8.58987782730245e-05	8.49320908458511e-05
boot21	0.074773413897281	8.36573678168111e-05	8.47130822099105e-05	8.32178907508132e-05
boot22	0.0715367146101438	8.24106397026404e-05	8.33791297740282e-05	8.50701848533251e-05
boot23	0.0619020821609454	8.29559722223327e-05	8.36747619007908e-05	8.26317050109158e-05
boot24	0.0453166477057262	8.33421890056433e-05	8.3731570605811e-05	8.44208225967525e-05
boot25	0.0539506409030036	8.58219142590941e-05	8.6378767454779e-05	8.63146401276063e-05
boot26	0.0794196258113784	8.33542701382307e-05	8.45584467254814e-05	8.59252806716424e-05
boot27	0.0631003955547184	8.50743461674175e-05	8.58243291998458e-05	8.38272592110224e-05
boot28	0.0810145750520538	8.56796179287612e-05	8.69219729109427e-05	8.50896783571827e-05
boot29	0.0577140701622029	8.15454042640922e-05	8.21736415131846e-05	8.29753558684384e-05
boot30	0.0761199696279423	8.52728055705166e-05	8.63727011240775e-05	8.53316578248112e-05
boot31	0.0772891680944222	8.60556578695638e-05	8.71928395761558e-05	8.55064528336592e-05
boot32	0.0761469636398249	8.45669512735199e-05	8.56707700573701e-05	8.51379843258752e-05
boot33	0.0598176984428409	8.24412224820162e-05	8.31207054001701e-05	8.38214031137934e-05
boot34	0.070521327014218	8.46617485267882e-05	8.56045461692235e-05	8.50075036744468e-05
boot35	0.056807422836584	8.56596189850538e-05	8.62706932682074e-05	8.47118427718825e-05
boot36	0.0570892018779343	8.56494922128893e-05	8.62615442262338e-05	8.39869460615959e-05
boot37	0.0647935779816514	8.48633708269703e-05	8.56657805646738e-05	8.43626860307082e-05
boot38	0.0606642349779228	8.37641638724571e-05	8.44706621265283e-05	8.4159948926262e-05
boot39	0.0617166729965818	8.57871340138044e-05	8.65104434945805e-05	8.58545995286409e-05
boot40	0.0777714394371554	8.52292214521917e-05	8.63793254248342e-05	8.45418858052682e-05
boot41	0.0600571973307912	8.58625894684138e-05	8.65502666755119e-05	8.48048729655879e-05
boot42	0.0663658582440308	8.27651856680062e-05	8.35932411559676e-05	8.37132074964741e-05
boot43	0.059243934549558	8.25008071355571e-05	8.31609244537652e-05	8.38900838231535e-05
boot44	0.0564470454974514	8.29034502307778e-05	8.35049735355525e-05	8.43010410270169e-05
boot45	0.0855898504071199	8.51703793345325e-05	8.65575451161483e-05	8.49767231044868e-05
boot46	0.0614366729678639	8.45134587599903e-05	8.52269681712115e-05	8.41574099642824e-05
boot47	0.0665538635081782	8.6683891197798e-05	8.75166448634993e-05	8.43752186178352e-05
boot48	0.0868981392672166	8.41804629373e-05	8.56290120660367e-05	8.65564169707074e-05
boot49	0.0654205607476635	8.22815199139949e-05	8.30814918333479e-05	8.22423376159041e-05
boot50	0.0797616759561791	8.56222898828857e-05	8.68450315610212e-05	8.59393898063129e-05
boot51	0.0581284543548694	8.49685829321317e-05	8.56125541929829e-05	8.53405044581784e-05
boot52	0.0618478467084045	8.39290425535505e-05	8.46547409300381e-05	8.52568583548747e-05
boot53	0.0755327245053272	8.65508458685249e-05	8.7636308667459e-05	8.57381175727003e-05
boot54	0.0771850170261067	8.4908948338659e-05	8.60359870925978e-05	8.61014710340391e-05
boot55	0.0732217573221757	8.7490424612294e-05	8.85100947806751e-05	8.56564835798836e-05
