V1	V2	V3	V4
boot1	0.0518245341614907	8.72981113806012e-05	8.78194200648123e-05	8.55531762822488e-05
boot2	0.0673346693386773	8.93721531681481e-05	9.02807619246509e-05	8.94186395288479e-05
boot3	0.0793150954536509	8.89752905715126e-05	9.0213409911568e-05	8.88871938090568e-05
boot4	0.0629607491532178	8.86094646784769e-05	8.93992745876091e-05	8.96638628054457e-05
boot5	0.0572234535563167	9.0281158923404e-05	9.09409460757135e-05	8.94282194421874e-05
boot6	0.0887878188649397	8.84179507003448e-05	8.99768347776225e-05	8.80467587357929e-05
boot7	0.0673605655930872	8.84701587414345e-05	8.93612517887677e-05	8.68159003093021e-05
boot8	0.0689722168253352	8.50274840998524e-05	8.59517441919062e-05	8.6134102669898e-05
boot9	0.0326547067123564	9.16932333240436e-05	9.19081758498388e-05	9.09793790888542e-05
boot10	0.0737134909596662	8.58886206926976e-05	8.69682310144661e-05	8.73098462914837e-05
boot11	0.0557532621589561	8.81149789398757e-05	8.87295353339772e-05	8.83803717230133e-05
boot12	0.0454634528708603	8.80721521886819e-05	8.84771934481256e-05	8.6738068611204e-05
boot13	0.054458408138839	8.7788221980445e-05	8.83798274496284e-05	8.87699525552109e-05
boot14	0.0625737898465171	8.72004337378913e-05	8.79708940243447e-05	8.63080090486696e-05
boot15	0.0638638638638639	8.73196490755992e-05	8.81361842322803e-05	8.99031197397632e-05
boot16	0.050610476565577	9.07463540226832e-05	9.12507692133478e-05	8.79039294796343e-05
boot17	0.0633636004737465	8.73063124688548e-05	8.80988402748154e-05	8.74339278972425e-05
boot18	0.0453385672227674	8.66953512688378e-05	8.70988028248364e-05	8.79141967090718e-05
boot19	0.0653568564554932	8.76479519087795e-05	8.85043109075253e-05	8.84140304470079e-05
boot20	0.0781467488566315	8.92136535791492e-05	9.04279932802551e-05	8.91261608003426e-05
boot21	0.0780071456927352	8.81093759575994e-05	8.93172193039923e-05	8.7487189885569e-05
boot22	0.0685555775708342	8.6379621420368e-05	8.7310841395813e-05	8.89552789825091e-05
boot23	0.063224032986452	8.70377582648334e-05	8.78226155880362e-05	8.67013000041401e-05
boot24	0.0482937537417681	8.69096931709127e-05	8.73751265475782e-05	8.86636595068282e-05
boot25	0.0600438858966687	8.91727703997973e-05	8.98919541687125e-05	8.98456522633905e-05
boot26	0.0786427145708583	8.67333106425505e-05	8.79677770208087e-05	8.94572542716607e-05
boot27	0.0640316205533597	8.90208312479773e-05	8.98311174991017e-05	8.80035428565289e-05
boot28	0.0802149681528662	8.9961234158618e-05	9.1241974826565e-05	8.95429661745291e-05
boot29	0.0599801390268123	8.5277378036521e-05	8.59918997997138e-05	8.72103723429068e-05
boot30	0.0743243243243243	8.97358141085725e-05	9.08336092568768e-05	8.93873475768965e-05
boot31	0.0786584148532641	9.04344862237716e-05	9.16696920986425e-05	8.96320909621459e-05
boot32	0.0808926080892608	8.85718787879126e-05	8.9875647276353e-05	8.90844294782225e-05
boot33	0.0633592349073521	8.64557583473878e-05	8.72555974882615e-05	8.79130025556328e-05
boot34	0.0707151418298042	8.92643107053896e-05	9.0263238249139e-05	8.96812399582246e-05
boot35	0.0519944433419329	8.97298533571271e-05	9.02663530869222e-05	8.88910899109097e-05
boot36	0.0585337012219156	8.99426171315338e-05	9.06178623382221e-05	8.84177291362916e-05
boot37	0.0666	8.8752888e-05	8.964e-05	8.828028e-05
boot38	0.0631790744466801	8.76956617217892e-05	8.84987996388796e-05	8.8152866121668e-05
boot39	0.0624750499001996	8.98580208597272e-05	9.06370890952626e-05	9.00422890379654e-05
boot40	0.0751051472060885	9.00453733483523e-05	9.11751116092872e-05	8.9033513483881e-05
boot41	0.0623115577889447	9.09344073972042e-05	9.17148556854625e-05	8.93897532408387e-05
boot42	0.0635986569227731	8.71313073863383e-05	8.79301991821867e-05	8.82081670501994e-05
boot43	0.0600594648166502	8.70186942752317e-05	8.77336872017059e-05	8.83793840127692e-05
boot44	0.0587534736006352	8.68590838178558e-05	8.7544270530865e-05	8.87927561725865e-05
boot45	0.0845377153039002	8.93245810399824e-05	9.07394741915965e-05	8.87189044307568e-05
boot46	0.0642165579924916	8.87075180780036e-05	8.95223306289625e-05	8.80385270811349e-05
boot47	0.0656028368794326	9.08629437482942e-05	9.17108027330518e-05	8.84017220242501e-05
boot48	0.0838202699979851	8.79825545904833e-05	8.93981978833576e-05	9.09450034852992e-05
boot49	0.0663285212641436	8.60655721913968e-05	8.69238384288311e-05	8.58219463409196e-05
boot50	0.0797409431289213	8.9646456742781e-05	9.09333658727324e-05	9.03466150262812e-05
boot51	0.057950671746541	8.89520395243494e-05	8.96254464535404e-05	8.98600798397114e-05
boot52	0.0610047846889952	8.78104155969306e-05	8.85523581318091e-05	8.94197009673945e-05
boot53	0.0734497290788682	9.1546151523131e-05	9.26288050855953e-05	9.04756050334114e-05
boot54	0.0794531404794928	8.86903562493431e-05	8.99411590098056e-05	9.00161055872339e-05
boot55	0.0715861239221977	9.22970709913461e-05	9.33246573435026e-05	9.03591464469486e-05
boot56	0.0469917420369642	8.74370568128762e-05	8.78712337337705e-05	8.67831272798081e-05
boot57	0.0714001591089897	9.1190500376882e-05	9.22044189768798e-05	8.88284848706139e-05
boot58	0.0603380503144654	8.80137032625732e-05	8.87292457774613e-05	8.796268472975e-05
boot59	0.0616749174917492	9.05650249290463e-05	9.13496362012439e-05	9.38822610921783e-05
boot60	0.0609731061383699	9.20016865209409e-05	9.27649219288984e-05	9.15484297828479e-05
boot61	0.0757128810226155	8.92536047780182e-05	9.03809283478796e-05	8.82715840707118e-05
boot62	0.0601606897903194	8.55022502827938e-05	8.62115014284036e-05	8.60511149026433e-05
boot63	0.0746863174666401	8.97641033312353e-05	9.08750465729655e-05	8.89899309300505e-05
boot64	0.0475617098133654	8.77044916704043e-05	8.81584584053774e-05	8.96653040325937e-05
boot65	0.0651780325890163	8.84179667313289e-05	8.9272558550314e-05	8.81840806720445e-05
boot66	0.0500099621438534	8.67175940631376e-05	8.72158997641995e-05	8.83428990884516e-05
boot67	0.0894995093228656	8.67978756424316e-05	8.83700370102498e-05	8.66668470735244e-05
boot68	0.0739174219536757	8.745497662461e-05	8.85554369001946e-05	8.88704132092032e-05
boot69	0.0600671803991306	9.00197037813703e-05	9.07326194425246e-05	8.83531276534729e-05
boot70	0.0698594894122304	8.86835287193619e-05	8.96493605541012e-05	8.83726711443549e-05
boot71	0.0636112208613196	8.8804676881527e-05	8.9604042235037e-05	8.90184649419108e-05
boot72	0.0750049475559074	8.83793524197166e-05	8.94926993735785e-05	8.7689506863172e-05
boot73	0.0589904723292114	8.81807615747427e-05	8.88861894737136e-05	9.02624323960372e-05
boot74	0.0672118069405664	9.15008626448668e-05	9.24018253477419e-05	9.06404939962724e-05
boot75	0.0574874371859296	9.0323318823861e-05	9.09876013231989e-05	9.04273515249285e-05
boot76	0.0704898446833931	8.75100808922652e-05	8.8499491127926e-05	8.79783366796871e-05
boot77	0.0669990029910269	8.89649430569713e-05	8.98600310732807e-05	8.88110998041681e-05
boot78	0.0780527056930195	8.95038558255103e-05	9.07294090071641e-05	8.99246553522911e-05
boot79	0.0607908715325595	8.68609073134323e-05	8.75879445083346e-05	8.70523960009974e-05
boot80	0.071513470681458	9.19533664257358e-05	9.29664758728253e-05	8.99709148920522e-05
boot81	0.0664694280078895	8.67772215710367e-05	8.76486584269925e-05	8.60413930549915e-05
boot82	0.0705882352941176	9.0833842187394e-05	9.18108419838524e-05	8.77073825300978e-05
boot83	0.0663516440244142	8.70142086191462e-05	8.78810211146655e-05	8.70340835827219e-05
boot84	0.0527704485488127	9.21214984718563e-05	9.26866943801256e-05	9.15023748474873e-05
boot85	0.0721096543504172	8.81895125648885e-05	8.9222449046918e-05	8.78114848883531e-05
boot86	0.0606120047077285	8.54291927859044e-05	8.61498312940821e-05	8.62262643663406e-05
boot87	0.0798638911128903	9.04300024265191e-05	9.17066719829026e-05	8.90096362741292e-05
boot88	0.0665597433841219	9.07511694946971e-05	9.16393409941679e-05	9.08037552038489e-05
boot89	0.0642361111111111	8.51983941195488e-05	8.59943582342631e-05	8.46939798830672e-05
boot90	0.0531146260495997	8.93645339783492e-05	8.99154348766872e-05	8.78186547085022e-05
boot91	0.0572004028197382	8.89917270074487e-05	8.96507171550298e-05	9.08498837881443e-05
boot92	0.0694471768640567	8.75680174407603e-05	8.85168489131954e-05	8.78515802976445e-05
boot93	0.0653869226154769	8.89091718270919e-05	8.97640907731271e-05	8.97490038271053e-05
boot94	0.0585540728938459	8.99938681187374e-05	9.06767160479263e-05	8.81315756937805e-05
boot95	0.0607878424315137	8.71459579670077e-05	8.78848425475873e-05	8.88192417959029e-05
boot96	0.064619707003813	8.95355045744644e-05	9.03734950487286e-05	9.06958923329615e-05
boot97	0.0846782227535366	8.769273911278e-05	8.91213905191752e-05	8.9208671727588e-05
boot98	0.0687068114511352	8.72406018741554e-05	8.81726109442012e-05	8.87778965942136e-05
boot99	0.0808060654429369	8.9102735378253e-05	9.04055327071374e-05	8.87253629856912e-05
boot100	0.0490566037735849	8.9576855511634e-05	9.00548198361223e-05	8.87348536145582e-05
boot101	0.0756925477955521	8.90790964097762e-05	9.01968025728238e-05	8.77861435662062e-05
boot102	0.0674315619967794	9.2800461874316e-05	9.37157226539709e-05	8.82207407849819e-05
boot103	0.0883573828819925	8.72684825425564e-05	8.88116782550994e-05	8.86643861639829e-05
boot104	0.0708017550857599	8.9094984659012e-05	9.00947629843459e-05	8.90537321512418e-05
boot105	0.0804343454655138	8.92746130457293e-05	9.05755750265186e-05	8.90244380568234e-05
boot106	0.0671567653486986	8.80065208926525e-05	8.89026129117465e-05	8.79979399197446e-05
boot107	0.0642147117296223	8.69636514160102e-05	8.77834385338071e-05	8.8387940089072e-05
boot108	0.0648185894822666	9.03819232697684e-05	9.12383133110384e-05	9.1156657989078e-05
boot109	0.0525493260402422	8.70420629492841e-05	8.7581510432637e-05	8.70349360191133e-05
boot110	0.0839203058965587	8.86966381114585e-05	9.01139489872427e-05	8.98443168593806e-05
boot111	0.0535504119262456	8.88193886118517e-05	8.93818928522343e-05	8.72592693761044e-05
boot112	0.0664936102236422	9.0544331457668e-05	9.14271989098592e-05	8.96737011730409e-05
boot113	0.0494150867285196	9.01844677929343e-05	9.06769750128591e-05	8.93367892272555e-05
boot114	0.0813739521570231	8.98597048886542e-05	9.12135630137112e-05	9.01836311969524e-05
boot115	0.0832677165354331	8.58615597644581e-05	8.72264244528489e-05	8.75720553114334e-05
boot116	0.0616066035836521	8.98682818299347e-05	9.06323997290918e-05	8.99280657563009e-05
boot117	0.0412640901771337	9.01316275010991e-05	9.04743660554765e-05	8.94381416056604e-05
boot118	0.0606488011283498	8.86164593961613e-05	8.93575992467167e-05	8.89952872951825e-05
boot119	0.0674944922892049	8.63317338886313e-05	8.72441125165859e-05	8.90378195440258e-05
boot120	0.0662199448167127	8.72289212497599e-05	8.80931469280273e-05	8.68387122102546e-05
boot121	0.0573261174584085	8.84529541020269e-05	8.91116600035813e-05	8.79374955545832e-05
boot122	0.0542048624950179	8.67842795589666e-05	8.73698050906732e-05	9.049245491822e-05
boot123	0.0648221343873518	8.61104821166144e-05	8.69408989360871e-05	8.72716176214597e-05
boot124	0.0567417951759589	8.82102566646239e-05	8.88467990370617e-05	8.84319556967901e-05
boot125	0.0745378652355397	8.53799387758004e-05	8.64842705893308e-05	8.81934896012185e-05
boot126	0.055293191656828	9.01183833127435e-05	9.07199844626055e-05	8.66446835235528e-05
boot127	0.0537677393563862	8.99135305190315e-05	9.04913777697803e-05	8.88333320431357e-05
boot128	0.0681635926222935	8.80551325791531e-05	8.89866232285472e-05	8.94349474218949e-05
boot129	0.0882176435287057	8.80390528677386e-05	8.95958347500666e-05	8.83450764451647e-05
boot130	0.0854581673306773	8.57263553838487e-05	8.7181155854669e-05	8.75991518126159e-05
boot131	0.0520379897111199	8.90780836732179e-05	8.96138874668812e-05	8.86115705290408e-05
boot132	0.0935122146575891	8.82649004899153e-05	9.001590855763e-05	8.98840664955363e-05
boot133	0.0542620363062352	8.83048916743257e-05	8.88858641652687e-05	8.79229286693711e-05
boot134	0.0748705694942254	8.88106931599795e-05	8.99269022751506e-05	8.84895272309184e-05
boot135	0.0673267326732673	8.62311111024836e-05	8.71287128712871e-05	8.81445558142717e-05
boot136	0.0756435643564356	8.89757536875146e-05	9.01088128614842e-05	8.89952586671274e-05
boot137	0.0673822301729279	9.21402164055082e-05	9.30426940328342e-05	9.00743522074055e-05
boot138	0.0517102615694165	8.94587024269019e-05	8.99967207672595e-05	8.90708020291997e-05
boot139	0.0665464020845861	8.95096731152057e-05	9.03973106438494e-05	9.00904739738285e-05
boot140	0.0593454258675079	8.65741923095236e-05	8.72685691966285e-05	8.72755512094556e-05
boot141	0.062976725992568	8.81207914215358e-05	8.88964745853815e-05	8.75002239430338e-05
boot142	0.0595710881652105	8.65148481982323e-05	8.72195174883807e-05	8.8480390078902e-05
boot143	0.0604449694821815	8.60762385639431e-05	8.67955916522876e-05	8.67686719147563e-05
