V1	V2	V3	V4
boot1	0.04976877339793	9.76084280248585e-05	9.81538873522169e-05	9.62508883041454e-05
boot2	0.0670170827858081	9.77291817478339e-05	9.87128193705058e-05	9.7539316029604e-05
boot3	0.0741794310722101	9.80542484218991e-05	9.92583158166905e-05	9.84364201946161e-05
boot4	0.0668719753629564	9.82125000890182e-05	9.91961914856183e-05	9.87029620455251e-05
boot5	0.0512820512820513	9.96797199542593e-05	0.000100261030472317	9.82743965927528e-05
boot6	0.0938461538461538	9.66515006548819e-05	9.85871271585557e-05	9.75300057990554e-05
boot7	0.0716000873171797	9.70436373542725e-05	9.81627319851016e-05	9.57505787640631e-05
boot8	0.0701293008985317	9.6035810039027e-05	9.71136357774703e-05	9.70859954416387e-05
boot9	0.0453544693967415	9.89180961694119e-05	9.93709865028025e-05	9.82634777494498e-05
boot10	0.0745850398792843	9.23867992583274e-05	9.35859646331484e-05	9.45365142456397e-05
boot11	0.0609170305676856	9.63942405976057e-05	9.72044774127114e-05	9.68513565130254e-05
boot12	0.0426092686141006	9.87820872777392e-05	9.91808462875852e-05	9.65103814827273e-05
boot13	0.0587332895025203	9.63576420681153e-05	9.71136357774703e-05	9.70877637494909e-05
boot14	0.063429571303587	9.70955154163098e-05	9.79755045929845e-05	9.56281831663282e-05
boot15	0.0629695095006628	9.64161546803235e-05	9.72922393305122e-05	9.91144414734095e-05
boot16	0.0494762647648763	0.000101773161950918	0.000102318715945811	9.93784318573551e-05
boot17	0.0598855129898723	9.64485653091695e-05	9.72381458168886e-05	9.66361205622331e-05
boot18	0.0539473684210526	9.58337636276749e-05	9.64719913819637e-05	9.74336148639527e-05
boot19	0.0608599779492833	9.67218167692903e-05	9.75385614034661e-05	9.72137119899204e-05
boot20	0.0720348204570185	9.77149773398832e-05	9.88442516289528e-05	9.77695027731046e-05
boot21	0.0759214301478702	9.751031811649e-05	9.87824575019894e-05	9.69506610686846e-05
boot22	0.0703225806451613	9.37913985953998e-05	9.48548965198289e-05	9.62929743882381e-05
boot23	0.0615784908933218	9.50850955474527e-05	9.59072790992088e-05	9.56298268090915e-05
boot24	0.0517391304347826	9.48811950357524e-05	9.54631379962193e-05	9.60634092216652e-05
boot25	0.0677631578947368	9.70520344822699e-05	9.80590181594337e-05	9.81654843696846e-05
boot26	0.0756172839506173	9.57003618127748e-05	9.69609380103207e-05	9.85053900230268e-05
boot27	0.062596090489787	9.91403304396298e-05	0.000100000921378484	9.76262625252657e-05
boot28	0.0830396475770925	9.92496483952452e-05	0.000100768499291661	9.90045018061341e-05
boot29	0.0577310360259566	9.59898425950913e-05	9.67356185003566e-05	9.84125051018385e-05
boot30	0.0720461095100865	0.000100327921506252	0.000101478584750663	9.97408299695152e-05
boot31	0.0824650853469297	0.000100806466689689	0.000102314001671129	9.93340317032638e-05
boot32	0.078619153674833	9.93669395862513e-05	0.000100743547899068	9.96417994665398e-05
boot33	0.0630789589766211	9.52446640835282e-05	9.61222457036372e-05	9.69510108000593e-05
boot34	0.0713822193380921	9.67823031396839e-05	9.78844924621221e-05	9.6772323721209e-05
boot35	0.0538057742782152	9.78206850940775e-05	9.84539006115049e-05	9.7708536176175e-05
boot36	0.0532894736842105	9.92637473979848e-05	9.98865035395506e-05	9.78340733552294e-05
boot37	0.0640686922060766	9.735235025316e-05	9.8256092507893e-05	9.68942518303479e-05
boot38	0.0606394707828004	9.6581854255447e-05	9.73926911720552e-05	9.64652009575601e-05
boot39	0.0665353469030422	9.73269072462305e-05	9.82958178147374e-05	9.81238764482693e-05
boot40	0.0713201820940819	9.74416432852747e-05	9.85443028070464e-05	9.60698920952109e-05
boot41	0.0587602238484718	9.71474524111376e-05	9.7890621568848e-05	9.55614186048503e-05
boot42	0.0590390002154708	9.48899487369358e-05	9.56409945344886e-05	9.60304427322979e-05
boot43	0.0585894317930577	9.72489786315268e-05	9.80079265682576e-05	9.88366901500048e-05
boot44	0.060327868852459	9.49493628688451e-05	9.5744871450327e-05	9.73772430291522e-05
boot45	0.0791223404255319	0.000100144361119957	0.000101531848875811	9.88189379365681e-05
boot46	0.0663433987216222	9.84742664195726e-05	9.94443890896048e-05	9.76738276818591e-05
boot47	0.0638204225352113	0.000102067929572466	0.000102964286599881	9.83825699112131e-05
boot48	0.0840280824923212	9.61146694905293e-05	9.76637521248725e-05	9.91133776748383e-05
boot49	0.0633274492497793	9.71236521299802e-05	9.8008551915612e-05	9.71614679010278e-05
boot50	0.0770416024653313	9.77300351941687e-05	9.90365305739676e-05	9.85167267223705e-05
boot51	0.0583623693379791	9.63821570566512e-05	9.71239179788513e-05	9.71115869677532e-05
boot52	0.0593257443082312	9.61786019287293e-05	9.6949080023678e-05	9.8179551617505e-05
boot53	0.0683216168717048	9.9502023539012e-05	0.000100527472425647	9.89834944279858e-05
boot54	0.0856830601092896	9.71023197079475e-05	9.87070381319239e-05	9.88437374510218e-05
boot55	0.0698805838124724	0.000102106236115854	0.000103186133505056	9.97628103321154e-05
boot56	0.0444444444444444	9.95212128769929e-05	9.99646042668863e-05	9.88605140142545e-05
boot57	0.0676125027710042	0.000101644596179601	0.000102657996873673	9.92572736136058e-05
boot58	0.0613591378931163	9.76957863172179e-05	9.8523792431796e-05	9.78672996661145e-05
boot59	0.064128256513026	9.69568748384842e-05	9.78725803124099e-05	0.000100409251400661
boot60	0.0614228899690676	9.9338863674905e-05	0.000100172441096945	9.85604237687995e-05
boot61	0.0773664375969852	0.000100643124254785	0.000101970006468584	9.90383071642551e-05
boot62	0.0650623885918004	9.74574396117511e-05	9.84006469221946e-05	9.7613814852655e-05
boot63	0.0737003728887914	9.94605867093514e-05	0.000100652020129827	9.7967917854901e-05
boot64	0.0460380699424524	9.61391795197827e-05	9.66083038854371e-05	9.85582972095189e-05
boot65	0.0619430558574223	9.52962858201703e-05	9.61302223924276e-05	9.55369441550882e-05
boot66	0.0505997818974918	9.50546790646462e-05	9.56130951885445e-05	9.63253288929444e-05
boot67	0.084472871636524	9.77103491437829e-05	9.92841616807306e-05	9.76611678372816e-05
boot68	0.0731548007838014	9.43047538825017e-05	9.54699236795227e-05	9.56074990886983e-05
boot69	0.0701793225592207	9.95306763899059e-05	0.000100621032226716	9.8741172350678e-05
boot70	0.0713188501206934	9.84203441705228e-05	9.95365123475116e-05	9.78078650459001e-05
boot71	0.0647388864911524	9.6795314941162e-05	9.76997438199091e-05	9.68525351415573e-05
boot72	0.0698027314112291	9.65012129824146e-05	9.75574499892362e-05	9.604660443465e-05
boot73	0.06421816582362	9.37958255019092e-05	9.47027911543724e-05	9.69773747222182e-05
boot74	0.0705199732202633	0.000101582699193585	0.000102692510981799	0.000100794285591675
boot75	0.0617879053461876	9.73867720385146e-05	9.82232631093011e-05	9.8015875931196e-05
boot76	0.0668284075871195	9.65479365190935e-05	9.75329466780327e-05	9.73423905731528e-05
boot77	0.0687853722246408	9.63885159959079e-05	9.74184305435967e-05	9.67194096679853e-05
boot78	0.0781598928092899	0.000100368814034049	0.000101733032176961	9.97154370671542e-05
boot79	0.0570175438596491	9.66247036875044e-05	9.73376423514928e-05	9.68839560283056e-05
boot80	0.073299581774158	0.00010158469783219	0.000102767358780521	9.95176408317858e-05
boot81	0.0640522875816993	9.65046030468329e-05	9.73984364987825e-05	9.49495876423316e-05
boot82	0.0717262557578416	0.000101303733028849	0.000102432194482027	9.78611599495587e-05
boot83	0.0701407211961302	9.71086631649987e-05	9.81903959640121e-05	9.65786448145617e-05
boot84	0.0564658990256864	0.000100057643473165	0.000100763666004781	9.92163447443719e-05
boot85	0.0689956331877729	9.61174167117648e-05	9.71568047901451e-05	9.63718094837126e-05
boot86	0.0600487480611567	9.61707927731845e-05	9.69697850496552e-05	9.7017404079817e-05
boot87	0.0773796438777753	9.88122911915264e-05	0.000100128538561641	9.76688182857353e-05
boot88	0.0676156583629893	0.000100101080352249	0.000101117956966097	0.000100071833706218
boot89	0.0612244897959184	9.64025023174353e-05	9.72250693902399e-05	9.6253186754445e-05
boot90	0.0612112003472976	9.77522875388691e-05	9.85655740697909e-05	9.65724882231882e-05
boot91	0.0563624539345328	9.6022929665121e-05	9.67115761453989e-05	9.75854848281967e-05
boot92	0.0680766688697951	9.83357478106312e-05	9.93567728920165e-05	9.82799919558083e-05
boot93	0.0593537041107936	9.74211295615489e-05	9.81955551917251e-05	9.80961015188896e-05
boot94	0.0580026166593982	9.826125208087e-05	9.89948551204114e-05	9.63022677869144e-05
boot95	0.0580730312362516	9.59381395010862e-05	9.66799954089099e-05	9.76092312438648e-05
