V1	V2	V3	V4
boot1	0.0459363957597173	7.90388360793141e-05	7.94116545343306e-05	7.74728220861359e-05
boot2	0.0661554921540656	7.99517703086062e-05	8.07321820671916e-05	7.94908068168197e-05
boot3	0.085223245924876	8.07417653284e-05	8.20286189155672e-05	8.04936510618799e-05
boot4	0.0649350649350649	7.94824419387061e-05	8.02325865140701e-05	8.00925238658271e-05
boot5	0.0565768338390148	7.96042641568554e-05	8.01755542027678e-05	7.91393139124017e-05
boot6	0.0790035587188612	8.0005395699422e-05	8.11159939717076e-05	7.97466414452723e-05
boot7	0.0606006753154434	8.02932385399255e-05	8.09458850387149e-05	7.87384849573398e-05
boot8	0.0668312466937048	7.71036186421329e-05	7.78912073451191e-05	7.82895224593861e-05
boot9	0.0306213281110913	8.04018299430764e-05	8.05687634903948e-05	8.01428865788783e-05
boot10	0.0664285714285714	7.69543549562682e-05	7.77423469387755e-05	7.8330391308309e-05
boot11	0.0519964507542147	7.83468463417185e-05	7.88266388689653e-05	7.9457507723211e-05
boot12	0.0423233575349743	7.85510812826342e-05	7.88682880460543e-05	7.79769426496187e-05
boot13	0.0478477410174315	7.78985033028346e-05	7.8305726056387e-05	7.91127937076037e-05
boot14	0.0645161290322581	7.81761531836874e-05	7.89138935072086e-05	7.74915540391276e-05
boot15	0.063122332859175	7.78577349055192e-05	7.85662037720883e-05	7.96546401902655e-05
boot16	0.0489832007073386	8.11604372992631e-05	8.15847262385267e-05	7.85574380111252e-05
boot17	0.0717948717948718	7.83279440837012e-05	7.92394389760163e-05	7.84886373883839e-05
boot18	0.0447549973465417	7.77833637587792e-05	7.81376906272541e-05	7.92439262460406e-05
boot19	0.0593477098556407	7.78582797100113e-05	7.84860021596832e-05	7.82319616292976e-05
boot20	0.0805273472296455	7.9718785440603e-05	8.08740773792888e-05	7.98325141560018e-05
boot21	0.071301880099326	7.86275264916131e-05	7.95292572659477e-05	7.81613833956011e-05
boot22	0.0716826752045535	7.75182989216072e-05	7.8432280765165e-05	7.9969975627838e-05
boot23	0.061912364733014	7.82165990918482e-05	7.88965957047334e-05	7.81975839075436e-05
boot24	0.0414738341046636	7.89982447411512e-05	7.93044175633906e-05	7.9372200929275e-05
boot25	0.0528484414188463	7.98302815539378e-05	8.03306322813476e-05	8.03679523223889e-05
boot26	0.0813022593844512	7.82337306421891e-05	7.94096881908489e-05	8.00352938454555e-05
boot27	0.0587922790862405	8.01690962231488e-05	8.0781196821724e-05	7.88053309361141e-05
boot28	0.0781695156695157	8.08727830505727e-05	8.19608302692348e-05	8.01070212884894e-05
boot29	0.0589488636363636	7.68749450580416e-05	7.74919494124484e-05	7.81306617695259e-05
boot30	0.0754582665954796	8.04482546097781e-05	8.14615932817116e-05	8.01102571010794e-05
boot31	0.0761854022376132	8.02416911671435e-05	8.12724522245235e-05	7.98199125759101e-05
boot32	0.0738828556168773	7.94384748592652e-05	8.04102883458425e-05	7.97304844277389e-05
boot33	0.0562377647268197	7.69080063395086e-05	7.74708620400726e-05	7.84745619997808e-05
boot34	0.0702097404905795	7.92138561551998e-05	8.00900395287786e-05	7.95486618128365e-05
boot35	0.0529672276350753	8.01845476157479e-05	8.06815409201493e-05	7.91790090993988e-05
boot36	0.0527156549520767	8.0944710857744e-05	8.1437955493354e-05	7.92696843061877e-05
boot37	0.0639017443930224	7.91478768456227e-05	7.9874725000922e-05	7.85314593490623e-05
boot38	0.0549096762654266	7.79334217375798e-05	7.8472694237593e-05	7.83481023725569e-05
boot39	0.0593250444049734	8.0455357942535e-05	8.10804842113898e-05	8.02853192937656e-05
boot40	0.0741532976827095	8.01710794056956e-05	8.11512418936137e-05	7.93383015115541e-05
boot41	0.0580898075552388	8.0238111170525e-05	8.08393987225216e-05	7.92997436590564e-05
boot42	0.065356004250797	7.77005076095947e-05	7.84570445014881e-05	7.8845905830745e-05
boot43	0.0567677842824197	7.766403101148e-05	7.8235714767438e-05	7.89939661772692e-05
boot44	0.0560482440581767	7.83428857014077e-05	7.89000701040336e-05	7.92450070672759e-05
boot45	0.0838824577025824	8.06100363221235e-05	8.18631559499464e-05	8.01038537415852e-05
boot46	0.0574077375646283	7.97026220754654e-05	8.02901864064137e-05	7.92035743415755e-05
boot47	0.0653675819309123	8.09915689913472e-05	8.17485080112753e-05	7.94479606331282e-05
boot48	0.0910228898426323	7.86259311364903e-05	8.01075417365089e-05	8.08786019022915e-05
boot49	0.0603006189213086	7.81273815867693e-05	7.87703815235142e-05	7.77114701546149e-05
boot50	0.0768266475644699	7.96650815224104e-05	8.07220897201172e-05	7.99042337838766e-05
boot51	0.0576409891478385	7.89768537854985e-05	7.95679378683914e-05	7.9545066130616e-05
boot52	0.0635683760683761	7.87047845639313e-05	7.94243248837266e-05	8.00166899001166e-05
boot53	0.0736185383244207	8.11701648022221e-05	8.21362413057915e-05	8.04110508857402e-05
boot54	0.0792693740024827	7.9613215736167e-05	8.07275327524368e-05	8.0684205730634e-05
boot55	0.0745473908413206	8.19952650632697e-05	8.29816536825897e-05	7.9827748765353e-05
boot56	0.0411055988660524	7.78051810274954e-05	7.81045556302837e-05	7.7646983709338e-05
boot57	0.0673059847274019	8.14771639322859e-05	8.22816561326278e-05	7.91973931833412e-05
boot58	0.060686482661005	7.9141534065667e-05	7.9793135123304e-05	7.88948706456386e-05
boot59	0.0574837310195228	7.98522451093654e-05	8.04495660298146e-05	8.21410774682995e-05
boot60	0.0554359526372444	8.07825111255527e-05	8.13338467632991e-05	8.00201191635608e-05
boot61	0.0784487338409775	8.03499209046229e-05	8.14397391871185e-05	7.9571844994952e-05
boot62	0.0543459019295451	7.65974244625776e-05	7.71202563012279e-05	7.74854769376402e-05
boot63	0.0711490572749911	8.02844208587599e-05	8.11848456810864e-05	7.953066398468e-05
boot64	0.0454302512025655	7.78084574270619e-05	7.81761587853958e-05	7.93850070418791e-05
boot65	0.0574897339760757	7.78257837709083e-05	7.84158693828776e-05	7.83641819718219e-05
boot66	0.0505788067675868	7.76965915105594e-05	7.81521953741449e-05	7.90797166298574e-05
boot67	0.0860272036742625	7.74834110213157e-05	7.87907206436462e-05	7.81350566560821e-05
boot68	0.0666309396212933	7.76749447571441e-05	7.84680283789405e-05	7.85777201623518e-05
boot69	0.0553191489361702	8.05650000481589e-05	8.11075901614607e-05	7.91293190048162e-05
boot70	0.0700444444444445	7.95307453278464e-05	8.0402962962963e-05	7.92389685377229e-05
boot71	0.0654952076677316	7.96054366772674e-05	8.03668179742924e-05	7.97155051216137e-05
boot72	0.0723298382797228	7.8942348237919e-05	7.98720808673078e-05	7.85999418920401e-05
boot73	0.0544545616854133	7.84920972163593e-05	7.90215204065665e-05	7.94754442359429e-05
boot74	0.0604766986837424	8.12936169996235e-05	8.19441739337544e-05	8.0744751793864e-05
boot75	0.0545910148559155	8.02301560040424e-05	8.0763569088524e-05	8.04464456202385e-05
boot76	0.062078751330259	7.80277787715778e-05	7.87113139554593e-05	7.84814006189968e-05
boot77	0.0628216503992901	7.89765806704249e-05	7.96769461999529e-05	7.85149461406041e-05
boot78	0.080199607913028	7.92136946556285e-05	8.0360010305139e-05	7.97600768111384e-05
boot79	0.0572640509013786	7.8201020296276e-05	7.87805840159006e-05	7.78833025994981e-05
boot80	0.074719800747198	8.23726818419723e-05	8.33659301294125e-05	8.10029789400103e-05
boot81	0.0640934844192634	7.79562897317881e-05	7.86836223707758e-05	7.70404469301789e-05
boot82	0.0671271696776479	8.19253039588456e-05	8.27234011796978e-05	7.91681872907621e-05
boot83	0.0661113080467919	7.85476124745571e-05	7.9322285472015e-05	7.86538725604018e-05
boot84	0.0552268244575937	8.15032609329835e-05	8.20501503250707e-05	8.07235353884296e-05
boot85	0.067435669920142	7.82400668099176e-05	7.90470889177398e-05	7.84406039793974e-05
boot86	0.0528368794326241	7.73431482926248e-05	7.78381369146421e-05	7.77203928980269e-05
boot87	0.0747779751332149	7.99926324804292e-05	8.09858377317656e-05	7.89814337509358e-05
boot88	0.0696055684454756	8.05531415106261e-05	8.14178452690801e-05	8.09820595892607e-05
boot89	0.0591141697547203	7.83187123309742e-05	7.89353498933158e-05	7.75606148974588e-05
boot90	0.0542402826855124	8.13578716557688e-05	8.1877661102024e-05	7.97402145854786e-05
boot91	0.0554663813090779	7.90671942948864e-05	7.96158869033266e-05	8.04498377196306e-05
boot92	0.0631205673758865	7.91436886353234e-05	7.98501081434535e-05	7.9067704615512e-05
boot93	0.0645046329294369	7.95264514031238e-05	8.02678711588902e-05	7.97610121631324e-05
boot94	0.0554863951627245	7.98493878214372e-05	8.03969140615499e-05	7.8696277670986e-05
boot95	0.0573770491803279	7.77761567261915e-05	7.83627792801191e-05	7.89935778776124e-05
boot96	0.0654305580317347	7.95587061024246e-05	8.03219719117211e-05	8.0417317093892e-05
boot97	0.0847608850820842	7.84191373573407e-05	7.97011515686002e-05	8.00091134001173e-05
boot98	0.0675531914893617	7.8443684738021e-05	7.92528041849002e-05	7.97225707052708e-05
boot99	0.0707052762480014	7.91481321161625e-05	8.00362536456182e-05	7.89421761032902e-05
boot100	0.0437566702241195	7.8756129807825e-05	7.90966929862495e-05	7.89684162149988e-05
boot101	0.0603493912122816	7.98807216243344e-05	8.0523398352708e-05	7.89579054486147e-05
boot102	0.0664765638923543	8.22087428981254e-05	8.29963268487464e-05	7.84128813732895e-05
boot103	0.0862989323843416	7.84927058229251e-05	7.98178847785616e-05	7.98456193135753e-05
boot104	0.0706782980238562	7.96477286338986e-05	8.05370684614843e-05	7.93686069853166e-05
boot105	0.0762243989314337	7.9147365805e-05	8.01821225267201e-05	7.89572521912225e-05
boot106	0.0621348911311737	7.79409917292977e-05	7.86244303371722e-05	7.83453821777262e-05
boot107	0.0673418621179815	7.80907825786694e-05	7.8896561966288e-05	7.92801235234229e-05
boot108	0.0657352677771807	7.8950398467116e-05	7.97243775876135e-05	7.99233587590935e-05
boot109	0.0498409331919406	7.84040133503375e-05	7.88430587058418e-05	7.84358359124461e-05
boot110	0.0841071428571429	7.93809163174198e-05	8.06441326530612e-05	8.00836313319971e-05
boot111	0.0534066713981547	8.08740863355476e-05	8.13801673415501e-05	7.92009540755288e-05
boot112	0.0651129692225583	8.00163748304566e-05	8.07706354177147e-05	7.98839529867831e-05
boot113	0.0427778772149633	7.94108702044108e-05	7.97384067676859e-05	7.89796786201393e-05
boot114	0.0778754710209941	7.90191270617582e-05	8.01073361029822e-05	7.94472674937537e-05
boot115	0.0746586274162085	7.7600597775517e-05	7.85890550636306e-05	7.90991806925823e-05
boot116	0.0604601391118245	7.9091179493018e-05	7.97431196430842e-05	7.97599399156623e-05
boot117	0.0371959942775393	7.95083575731486e-05	7.9755772092157e-05	7.92051169508082e-05
boot118	0.0610714285714286	7.79054072521866e-05	7.85714285714286e-05	7.9017891308309e-05
boot119	0.0626450116009281	7.66720258549463e-05	7.7372435899294e-05	7.9074753913184e-05
boot120	0.0601703940362087	7.82750198639846e-05	7.89176319190916e-05	7.82152326354258e-05
boot121	0.0529611737341206	7.89553968067051e-05	7.94572550860567e-05	7.81745998119607e-05
boot122	0.0553289590352899	7.80776244374975e-05	7.86205032649365e-05	8.04984945932889e-05
boot123	0.060841881853555	7.7549187206317e-05	7.82038979575519e-05	7.82240367752785e-05
boot124	0.054925584691708	7.88885228477665e-05	7.94230408941389e-05	7.91306745404498e-05
boot125	0.0716571834992888	7.65782465973969e-05	7.74912537003575e-05	7.89215091303408e-05
boot126	0.051063829787234	8.02051461515164e-05	8.06674714551582e-05	7.79106316448115e-05
boot127	0.0505968287903082	7.97831819506946e-05	8.02392730042552e-05	7.88683986498043e-05
boot128	0.0642627632988218	7.85429123024617e-05	7.92800959416621e-05	7.94438235178252e-05
boot129	0.082325746799431	7.79934191313753e-05	7.91985273436947e-05	7.85044723963788e-05
boot130	0.0793538079176283	7.63150415000702e-05	7.74329230607e-05	7.81264315843951e-05
boot131	0.0523328011353557	7.94178049212615e-05	7.99036523710882e-05	7.91900916689372e-05
boot132	0.0926881337840242	7.87674946141629e-05	8.02958863850871e-05	7.98590767343233e-05
boot133	0.0505498403689252	7.91704096642285e-05	7.96236353402348e-05	7.8648936487536e-05
boot134	0.0743507648523657	7.87461801135383e-05	7.97294665301395e-05	7.93076062455692e-05
boot135	0.0644760213143872	7.74711471551754e-05	7.82095409961227e-05	7.90268461293179e-05
boot136	0.0748890860692103	7.98783999319374e-05	8.08736750361577e-05	7.98798194860606e-05
boot137	0.0695853354689446	8.24051837518468e-05	8.32669240815007e-05	8.04653337314404e-05
