V1	V2	V3	V4
boot1	0.0520045819014891	7.96292994969808e-05	8.02488817509897e-05	0.000100674703509657
boot2	0.0510697032436163	7.86743410284947e-05	7.92743213803215e-05	0.000102152461866853
boot3	0.0755575785161584	7.96030505833479e-05	8.09023104083878e-05	0.000101524099547891
boot4	0.0625	7.91458330432724e-05	8.00568055246157e-05	0.000103505265605207
boot5	0.0607798165137615	7.94805439685134e-05	8.03278343573773e-05	0.000102039498246757
boot6	0.0634956759217114	7.58930333900638e-05	7.6810580240486e-05	0.00010037075655924
boot7	0.0622283230382064	7.88810957001447e-05	7.97670175002242e-05	9.98767622101271e-05
boot8	0.0765703805593764	7.72808163418957e-05	7.86249298629887e-05	0.000102180171110449
boot9	0.0528846153846154	8.00225234182203e-05	8.0662812462263e-05	0.000101828612482944
boot10	0.0752393980848153	7.62681968968549e-05	7.75588870528434e-05	9.99489597158566e-05
boot11	0.0643553138454566	7.86524770262125e-05	7.95909783677369e-05	9.9514141480061e-05
boot12	0.0382939692731025	8.19528131390459e-05	8.22890727314993e-05	0.000100811539743349
boot13	0.0569142857142857	7.86196032186589e-05	7.936e-05	0.000101739863323615
boot14	0.0542903151598804	8.01838849710688e-05	8.08619246122372e-05	0.000101367948965457
boot15	0.0581449007844947	7.97158687632048e-05	8.04959401723507e-05	0.000103314060730359
boot16	0.0599398287433464	8.37379974879533e-05	8.45694677656163e-05	0.000103358445105327
boot17	0.0708751139471285	7.84727926853237e-05	7.96175697539241e-05	9.95395502934787e-05
boot18	0.0639080459770115	7.96001354587603e-05	8.05390408244154e-05	0.000102016798708586
boot19	0.0524994293540288	7.8461548425951e-05	7.90906719325701e-05	0.000100877611425691
boot20	0.0716911764705882	7.93896501767473e-05	8.05706301362457e-05	0.000101615692043945
boot21	0.0698839062144321	8.1641050054964e-05	8.27527642247312e-05	0.000100132809724429
boot22	0.0652370203160271	8.123080887692e-05	8.21915016127471e-05	0.000101607787232388
boot23	0.0673385249656436	8.13244177911281e-05	8.23630061888717e-05	0.000101474830254954
boot24	0.0614930791921942	8.13697835615769e-05	8.22278273075577e-05	0.000100022797735482
boot25	0.0670493685419059	7.84783097346842e-05	7.95105985571568e-05	0.000102310641096817
boot26	0.0679522497704316	8.27355982221809e-05	8.37956322554369e-05	0.000101883938981378
boot27	0.0685740236148955	7.96738043478506e-05	8.07415601868007e-05	0.000101195937976974
boot28	0.0779370952821462	8.12289216657237e-05	8.26336836502331e-05	0.000102757431883254
boot29	0.055178863689502	7.92105862481906e-05	7.99224653686172e-05	0.000103534750375359
boot30	0.0845360824742268	8.08160395716216e-05	8.24532329828677e-05	0.000101742598836706
boot31	0.0705827722312515	8.11063418739932e-05	8.22630467116641e-05	0.000103472514581679
boot32	0.0657591139824642	7.97643775499696e-05	8.07621304506985e-05	0.000102639937228493
boot33	0.0552473416551086	7.96074550436484e-05	8.03130187884372e-05	0.000100864265899848
boot34	0.0816280127330605	7.74306825267858e-05	7.89457194669287e-05	0.000102043211781735
boot35	0.0555682076975632	8.10357865556971e-05	8.17390035237498e-05	0.000101792971204336
boot36	0.0615209988649262	7.98972279878842e-05	8.07564409961335e-05	0.000101969903704332
boot37	0.0524007386888273	7.89239770514109e-05	7.95578268702324e-05	0.000101613116522634
boot38	0.0563250230840259	7.88787714762169e-05	7.96111140951957e-05	0.000101067512906926
boot39	0.0709574710029566	7.90261802153482e-05	8.01712706613649e-05	0.000101858985390651
boot40	0.0615663196016297	7.7118461282016e-05	7.79764087037657e-05	0.000100317158252772
boot41	0.067379922604143	7.92838607345685e-05	8.0317335346483e-05	0.000100642800003839
boot42	0.0489526411657559	7.8823310875159e-05	7.93689304282335e-05	0.00010013171086276
boot43	0.0623293903548681	7.89100267264002e-05	7.97937739743551e-05	0.000100648636371282
boot44	0.0668957617411226	7.99059706465227e-05	8.09311809418091e-05	0.000100955126132413
boot45	0.0691809347524294	8.27805706193436e-05	8.38879287251326e-05	0.000103184815163935
boot46	0.0622550149873184	8.17238898963301e-05	8.26175230277738e-05	0.000101828943702618
boot47	0.0721364369670431	8.12889848121908e-05	8.24882624195427e-05	0.000102876446917684
boot48	0.0650613567955545	8.18450369735331e-05	8.28251203604463e-05	0.000103832388116242
boot49	0.0628916221861221	8.1107198676415e-05	8.20251276950277e-05	0.000102654389059375
boot50	0.0708149524030648	8.24464102620437e-05	8.36107375162457e-05	0.000102638955146308
boot51	0.0555303717135086	7.9390495371263e-05	8.00894124570836e-05	0.000101485287558486
boot52	0.0603566529492455	7.88247761809349e-05	7.9657635247061e-05	0.000101089344640555
boot53	0.0737106344135098	8.17205330613972e-05	8.29604366729084e-05	0.000102701476769737
boot54	0.0805886475122635	8.4421902606126e-05	8.59389617296616e-05	0.000104075392399026
boot55	0.0687830687830688	8.31075291836593e-05	8.419589139926e-05	0.000103351278220351
boot56	0.0471240471240471	8.18765721522308e-05	8.23895487790152e-05	0.000101907412064202
boot57	0.066836262719704	8.28842225648685e-05	8.39173136875182e-05	0.000103287874283413
boot58	0.0499312872194228	8.01132359861793e-05	8.06842697569966e-05	0.000101812495245853
boot59	0.0612955653587184	8.24688644742881e-05	8.33411993553294e-05	0.000103959398002141
boot60	0.0674493554327808	7.9873370503747e-05	8.09206576925816e-05	0.000102536904861974
boot61	0.0942660550458716	8.14460404940739e-05	8.34841343321269e-05	0.000102648992319863
boot62	0.0612385321100917	8.2624006392907e-05	8.34841343321269e-05	9.95488686932879e-05
boot63	0.0711966604823748	8.47154027393841e-05	8.58909510844311e-05	0.000104385846748621
boot64	0.0525332710716787	8.21616169660359e-05	8.28059654529587e-05	0.000103222171125867
boot65	0.0581316444243384	7.63387960978811e-05	7.71031679783329e-05	9.97989452086083e-05
boot66	0.0474988526847178	7.79883607520588e-05	7.85060617631566e-05	0.00010038671934241
boot67	0.0710181567455757	7.86561502128479e-05	7.98153270888625e-05	0.000101679337420737
boot68	0.0585554796081112	7.62044738672379e-05	7.69856869435961e-05	9.97590256854972e-05
boot69	0.0569386814200092	8.46485009807109e-05	8.5395853088099e-05	0.000104359761220972
boot70	0.0734580734580735	7.81548290996008e-05	7.94013268025742e-05	0.000102396795907835
boot71	0.0773958570452993	8.33064568351891e-05	8.46700167459053e-05	0.000102082322940723
boot72	0.0773930753564155	7.98631005801547e-05	8.12185402979922e-05	0.000101161920627064
boot73	0.0709397810218978	8.01759283978792e-05	8.13238418402685e-05	0.000100214169209234
boot74	0.0718091267083623	8.36927583688326e-05	8.48872338561196e-05	0.00010437893593368
boot75	0.0723669048167781	8.51587358276763e-05	8.63656887921291e-05	0.000102923453889402
boot76	0.072305909617613	7.94576872130448e-05	8.06693082016034e-05	0.000103053752050569
boot77	0.0601229788203143	8.07083210353011e-05	8.15315441239433e-05	0.000101023561883943
boot78	0.0746859004187994	8.46122670908848e-05	8.5910076239644e-05	0.000103217359586987
boot79	0.0661175932280943	7.89239165310958e-05	7.99240391882167e-05	0.00010178351058699
boot80	0.0693905501027163	8.35143972776956e-05	8.46134724759512e-05	0.000101874813808111
boot81	0.0696275734443673	8.20855679709644e-05	8.32070111779389e-05	0.000102051591768978
boot82	0.0623710158220592	8.08186529029771e-05	8.17106830829073e-05	0.000102609079906155
boot83	0.0691722388747982	7.65168159003303e-05	7.76200666798904e-05	0.000100368901620948
boot84	0.0550778526609342	8.44654721227335e-05	8.51704616309231e-05	0.000103685482513124
