V1	V2	V3	V4
boot1	0.0525692635567132	8.2110119733815e-05	8.27645188507687e-05	0.000103978315401393
boot2	0.052354769304327	8.13564909526363e-05	8.2011767517042e-05	0.000105966941363289
boot3	0.0718009478672986	8.30644141414281e-05	8.42860672491633e-05	0.000105943866843391
boot4	0.06099324975892	8.20397874945131e-05	8.29366477925252e-05	0.000106769194521234
boot5	0.0601001669449082	8.2977879326428e-05	8.38393222233528e-05	0.000105917594706156
boot6	0.0623089583823184	7.8421462861318e-05	7.93343258508993e-05	0.000103630156444821
boot7	0.0602323926962295	8.20274234839154e-05	8.28877367705914e-05	0.000103631693521875
boot8	0.075735648818138	8.12259781756938e-05	8.26094534535289e-05	0.000107496040313194
boot9	0.055992375506314	8.31029045932894e-05	8.38499015232013e-05	0.000105654380075407
boot10	0.0750772154906153	7.98318506584627e-05	8.11710258273447e-05	0.000104315276158816
boot11	0.0638603204974886	8.26021987502243e-05	8.35775971080435e-05	0.000104796633187175
boot12	0.0377313716184148	8.49768018459426e-05	8.53146415242072e-05	0.000104298970358322
boot13	0.0607917059377945	8.06325312770687e-05	8.15033209827302e-05	0.000104594240145422
boot14	0.0553675048355899	8.40803891920736e-05	8.48215788902648e-05	0.000106289536893915
boot15	0.0565856007705273	8.23139512618345e-05	8.30849433674356e-05	0.000107920242987815
boot16	0.0588378312667153	8.74730419758912e-05	8.83147366970608e-05	0.000108260791746811
boot17	0.0726111636707663	8.11540429188723e-05	8.24010583137689e-05	0.000103125456818671
boot18	0.0632279534109817	8.21059812642437e-05	8.30562484599987e-05	0.000105715573613205
boot19	0.0552277554873731	8.14986036069488e-05	8.2218477332739e-05	0.000104224794683958
boot20	0.0730296456977585	8.21921399287472e-05	8.34775892299619e-05	0.000106651842120846
boot21	0.0726033834586466	8.37255384322133e-05	8.49640843179377e-05	0.000103394240161246
boot22	0.062940347581024	8.41193901551152e-05	8.50497535542744e-05	0.000105744147471032
boot23	0.0666030078777751	8.4479218743112e-05	8.55381733046702e-05	0.000105498761418912
boot24	0.0662347012239021	8.53333733279568e-05	8.63861776587031e-05	0.000105471047931398
boot25	0.0653781913624433	8.10776233904486e-05	8.20975012014303e-05	0.000106174800906698
boot26	0.0665876777251185	8.53692000718336e-05	8.64198917364839e-05	0.000105195671013551
boot27	0.0676567656765677	8.28907279026502e-05	8.39698033250486e-05	0.000104800796993503
boot28	0.08	8.38503401360544e-05	8.53741496598639e-05	0.000105949681459886
boot29	0.0579320459545343	8.24119829912497e-05	8.32323501260525e-05	0.000107942402955607
boot30	0.08629202915589	8.25591597892166e-05	8.43099978554854e-05	0.000104166967979428
boot31	0.0697115384615385	8.40065443466943e-05	8.51747411242604e-05	0.000107211599580038
boot32	0.0629202689721422	8.26762493718919e-05	8.36270083170232e-05	0.000106716999004215
boot33	0.0546762589928058	8.24395915181317e-05	8.31564963856253e-05	0.000104766660249772
boot34	0.0820330969267139	8.01733936570612e-05	8.17642752153089e-05	0.000105809934225532
boot35	0.0590485297633278	8.44929814299902e-05	8.53265288522256e-05	0.000106590643437164
boot36	0.0632022471910112	8.22431073505833e-05	8.31781551150949e-05	0.000105229326261286
boot37	0.056422569027611	8.18425250308629e-05	8.2606872280725e-05	0.000105276020731125
boot38	0.0540086413826212	8.1867043365762e-05	8.25672193964861e-05	0.000105069431722325
boot39	0.073036398467433	8.35326511411813e-05	8.48100255427842e-05	0.000107220672019598
boot40	0.0607630711257654	7.95585797327718e-05	8.04281395096524e-05	0.000104263540606058
boot41	0.0681224780441491	8.24507535339047e-05	8.35522659988645e-05	0.000104798448751992
boot42	0.0497758905402218	8.17233790732453e-05	8.23078658104645e-05	0.000103552680664675
boot43	0.0658426432136915	8.25342703262685e-05	8.35647561036314e-05	0.000105285270021255
boot44	0.0661450924608819	8.3103927420912e-05	8.41411899284176e-05	0.000104339179201604
boot45	0.0675968246331489	8.61081833372164e-05	8.72073728249443e-05	0.000107305984605608
boot46	0.0606635071090047	8.39193943408782e-05	8.47914467330024e-05	0.000104556122458213
boot47	0.0753768844221105	8.36722887564817e-05	8.50318663360903e-05	0.000106517110856191
boot48	0.0663484486873508	8.39340816733168e-05	8.49847061705048e-05	0.000106891159508178
boot49	0.063768115942029	8.42006358019618e-05	8.51828514084343e-05	0.000106745680229968
boot50	0.0712748146376465	8.45935772039891e-05	8.5808621260825e-05	0.000105399475864804
boot51	0.0564632388274868	8.42691708346529e-05	8.50351721174231e-05	0.000107612534579886
boot52	0.0575095057034221	8.21178641499766e-05	8.29038297503217e-05	0.00010493572156121
boot53	0.0740828966174369	8.49993122222257e-05	8.63066670510084e-05	0.000107116683294677
boot54	0.0804765378069536	8.7863247762377e-05	8.94378826122175e-05	0.000108295285076003
boot55	0.0686204431736955	8.57367975074822e-05	8.68587334668233e-05	0.000106912175467324
boot56	0.0439350525310411	8.46049858155635e-05	8.50658952809181e-05	0.000105548567070242
boot57	0.0662347012239021	8.61396443194381e-05	8.71924486501843e-05	0.000107185089008629
boot58	0.0487051556189119	8.29217597166106e-05	8.34853596652593e-05	0.000105592760435044
boot59	0.0607946385830541	8.49326879313297e-05	8.58173188744709e-05	0.000106958429784821
boot60	0.068241469816273	8.22388626018922e-05	8.33500289590111e-05	0.000105756123378135
boot61	0.0935114503816794	8.4638651471404e-05	8.67246226909854e-05	0.000106796312778194
boot62	0.062085308056872	8.54503295798106e-05	8.63637384605018e-05	0.000102816462032774
boot63	0.0713599231138876	8.72754189835437e-05	8.84989265824913e-05	0.000107892164925937
boot64	0.0509248138361758	8.41982706665159e-05	8.48212196610509e-05	0.00010611367284534
boot65	0.0578571428571429	8.12324667962423e-05	8.20294784580499e-05	0.000105288994169096
boot66	0.0487036588320814	8.20338176498517e-05	8.26085805244899e-05	0.00010578641519939
boot67	0.0722460658082976	8.13609469837856e-05	8.26054615342807e-05	0.000105292323733628
boot68	0.0587956377430062	7.88813078542195e-05	7.97008732922486e-05	0.000103614610544398
boot69	0.0559692529425895	8.83963569842615e-05	8.91488329090637e-05	0.000108410339864219
boot70	0.0741904301594973	8.16574166334581e-05	8.29875809464719e-05	0.000107133445479767
boot71	0.0781176470588235	8.65918306533686e-05	8.80276816608997e-05	0.000105683240382658
boot72	0.0783564261825131	8.42511630247102e-05	8.57178924857938e-05	0.000106508902570062
boot73	0.0756062767475036	8.37716607998974e-05	8.5130745223012e-05	0.000104533515269005
boot74	0.0737803412641192	8.63091286619545e-05	8.76173571543962e-05	0.000107924152058342
boot75	0.0725326991676575	8.78223804543803e-05	8.9073508266163e-05	0.000106097279262526
boot76	0.0726660250240616	8.30261095223445e-05	8.42966463829791e-05	0.000107090944710418
boot77	0.0611759104975006	8.4272665325439e-05	8.51635227463383e-05	0.000105656183773096
boot78	0.0748315688161694	8.72914573974343e-05	8.8638850008476e-05	0.000106541921331899
boot79	0.066714319752204	8.18243326095323e-05	8.2884804484681e-05	0.000105778552675073
boot80	0.0684964200477327	8.64281661329282e-05	8.75479178177386e-05	0.000106439025558693
boot81	0.0696111377820451	8.50340242653826e-05	8.61971808912374e-05	0.00010588359986851
boot82	0.0647310804378867	8.47488110600817e-05	8.57459821154497e-05	0.000106246726740589
boot83	0.0672248803827751	7.94458579595499e-05	8.05270025869371e-05	0.000104262851629074
boot84	0.0601250601250601	8.71636226999336e-05	8.80330365659851e-05	0.000107438048022574
boot85	0.0746197718631179	8.14676616124874e-05	8.27908817533866e-05	0.000103855978435566
boot86	0.0534939759036145	8.31542654869733e-05	8.3843808970823e-05	0.000105347620704913
boot87	0.0673969992855442	8.25748410029351e-05	8.36566117847154e-05	0.000104840390246298
boot88	0.0665708812260536	8.16271147468267e-05	8.26883413338031e-05	0.000105935855135591
boot89	0.0547647768395657	8.21003633751431e-05	8.28239293057312e-05	0.000105787588567043
boot90	0.0557524214505079	8.36487472959991e-05	8.43830568867373e-05	0.00010436625558982
boot91	0.058979937152526	8.58678779324912e-05	8.67087367641363e-05	0.000107589085184837
boot92	0.0564361191162344	8.62648643839657e-05	8.70297624485434e-05	0.000106294791893259
boot93	0.0598759541984733	8.10323880897379e-05	8.18876194569081e-05	0.00010649539828928
boot94	0.065717674970344	8.28986576514265e-05	8.39232870235517e-05	0.000104724015100781
boot95	0.0721003134796238	8.66075049310397e-05	8.78610509170199e-05	0.000106201134960424
boot96	0.0526315789473684	8.70804880993298e-05	8.7740188766749e-05	0.000107437726094064
boot97	0.0704856199905705	8.41323412794453e-05	8.53035394466907e-05	0.00010518579460806
