V1	V2	V3	V4
boot1	0.0529022777369581	8.4612950635615e-05	8.52983905057493e-05	0.000107408556933967
boot2	0.0535847184321508	8.3846942633357e-05	8.45592527423753e-05	0.000109914139929242
boot3	0.0709010339734121	8.61572086509216e-05	8.73947656717239e-05	0.000110097246699529
boot4	0.0614878542510121	8.65688394474204e-05	8.75255085315281e-05	0.000112032059249795
boot5	0.06125	8.6624609375e-05	8.75625e-05	0.000110732296875
boot6	0.0658697243230056	8.10755450819105e-05	8.21340521769065e-05	0.000107565607153398
boot7	0.0600985221674877	8.54992817461679e-05	8.63888956295955e-05	0.000107685327957557
boot8	0.07625	8.3733984375e-05	8.51875e-05	0.000111130984375
boot9	0.0545991146089523	8.63687544931172e-05	8.71019230410959e-05	0.000109128487697823
boot10	0.0769039940461424	8.2845897768214e-05	8.43130831565169e-05	0.000108788666750731
boot11	0.0630742488204619	8.62059877056343e-05	8.71939094499267e-05	0.00010902361730403
boot12	0.034330554193232	8.81050103182249e-05	8.83940213410828e-05	0.000107640091098969
boot13	0.0606060606060606	8.3309307301189e-05	8.42069354982041e-05	0.000108402031850264
boot14	0.0537231384307846	8.72533201938125e-05	8.79745035028713e-05	0.000109914249301621
boot15	0.0608934364861492	8.48989687000444e-05	8.58243519311631e-05	0.000111921881241368
boot16	0.0594257178526841	8.96417978869148e-05	9.05235496827467e-05	0.000111309971872582
boot17	0.0735185640521269	8.42186678609329e-05	8.55476521885175e-05	0.000107162002601739
boot18	0.0649864096861873	8.49853957934309e-05	8.60289424808293e-05	0.000109803035816318
boot19	0.0547105004906771	8.45563078730915e-05	8.52906648073262e-05	0.000108179596847455
boot20	0.0771938647221524	8.56889323523701e-05	8.71872709872059e-05	0.000111039628457417
boot21	0.072528564331843	8.83984391578376e-05	8.97050443848714e-05	0.00010911640096134
boot22	0.0630630630630631	8.68339170117939e-05	8.78022515437871e-05	0.000109507591118426
boot23	0.0647985989492119	8.86464925546896e-05	8.96969950379973e-05	0.000110340454870491
boot24	0.0633100697906281	8.89603896606032e-05	8.9959433762521e-05	0.000109805873168153
boot25	0.0662398424033489	8.36287178514298e-05	8.47091701345178e-05	0.000109455381216024
boot26	0.0678935588162149	8.89674557023261e-05	9.01138211160866e-05	0.000110128909948079
boot27	0.0691266912669127	8.63928807404884e-05	8.75684033593103e-05	0.000109522067248105
boot28	0.0808155244411692	8.70336163688279e-05	8.8637927101007e-05	0.000109261207353086
boot29	0.0578638796839154	8.56316425703947e-05	8.64851293336051e-05	0.000112156266731419
boot30	0.0864137086903305	8.60835735619501e-05	8.79115610893962e-05	0.00010815676244014
boot31	0.066832298136646	8.69733181158901e-05	8.80830214883685e-05	0.000110749963877343
boot32	0.0624380574826561	8.4980075843325e-05	8.5946010189759e-05	0.000109827392287736
boot33	0.0531412962503104	8.46427021505036e-05	8.53439679481602e-05	0.000108438055156629
boot34	0.0799802517896816	8.30003970250781e-05	8.45794739632022e-05	0.0001104485617081
boot35	0.0619248943048993	8.77994793263049e-05	8.87531457114511e-05	0.000110912964887781
boot36	0.0634765625	8.5323816165328e-05	8.63075256347656e-05	0.000109395332401618
boot37	0.0581077725353861	8.48754876046038e-05	8.57139562485135e-05	0.000108928432829442
boot38	0.058648111332008	8.44929828166714e-05	8.53477544277081e-05	0.000108786937635321
boot39	0.0736336032388664	8.74341171395748e-05	8.88060573030209e-05	0.000113114174805786
boot40	0.0603829160530191	8.36962079445668e-05	8.45911751883238e-05	0.000108725624164386
boot41	0.0670141474311244	8.57463077592885e-05	8.68609505877622e-05	0.000109340284303135
boot42	0.0498247371056585	8.70788454411696e-05	8.77004038857485e-05	0.000109779721227914
boot43	0.0662874103388573	8.52959656013699e-05	8.63827874587609e-05	0.000109480959856503
boot44	0.0633697813121272	8.74994013160974e-05	8.84973459442154e-05	0.000109499825384967
boot45	0.0674325674325674	8.89341182539493e-05	9.00697703894507e-05	0.000111425701008446
boot46	0.0599853694220922	8.6290061530491e-05	8.71674681495363e-05	0.000107536652164405
boot47	0.0721393034825871	8.65745651091588e-05	8.78691121506893e-05	0.00011064362723892
boot48	0.0662680617837569	8.77827389615618e-05	8.88767738426221e-05	0.000111743209941657
boot49	0.0629509828315501	8.67410901318772e-05	8.77271130827252e-05	0.000109961808159031
boot50	0.0697329376854599	8.69720482930042e-05	8.81744920611161e-05	0.000108848892037091
boot51	0.055251368840219	8.71968498722815e-05	8.79566093941128e-05	0.000111312724576823
boot52	0.0574055666003976	8.66903026495172e-05	8.75092388017818e-05	0.000109631135100279
boot53	0.0762309422644339	8.91897472151175e-05	9.06421732482401e-05	0.000112044664241693
boot54	0.0817955112219451	9.02463959999753e-05	9.19148512758005e-05	0.000110910248089207
boot55	0.0683168316831683	8.93996026403934e-05	9.05548475639643e-05	0.00011103147890762
boot56	0.0447980416156671	8.68210237702394e-05	8.73123002776076e-05	0.00010834629609224
boot57	0.0673124689518132	8.901148501667e-05	9.01369118612773e-05	0.000110820133633235
boot58	0.0471837944664032	8.62908374735948e-05	8.68408153540908e-05	0.000109525379007156
boot59	0.056271690629648	8.77657859500069e-05	8.85507396352619e-05	0.000110622411293383
boot60	0.07305479109332	8.50442686280879e-05	8.63795206925585e-05	0.00011051296773339
boot61	0.094515181194907	8.70263365060208e-05	8.92136821172613e-05	0.00010957063576221
boot62	0.0598522167487685	8.87218757631858e-05	8.96042126719891e-05	0.000107068219589986
boot63	0.0716580182851495	9.00720692169276e-05	9.13408786027825e-05	0.000111146102988109
boot64	0.0521502718734553	8.64988551476789e-05	8.71710377617361e-05	0.00010925948598735
boot65	0.0567061143984221	8.43077094304225e-05	8.51005061291816e-05	0.000108895497253714
boot66	0.0494011976047904	8.41766170051521e-05	8.47855187827937e-05	0.000108875160414586
boot67	0.0752767527675277	8.34511339353668e-05	8.48451288940934e-05	0.000108394288465336
boot68	0.0596830113917781	8.20962860167795e-05	8.29784211947862e-05	0.000108005280111213
boot69	0.0546218487394958	9.11984112652941e-05	9.19358176814385e-05	0.000111733400643556
boot70	0.0768072289156626	8.4707365351958e-05	8.61881259979678e-05	0.000111026179503096
boot71	0.0773453093812375	9.16345299727277e-05	9.31271190154621e-05	0.000111986331031945
boot72	0.074794315632012	8.8112322458937e-05	8.95070344137765e-05	0.000111045726100357
boot73	0.0754017305315204	8.66642406540686e-05	8.80697835384068e-05	0.000108477812939916
boot74	0.0751674522451005	8.90041069068807e-05	9.04057804065134e-05	0.000111295523216793
boot75	0.0746857283707173	9.04275902444682e-05	9.18024874646468e-05	0.000109784844418322
boot76	0.0718889439762023	8.51188427276738e-05	8.63999583117129e-05	0.000110274895362126
boot77	0.063155267099351	8.80495106955059e-05	8.90451641559129e-05	0.000110536728849197
boot78	0.0746380429355966	9.00224317269887e-05	9.14130551551604e-05	0.000110504374661542
boot79	0.0658415841584158	8.53155412835667e-05	8.63885893539849e-05	0.000109569618490131
boot80	0.0706116360019891	9.01275144447604e-05	9.13671969755603e-05	0.000110588608641993
boot81	0.0718232044198895	8.90154971313598e-05	9.03109699322491e-05	0.000110613066736758
boot82	0.0622021570102834	8.89883509077847e-05	8.99587818926686e-05	0.000112536291713624
boot83	0.0645719940623454	8.21499630885675e-05	8.31815173728792e-05	0.000107463315783891
boot84	0.0586034912718204	9.07474567665078e-05	9.16039079358959e-05	0.000111615058162456
boot85	0.0744943265910212	8.45457751879907e-05	8.59146465975244e-05	0.000107561167746974
boot86	0.0575376884422111	8.69816336296264e-05	8.78134390545693e-05	0.000109911045467483
boot87	0.0667490729295426	8.62960269470939e-05	8.73974951144495e-05	0.000108858627805349
boot88	0.0626858275520317	8.42971044070496e-05	8.52707201096966e-05	0.000109517019864913
boot89	0.0571069182389937	8.51888282621572e-05	8.60092559629762e-05	0.000110083218087812
boot90	0.0572200392927308	8.70666250880995e-05	8.78706852297158e-05	0.000108508900284646
boot91	0.0576296667501879	8.95742039890089e-05	9.04063709871892e-05	0.000111593594455983
boot92	0.0569447883139391	8.89386600653405e-05	8.97415095122629e-05	0.000109417998726636
boot93	0.0581395348837209	8.39366518761273e-05	8.47729224145973e-05	0.00011015034501754
boot94	0.0671641791044776	8.68707254549263e-05	8.79928714635776e-05	0.000109287046611452
boot95	0.0724962630792227	8.97396970247846e-05	9.10490413597253e-05	0.000109714971692985
boot96	0.0550595238095238	9.09008183609919e-05	9.16526911690602e-05	0.000111675141547998
boot97	0.0686779494726515	8.83634007910669e-05	8.95202957490674e-05	0.000109572472734876
boot98	0.0663163163163163	8.75140766502348e-05	8.86146406666927e-05	0.000111474260344727
boot99	0.0713034776082062	8.71731174463949e-05	8.84451179265109e-05	0.000110102764217524
boot100	0.0585474308300395	8.66042921511331e-05	8.74510810979706e-05	0.000109498725108066
boot101	0.0677083333333333	8.79936958326444e-05	8.91307043650794e-05	0.000109966615704958
boot102	0.0711265854265108	9.01545050984209e-05	9.14126476386932e-05	0.000109135482468667
boot103	0.0976523476523476	8.97465379318441e-05	9.2128151568711e-05	0.000111259372368518
boot104	0.0603847090333577	8.55508495777712e-05	8.64386784273069e-05	0.000106725273159026
boot105	0.0800201308505284	8.99501514746159e-05	9.15614301211524e-05	0.000111506747467923
boot106	0.0682670667666917	8.71912833655209e-05	8.8356672814115e-05	0.000110867098287867
