V1	V2	V3	V4
boot1	0.0517241379310345	7.40518061093782e-05	7.46075573442575e-05	9.20981201232248e-05
boot2	0.0511216566005177	7.467183743506e-05	7.52355612861345e-05	9.62337904915505e-05
boot3	0.0705005324813631	7.53827718177822e-05	7.64414140073787e-05	9.56685712208397e-05
boot4	0.0632419598532269	7.36311672516198e-05	7.4494440613605e-05	9.65065186272389e-05
boot5	0.0609357997823721	7.55392671961379e-05	7.63473567924638e-05	9.70755558322598e-05
boot6	0.0602435377056185	7.22448242460757e-05	7.3020146577904e-05	9.45182113462844e-05
boot7	0.0594331641285956	7.38257341903736e-05	7.4572836770394e-05	9.34043425707481e-05
boot8	0.0716224681561913	7.18756451648773e-05	7.29468036415498e-05	9.35180193790673e-05
boot9	0.0534118160017441	7.66098153086817e-05	7.72317516698336e-05	9.70983728705475e-05
boot10	0.0732020547945205	7.32543233946677e-05	7.44012713454682e-05	9.417622925169e-05
boot11	0.0645846611429785	7.42181562535715e-05	7.51043212110716e-05	9.34618665408374e-05
boot12	0.0397894736842105	7.62096305583904e-05	7.65429362880886e-05	9.30183315352092e-05
boot13	0.0566810344827586	7.48779767357979e-05	7.55703775267539e-05	9.6315423561211e-05
boot14	0.0595717617129531	7.42585944244385e-05	7.50109359113125e-05	9.37606280707786e-05
boot15	0.0567590987868284	7.50502132266682e-05	7.57481324847039e-05	9.72521265457045e-05
boot16	0.054884509429964	7.75422307335147e-05	7.81805671131222e-05	9.53540243659633e-05
boot17	0.0716570697376839	7.44050567871461e-05	7.55001166385838e-05	9.3931800589988e-05
boot18	0.0615644107105208	7.44140978743658e-05	7.52132074392263e-05	9.43766165753821e-05
boot19	0.0590142671854734	7.49017940598518e-05	7.56546439801801e-05	9.55583012567629e-05
boot20	0.0687006614038831	7.46486116685593e-05	7.56556056684166e-05	9.52920469385008e-05
boot21	0.0713367609254499	7.79819821316121e-05	7.90721563945373e-05	9.47421690035359e-05
boot22	0.06669526056187	7.76440047153831e-05	7.85979523416786e-05	9.67221682108842e-05
boot23	0.0670473773265651	7.61271897388617e-05	7.7077983056622e-05	9.43042605124016e-05
boot24	0.0597079037800687	7.69155530548627e-05	7.7681239002846e-05	9.48261485552044e-05
boot25	0.0619241482751232	7.43359888179261e-05	7.5157630159173e-05	9.61243144554602e-05
boot26	0.066337483898669	7.70845966041752e-05	7.80293500970919e-05	9.58714978720619e-05
boot27	0.067132570944515	7.48844108103296e-05	7.58388331063102e-05	9.49095276773048e-05
boot28	0.0779276386212802	7.56080354755388e-05	7.6908124720045e-05	9.5690516861367e-05
boot29	0.0521347350354001	7.34792664786398e-05	7.40624097091078e-05	9.53924319771748e-05
boot30	0.0810404127257094	7.64493236760198e-05	7.78610924840064e-05	9.63470899945289e-05
boot31	0.0666954457155191	7.67023042949239e-05	7.76624343357595e-05	9.67239835916099e-05
boot32	0.0637339055793991	7.49724175267052e-05	7.58440936469635e-05	9.57579337952653e-05
boot33	0.0580424073677447	7.4646939339895e-05	7.53684902186792e-05	9.41526581125161e-05
boot34	0.0797757654161276	7.39379718992733e-05	7.53101523105991e-05	9.69279977047319e-05
boot35	0.0553164012053379	7.76816834597292e-05	7.83402939294472e-05	9.68220211208877e-05
boot36	0.0653829877274651	7.51641345116629e-05	7.6068691237048e-05	9.54273950548718e-05
boot37	0.0551130247578041	7.48928992092845e-05	7.55468164316643e-05	9.49712590940711e-05
boot38	0.0571799870045484	7.46318756834516e-05	7.5340030527255e-05	9.55303078985558e-05
boot39	0.0739535892431143	7.6184439624805e-05	7.73705453203025e-05	9.75303232099368e-05
boot40	0.0593311758360302	7.41361656196913e-05	7.48956453232697e-05	9.62872837201246e-05
boot41	0.0665514261019879	7.57994702476428e-05	7.67564910592695e-05	9.62403751041732e-05
boot42	0.0557903634826712	7.43696156258005e-05	7.50273849955234e-05	9.3344868938991e-05
boot43	0.0609886582495185	7.52678287500448e-05	7.60638091555823e-05	9.5129600254542e-05
boot44	0.0628485628485628	7.60360181419409e-05	7.68832815164862e-05	9.52296932088086e-05
boot45	0.068687725249099	7.69320597782459e-05	7.79322725405728e-05	9.51628658416181e-05
boot46	0.0580233793836344	7.63047255639937e-05	7.70202861495617e-05	9.46156990671932e-05
boot47	0.0682492581602374	7.51149817432036e-05	7.61022562746625e-05	9.51394085643148e-05
boot48	0.0622662266226623	7.88777017922855e-05	7.97307453517629e-05	9.90566464223263e-05
boot49	0.0621707060063224	7.46461370452902e-05	7.54607201191204e-05	9.34893507110541e-05
boot50	0.0700456819664999	7.75796687640669e-05	7.86469729977306e-05	9.62317377203491e-05
boot51	0.0572916666666667	7.64293435179157e-05	7.71416558159722e-05	9.75838209539447e-05
boot52	0.0575972490866108	7.50361777112288e-05	7.57491463556185e-05	9.5436864604951e-05
boot53	0.0765911542610572	7.85640954855393e-05	7.98297276130562e-05	9.75402921651636e-05
boot54	0.0757318625371235	7.74898538837386e-05	7.8706509590854e-05	9.52424939126794e-05
boot55	0.0671561217879508	7.82477780579912e-05	7.92216378493102e-05	9.72725244309661e-05
boot56	0.0488219061770325	7.63633206997341e-05	7.68692809040981e-05	9.44367165518031e-05
boot57	0.0671657754010695	7.72757560822015e-05	7.82407275015013e-05	9.59092684536632e-05
boot58	0.0488372093023256	7.47206935467089e-05	7.52249373125522e-05	9.4668754955229e-05
boot59	0.0560267857142857	8.05632810898495e-05	8.12639508928571e-05	0.000100373237543134
boot60	0.066711140760507	7.79303741481719e-05	7.89200064144757e-05	9.92740151456555e-05
boot61	0.0924085430323536	7.5776239743019e-05	7.75819785515118e-05	9.49695557248403e-05
boot62	0.0616033755274262	7.6288157807064e-05	7.70887856290837e-05	9.21473945453793e-05
boot63	0.0703006705602423	7.92692334052411e-05	8.03382760790935e-05	9.75879843042694e-05
boot64	0.0509829336789803	7.68151766053837e-05	7.73766930293447e-05	9.62249370699893e-05
boot65	0.0571923743500867	7.52272450156216e-05	7.59358601984207e-05	9.59082832380357e-05
boot66	0.0458636948135448	7.36826145687475e-05	7.41334243634217e-05	9.45833520892166e-05
boot67	0.0745420088439672	7.19909571621637e-05	7.31609952928216e-05	9.34990582672775e-05
boot68	0.0580966832863646	7.33292776288715e-05	7.40609543270888e-05	9.55163670189922e-05
boot69	0.0484076433121019	7.84779665312021e-05	7.8975482440126e-05	9.64486423593433e-05
boot70	0.0672037311850753	7.28849406945892e-05	7.38424012596084e-05	9.46871892874875e-05
boot71	0.0719424460431655	7.78837541607346e-05	7.89789119141569e-05	9.55095034653295e-05
boot72	0.0780581693755346	7.6309654681438e-05	7.76127081045047e-05	9.60661452658411e-05
boot73	0.0750493745885451	7.84124814207283e-05	7.96484719026532e-05	9.69761784167713e-05
boot74	0.0698924731182796	7.78950142784858e-05	7.89455428373222e-05	9.7268620774109e-05
boot75	0.0696216216216216	8.14179968017689e-05	8.24660336011687e-05	9.68552218427339e-05
boot76	0.0697074010327022	7.5422238594719e-05	7.64676606598511e-05	9.62025714778568e-05
boot77	0.059399616776666	7.5443836310944e-05	7.61950209975982e-05	9.53630798079095e-05
