V1	V2
0.0591928308820217	0.0391111625053609
0.0591928308820217	0.0439328975698169
0.0591928308820217	0.0944147193240243
0.0591928308820217	0.0871821794923349
0.0591928308820217	0.0607365509476462
0.0591928308820217	0.0671778141601455
0.0591928308820217	0.0536575228059659
0.0591928308820217	0.0694332699185585
0.0591928308820217	0.0412346016346072
0.0591928308820217	0.0596652169600606
0.0591928308820217	0.0592061861551956
0.0591928308820217	0.046344598980775
0.0591928308820217	0.0705044699490976
0.0591928308820217	0.0495268791973408
0.0591928308820217	0.071522494958832
0.0591928308820217	0.0567930211722906
0.0591928308820217	0.080710531555342
0.0591928308820217	0.0484809639391119
0.0591928308820217	0.0652784721876188
0.0591928308820217	0.0714488636416383
0.0591928308820217	0.071325703373419
0.0591928308820217	0.0613722771555744
0.0591928308820217	0.0617907285586194
0.0591928308820217	0.0489137168200449
0.0591928308820217	0.0533960099709603
0.0591928308820217	0.0632760229684687
0.0591928308820217	0.069473790551633
0.0591928308820217	0.0759428691981462
0.0591928308820217	0.0478203794653934
0.0591928308820217	0.0750970231593102
0.0591928308820217	0.0815164253425377
0.0591928308820217	0.0578965793221965
0.0591928308820217	0.0537545578041327
0.0591928308820217	0.0687257568994471
0.0591928308820217	0.045421915256227
0.0591928308820217	0.0563818113889329
0.0591928308820217	0.0666474551458042
0.0591928308820217	0.0550134769966256
0.0591928308820217	0.0808284713578087
0.0591928308820217	0.0640444008522589
0.0591928308820217	0.0821595341459661
0.0591928308820217	0.047946808703115
0.0591928308820217	0.0636235681003307
0.0591928308820217	0.0665492762104325
0.0591928308820217	0.0827845261094692
0.0591928308820217	0.0497836211505411
0.0591928308820217	0.0465227442895476
0.0591928308820217	0.0835689700321779
0.0591928308820217	0.0527504958910537
0.0591928308820217	0.0778407804754465
0.0591928308820217	0.0489198021066948
0.0591928308820217	0.0499611452161503
0.0591928308820217	0.100169902283217
0.0591928308820217	0.0676327494675368
0.0591928308820217	0.0685087384787338
0.0591928308820217	0.056083490679141
0.0591928308820217	0.0556322258072749
0.0591928308820217	0.0493618291068278
0.0591928308820217	0.0589148644424947
0.0591928308820217	0.0639602578799109
0.0591928308820217	0.0921371062260304
0.0591928308820217	0.0511901340380069
0.0591928308820217	0.0827175507321644
0.0591928308820217	0.0280332160769146
0.0591928308820217	0.045490115654515
0.0591928308820217	0.0364182961296032
0.0591928308820217	0.0958246211139569
0.0591928308820217	0.0580971986485901
0.0591928308820217	0.0382608420044689
0.0591928308820217	0.0517429473527991
0.0591928308820217	0.0440518916552797
0.0591928308820217	0.0598810018760819
0.0591928308820217	0.0708726002305536
0.0591928308820217	0.0403679785621344
0.0591928308820217	0.0635097489589992
0.0591928308820217	0.0721883312111587
0.0591928308820217	0.0517501993588189
0.0591928308820217	0.066437973346447
0.0591928308820217	0.0446569252332135
0.0591928308820217	0.0503289174760963
0.0591928308820217	0.0579626836327429
0.0591928308820217	0.0639143323623787
0.0591928308820217	0.0722742495635928
0.0591928308820217	0.072362463256296
0.0591928308820217	0.0850708451535908
0.0591928308820217	0.0642766893775013
