V1	V2	V3	V4
boot1	0.0554131966688021	0.000112180827942171	0.000113164371300613	0.000141924067704893
boot2	0.0578274760383387	0.000112538989561704	0.000113607365595239	0.000143454291484328
boot3	0.0674552429667519	0.000111480389949333	0.000112935060602691	0.000141888205007536
boot4	0.0671736375158428	0.000107803510729622	0.000109233262813624	0.000142870801886753
boot5	0.073576455534229	0.000110631511823024	0.000112363275997362	0.000142319457083999
boot6	0.0561257216164208	0.0001107988499722	0.000111809143951341	0.00014339243474751
boot7	0.0578644501278772	0.000111455819244917	0.000112526245903677	0.000142414253333473
boot8	0.0618228170809433	0.000111303084812691	0.000112521077391347	0.000142996846530094
boot9	0.0539057456423499	0.000113778161765971	0.000114716131234421	0.000144543721765866
boot10	0.0671688637790333	0.000107937096811979	0.00010935318477851	0.000139762402979863
boot11	0.0671785028790787	0.000109282241648931	0.00011072592407026	0.000140904910203599
boot12	0.0453674121405751	0.000114480889615699	0.000115138462166604	0.00014150710841341
boot13	0.0647619047619048	0.000108519886261383	0.000109851347946586	0.000140628729798798
boot14	0.0615826419910657	0.000110682083089735	0.000111892173005051	0.000141061385703195
boot15	0.0605769230769231	0.000110078788783948	0.000111254930966469	0.000143825090559096
boot16	0.0505725190839695	0.000113605357742043	0.000114418837286094	0.000142505392219031
boot17	0.0690537084398977	0.000110899612993213	0.000112424042228923	0.000141141445101368
boot18	0.0679051889814222	0.000113431543859139	0.000114908518455744	0.000143049643018802
boot19	0.0578644501278772	0.000113499892739988	0.000114570319398748	0.000142281074887726
boot20	0.0667506297229219	0.000108639979563622	0.000110042890951659	0.000140171461822119
boot21	0.0635782747603834	0.000115378121989883	0.000116669558737968	0.000141564145429455
boot22	0.0586928934010152	0.000116570678547584	0.000117663589631271	0.000144656880775716
boot23	0.0653968253968254	0.000109299899618872	0.000110657596371882	0.000140347374693558
boot24	0.0638366817887233	0.00011428950068732	0.000115610019787059	0.000142711914308934
boot25	0.06826801517067	0.000106809031751317	0.000108282015915459	0.000141060649241997
boot26	0.0731629392971246	0.0001127137856772	0.0001144239504333	0.000143578996772696
boot27	0.0679365079365079	0.000111208020892072	0.000112673217435122	0.000141092194667403
boot28	0.0816972767574414	0.000112596626499061	0.000114710130308302	0.000140494089344969
boot29	0.0547327752736639	0.000108704236965228	0.0001096687175477	0.000142793786466178
boot30	0.0809703843730309	0.000111788739083199	0.000113854335537363	0.00014223593542339
boot31	0.0682248894504106	0.000112062368273167	0.000113532562695315	0.000142061128336098
boot32	0.0592734225621415	0.00011099525333729	0.000112114864115566	0.000143236911067996
boot33	0.0506970849176172	0.000111230029430049	0.000112044412959563	0.00014061826794309
boot34	0.0771683673469388	0.000107308524514326	0.000109207426593086	0.000143919359186775
boot35	0.0563647878404053	0.000113102490670217	0.000114108503750741	0.000142265248973102
boot36	0.0603337612323492	0.000112947342558462	0.000114115559100324	0.000143941240630821
boot37	0.0521907216494845	0.000109555294371245	0.000110432830268891	0.000140707149986051
boot38	0.0521099744245524	0.000109205247276558	0.000110073357709591	0.000141776460580535
boot39	0.07138304652645	0.000109678620058779	0.000111302437564004	0.000143363059837036
boot40	0.0534105534105534	0.000112129557315228	0.000113047410344708	0.000142541216485403
boot41	0.0615041427660931	0.000111010949117943	0.000112216417434511	0.000141064129589135
boot42	0.0610613810741688	0.000110721050626675	0.000111913023855155	0.000139518831069419
boot43	0.0608448928121059	0.000110843077559882	0.000112010196406451	0.000141285111534573
boot44	0.0788633461047254	0.000112699864284807	0.000114685632917896	0.000140877474944536
boot45	0.0723390694710006	0.000115220266227112	0.000116887870105993	0.0001424190799899
boot46	0.0634208840486867	0.00011546691896183	0.000116755262502355	0.000142347370254263
boot47	0.0620601407549584	0.000112768554645345	0.000114000627924464	0.000143612682262506
boot48	0.0645780051150895	0.00011374811566745	0.000115081337772516	0.000142973465575611
boot49	0.0572347266881029	0.000112882643753633	0.000113935960132753	0.000142266460653178
boot50	0.0689764780673872	0.000113367311325553	0.000114879629992616	0.000142021236137698
boot51	0.0500963391136802	0.000109950026905061	0.000110755949574487	0.000144389245868255
boot52	0.0586538461538462	0.000115905073363931	0.000117007725180802	0.000143537187442051
boot53	0.0536632390745501	0.000114206537661923	0.000115131905023097	0.000145640028297749
boot54	0.0787801778907243	0.00011367037620981	0.000115641887146435	0.000143441268400959
boot55	0.0754656390494541	0.000116248947078392	0.000118077804713955	0.000145113139015485
boot56	0.0503527902501604	0.000111407434570639	0.000112220585143435	0.00014355685287623
boot57	0.0621811224489796	0.00011438051132691	0.000115613448823407	0.000143347295643035
boot58	0.0479539641943734	0.000111075659476452	0.000111810820180402	0.00014187686719579
boot59	0.0637690355329949	0.000114360395609132	0.000115650525651266	0.000143361417902289
boot60	0.0780752071383047	0.000112101822054529	0.000114044377175526	0.00014323500168437
boot61	0.0759128763613068	0.000113370452372509	0.000115216309130179	0.000142832388678776
boot62	0.067524115755627	0.000113710562927525	0.000115176642094271	0.000141432358016134
boot63	0.0756516211061666	0.000115990528561151	0.000117809717301135	0.000143407659390229
boot64	0.0600899742930591	0.000115004193775897	0.000116164478162317	0.000144574938395147
boot65	0.0626582278481013	0.000109917648502451	0.000111160070501522	0.000141442538014234
boot66	0.0517241379310345	0.000106389599394946	0.000107243809626335	0.000140513026233941
boot67	0.0805111821086262	0.000108576302923234	0.000110647245557268	0.000141943576922699
boot68	0.069515306122449	0.000106649660873857	0.000108190597667638	0.000140726205086708
boot69	0.0380921895006402	0.000117678325893933	0.000118142799293725	0.000146682378987808
boot70	0.0742162507997441	0.000111010601220734	0.000112772613979138	0.00014321912330402
boot71	0.07138304652645	0.00011414696609237	0.000115770783597595	0.000142984807704521
boot72	0.0692599620493359	0.00010960245302187	0.00011111951258641	0.0001405579204275
boot73	0.0764781491002571	0.000112116605646496	0.000113996074569954	0.000141437966598832
boot74	0.0749682337992376	0.000114260188274617	0.000116045523750785	0.000143836634814401
boot75	0.0635022450288647	0.000120081843417443	0.000121375151667509	0.000144511131208789
boot76	0.0761781794706262	0.000113989069526616	0.000115862250620051	0.000145153238804007
boot77	0.0653846153846154	0.00011060379052243	0.000111974030243261	0.000142843934911243
boot78	0.0713824289405685	0.000116974357510998	0.000118620175069607	0.00014406212672382
boot79	0.0696643445218493	0.000112571733358828	0.000114108503750741	0.000141364841229841
boot80	0.0592568866111467	0.000117785076335877	0.0001189097972234	0.000143454542538311
boot81	0.071156289707751	0.000113024403778832	0.000114632795635558	0.000140490861766776
boot82	0.047588424437299	0.000116516259466226	0.000117244445363468	0.000145532127063785
boot83	0.0608020698576973	0.000106539725568419	0.000107735356777663	0.00014138109016136
boot84	0.0533762057877814	0.000117569043934536	0.000118485127324986	0.000146305724846328
boot85	0.088404868673927	0.000110968824113019	0.000113472161975048	0.000142536461386091
boot86	0.0623812539582014	0.000110971110792161	0.000112203352985131	0.000140242268560294
boot87	0.0646193218170186	0.000111232162278048	0.00011256794498825	0.000143367747299323
boot88	0.0571612074502248	0.000112387929733482	0.000113437192301616	0.000142062217016545
boot89	0.0615482233502538	0.000106094475173088	0.000107296310134247	0.00014035826748986
boot90	0.0645263827082009	0.000111333329592612	0.000112656805137878	0.000140599902600576
boot91	0.0504823151125402	0.000113633469104675	0.000114452910950052	0.000143169811428642
boot92	0.0568766066838046	0.000114092397186379	0.000115131905023097	0.000142786516409158
boot93	0.0609911054637865	0.000108607480733512	0.000109789156383351	0.000142658292884928
boot94	0.0635324015247776	0.000113350595494673	0.000114632795635558	0.000141449434592102
boot95	0.0699614890885751	0.000115428546705262	0.00011699934579239	0.000142951442855736
boot96	0.0461441213653603	0.000115800120017295	0.000116473090920133	0.000143624227648381
boot97	0.0579248886059835	0.000112585008745166	0.000113652893124547	0.000143182327034452
boot98	0.0780051150895141	0.00011354488457507	0.00011549015247153	0.000144129857026019
boot99	0.0722929936305732	0.000112843268534815	0.000114507687938659	0.000140563802410041
boot100	0.0574712643678161	0.000109859169347129	0.000110913749879708	0.000142905752286747
boot101	0.0821611253196931	0.000112821061682865	0.000114979134097762	0.000141131479589603
