V1	V2	V3	V4
boot1	0.0682234432234432	0.000164540545240717	0.000166671698265105	0.000206133018868875
boot2	0.0471611721611722	0.000164814702847926	0.000165833098525406	0.00020955960498475
boot3	0.0613553113553114	0.000161383989008974	0.000163107649371386	0.000207295020912036
boot4	0.0663919413919414	0.000156686736140078	0.000158705000737968	0.000206447109797022
boot5	0.065018315018315	0.000164526434187405	0.00016646204833018	0.000206680662128374
boot6	0.0544871794871795	0.000161957934503898	0.00016331729930631	0.00020841382585322
boot7	0.0595238095238095	0.000168194156125867	0.000169816447288975	0.000207597592612989
boot8	0.0659340659340659	0.000159859227302773	0.000161849749761838	0.000206525152561259
boot9	0.0508241758241758	0.000169262660441639	0.000170445397093749	0.000208992859006822
boot10	0.0828754578754579	0.000161011054028579	0.000164155899046009	0.000203509706862638
boot11	0.0764652014652015	0.000163575234001888	0.000166252398395256	0.000204681596242474
boot12	0.0595238095238095	0.000170709955344963	0.000172332246508071	0.000207597592612989
boot13	0.0558608058608059	0.000172999977711063	0.000174428745857317	0.000208193520633141
boot14	0.0815018315018315	0.000166774987335608	0.000169816447288975	0.000203763993802938
boot15	0.0567765567765568	0.00016037375278409	0.000161849749761838	0.000208045690550823
boot16	0.0476190476190476	0.000175486978862175	0.000176525245206564	0.000209489433692429
boot17	0.0938644688644689	0.000162637568908324	0.000166671698265105	0.000201413207513392
boot18	0.0558608058608059	0.000171322778231666	0.00017275154637792	0.000208193520633141
boot19	0.076007326007326	0.000163816849792275	0.00016646204833018	0.000204763862723348
boot20	0.0631868131868132	0.000165472546714245	0.000167300648069879	0.000206989377417164
boot21	0.0792124542124542	0.000168411005577788	0.000171283996833447	0.000204183965627707
boot22	0.0544871794871795	0.000166150933202391	0.000167510298004804	0.00020841382585322
boot23	0.0631868131868132	0.000167149746193642	0.000168977847549276	0.000206989377417164
boot24	0.0631868131868132	0.000166311146453943	0.000168139247809577	0.000206989377417164
boot25	0.0586080586080586	0.000165727889583704	0.000167300648069879	0.000207747726540747
boot26	0.0590659340659341	0.000165912869173722	0.000167510298004804	0.000207672755570428
boot27	0.0558608058608059	0.000173419277580913	0.000174848045727167	0.000208193520633141
