V1	V2	V3	V4
boot1	0.0374542382427485	9.78634126737011e-05	9.82584619449894e-05	0.000123382805009052
boot2	0.0616727682343002	9.90906582814705e-05	0.000100161773556515	0.000125347621832468
boot3	0.0881441847366939	0.000101780450481932	0.000103968396779565	0.000127117337155857
boot4	0.0746268656716418	9.74831702126828e-05	9.90515084497916e-05	0.000126262964103541
boot5	0.0642072655589975	9.67009775688024e-05	9.78619386925883e-05	0.000125534147442384
boot6	0.0436496761475641	9.51841616715015e-05	9.57207131296224e-05	0.000123916877498938
boot7	0.0549141087017741	9.6616201321767e-05	9.74654154401872e-05	0.000124832532432672
boot8	0.0858912982258519	9.7291195339259e-05	9.93687270517124e-05	0.00012698208822223
boot9	0.0602647141650239	9.79494395713778e-05	9.89722037993113e-05	0.000125242433180324
boot10	0.0546324978879189	9.62283656247128e-05	9.70688921877861e-05	0.000124810512048168
boot11	0.0678682061391157	9.64855083297618e-05	9.77826340421081e-05	0.000125797186071884
boot12	0.0261898056885384	9.90169592258285e-05	9.9210117750752e-05	0.000122356378161384
boot13	0.0673049845114052	9.39691992396726e-05	9.52448852267411e-05	0.00012575720991746
boot14	0.0535060546324979	9.68971063889988e-05	9.77033293916279e-05	0.000124721983849209
boot15	0.0678682061391157	9.55338525239992e-05	9.68309782363455e-05	0.000125797186071884
boot16	0.0464657842861166	9.82848819397847e-05	9.88928991488311e-05	0.000124152491146521
boot17	0.0630808223035765	9.75344022228776e-05	9.86549851973905e-05	0.000125451693832253
boot18	0.0825119684595888	9.61825828780261e-05	9.80998526440289e-05	0.000126773854890471
boot19	0.0442128977752746	9.69149281606358e-05	9.74654154401872e-05	0.000123964357557209
boot20	0.0785694170656153	0.000100168049142768	0.000101906475867079	0.00012652278677425
boot21	0.0549141087017741	0.000102960573360184	0.000103809787478605	0.000124832532432672
boot22	0.0788510278794706	0.00010277261843525	0.000104523529332927	0.000126541010540736
boot23	0.0791326386933258	0.000101253301236667	0.000103016740973802	0.000126559189641128
boot24	0.0633624331174317	0.000102361958363994	0.000103492568876684	0.000125472374233927
boot25	0.0630808223035765	9.29347324950249e-05	9.40553154695379e-05	0.000125451693832253
boot26	0.0732188116023655	0.000100000238626376	0.000101509952614678	0.000126168048653093
boot27	0.0819487468318783	9.49397934694304e-05	9.68309782363455e-05	0.000126738524009857
boot28	0.0833568009011546	0.000100504876160099	0.000102461608420441	0.000126826516215684
boot29	0.0571669952126162	9.57520463947939e-05	9.6672368935385e-05	0.000125007087529307
boot30	0.0836384117150099	9.80331884982437e-05	0.000100003164255554	0.000126843980658566
boot31	0.0805406927626021	0.000100793463795555	0.000102620217721401	0.000126649415151671
boot32	0.0751900872993523	9.68249706466583e-05	9.84170712459498e-05	0.00012630061762106
boot33	0.0411151788228668	9.5799794449631e-05	9.62758456829839e-05	0.000123701006265048
boot34	0.0867361306674176	9.46330713996767e-05	9.67516735858652e-05	0.000127033141568047
boot35	0.0611095466065897	9.76826489899538e-05	9.87342898478707e-05	0.000125305680369893
boot36	0.0774429738101943	9.84728368647189e-05	0.000100161773556515	0.000126449445047363
boot37	0.035764573359617	9.90085173340004e-05	9.93687270517124e-05	0.000123233396923524
boot38	0.0444945085891298	9.68285886002989e-05	9.7386110789707e-05	0.000123988030587203
boot39	0.0929315685722332	0.000100822586089057	0.000103254654925243	0.000127395249594768
boot40	0.0709659250915235	9.51748264577869e-05	9.65930642849048e-05	0.000126013861295471
boot41	0.062517600675866	9.81887605047898e-05	9.92894224012322e-05	0.000125410199030622
boot42	0.0405519571951563	9.54955290150654e-05	9.59586270810631e-05	0.000123652543552702
boot43	0.0478738383553928	9.70579043285813e-05	9.77033293916279e-05	0.000124268622991775
boot44	0.0611095466065897	9.67309931841912e-05	9.77826340421081e-05	0.000125305680369893
boot45	0.0853280765981414	0.000102869677858226	0.000104920052585328	0.00012694782932788
boot46	0.0639256547451422	0.000100121239075912	0.000101272038663238	0.000125513601038992
boot47	0.0836384117150099	9.81917977992041e-05	0.000100161773556515	0.000126843980658566
boot48	0.0906786820613912	9.90357636515408e-05	0.000101351343313718	0.00012726607524997
boot49	0.0633624331174317	9.68106328303788e-05	9.79412433430685e-05	0.000125472374233927
boot50	0.0751900872993523	0.000101424640374511	0.000103016740973802	0.00012630061762106
boot51	0.0732188116023655	9.82555363158109e-05	9.97652503041135e-05	0.000126168048653093
boot52	0.0588566600957477	9.50624018983621e-05	9.60379317315433e-05	0.000125136127875822
boot53	0.11151788228668	0.000101973006014582	0.000105475185138689	0.000128351863337001
boot54	0.0923683469445227	0.000102120850786809	0.000104523529332927	0.000127363224005135
boot55	0.0799774711348916	0.000101453360673164	0.000103254654925243	0.000126613458945737
boot56	0.0340749084764855	9.95175768110621e-05	9.98445549545937e-05	0.000123082380858599
boot57	0.0844832441565756	0.000102513555088145	0.000104523529332927	0.000126896105990648
boot58	0.0644888763728527	0.000101528355045542	0.000102699522371882	0.00012555464917968
boot59	0.0768797521824838	0.00010182810920458	0.000103492568876684	0.000126412506187353
boot60	0.0751900872993523	9.55560962389748e-05	9.71481968382663e-05	0.00012630061762106
boot61	0.110673049845114	0.000102898219492502	0.000106347536293972	0.000128312601840087
boot62	0.0340749084764855	0.000101262279121627	0.000101589257265159	0.000123082380858599
boot63	0.0909602928752464	0.000103224505311571	0.000105554489789169	0.0001272823783744
boot64	0.0509715573078006	9.86370740935647e-05	9.93687270517124e-05	0.000124520182435033
boot65	0.0498451140523796	9.2483292279647e-05	9.31829643142555e-05	0.000124429331599169
boot66	0.0371726274288933	9.73141983778381e-05	9.77033293916279e-05	0.0001233580153267
boot67	0.0678682061391157	9.64855083297618e-05	9.77826340421081e-05	0.000125797186071884
boot68	0.0459025626584061	9.60790022052783e-05	9.6672368935385e-05	0.000124105725745759
boot69	0.0735004224162208	0.000101812610069848	0.000103333959575723	0.000126187121075372
boot70	0.072655589974655	9.5740924537306e-05	9.72275014887465e-05	0.000126129769810254
boot71	0.0822303576457336	0.000102936543001436	0.000104840747934847	0.000126756211783211
boot72	0.0937764010137989	0.000102602172619293	0.000105078661886288	0.000127442952983511
boot73	0.064770487186708	9.76321763033626e-05	9.88135944983509e-05	0.000125575106250883
boot74	0.0918051253168122	9.94537042961724e-05	0.000101827171216599	0.000127331019751124
boot75	0.0687130385806815	0.000103986955541759	0.000105316575837729	0.000125856815307813
boot76	0.0732188116023655	9.46075223937209e-05	9.61172363820235e-05	0.000126168048653093
boot77	0.0540692762602084	9.94177927563323e-05	0.000100241078206995	0.000124766337280877
boot78	0.0847648549704309	0.000101945000373438	0.000103968396779565	0.000126913391769153
boot79	0.062517600675866	9.6444058194225e-05	9.75447200906674e-05	0.000125410199030622
boot80	0.0850464657842861	0.000107403554429133	0.0001094404176627	0.000126930632881564
boot81	0.0687130385806815	0.000100656160221589	0.00010198578051756	0.000125856815307813
boot82	0.0723739791607998	9.74178237166802e-05	9.88928991488311e-05	0.000126110563389693
boot83	0.0563221627710504	9.52239144954539e-05	9.61172363820235e-05	0.000124941964363777
boot84	0.073782033230076	0.000101563015934741	0.000103096045624283	0.000126206148831556
boot85	0.0568853843987609	9.75850982399404e-05	9.849637589643e-05	0.000124985424473558
boot86	0.0183047029005914	9.70538397139974e-05	9.71481968382663e-05	0.000121595357246215
boot87	0.0588566600957477	0.000100613727431977	0.000101589257265159	0.000125136127875822
boot88	0.0822303576457336	9.69093895649391e-05	9.88135944983509e-05	0.000126756211783211
boot89	0.0523796113770769	9.55032115832899e-05	9.62758456829839e-05	0.000124632740992741
boot90	0.0566037735849057	9.73561845065069e-05	9.82584619449894e-05	0.000124963716751715
boot91	0.0788510278794706	0.000104834539347736	0.000106585450245412	0.000126541010540736
boot92	0.0473106167276823	9.94521409828709e-05	0.000100082468906034	0.000124222304251956
boot93	0.074908476485497	9.69161788112771e-05	9.849637589643e-05	0.000126281813195348
boot94	0.0487186707969586	9.9493367787936e-05	0.000100161773556515	0.000124337766105795
boot95	0.0532244438186426	0.000101267326390286	0.00010206508516804	0.000124699740134233
boot96	0.0594198817234582	9.96433118665968e-05	0.000100637601459396	0.000125178783995906
boot97	0.0934947901999437	9.95241427269284e-05	0.00010198578051756	0.000127427096520025
boot98	0.069276260208392	9.65104320103971e-05	9.78619386925883e-05	0.000125896344801293
boot99	0.068149816952971	9.75056819242243e-05	9.88135944983509e-05	0.000125817107149955
boot100	0.0532244438186426	9.8729577574919e-05	9.95273363526729e-05	0.000124699740134233
boot101	0.0782878062517601	9.78806537861119e-05	9.96066410031531e-05	0.00012650451834167
boot102	0.0602647141650239	9.92183139790613e-05	0.000100241078206995	0.000125242433180324
boot103	0.127569698676429	0.000102240421921326	0.000106823364196853	0.00012902145275708
boot104	0.0419600112644326	9.72868180620148e-05	9.77826340421081e-05	0.000123773365337861
boot105	0.0644888763728527	0.000102162792249383	0.000103333959575723	0.00012555464917968
boot106	0.0653337088144185	9.53910103543367e-05	9.65930642849048e-05	0.000125615886395005
boot107	0.0808223035764573	0.000100384143707129	0.000102223694469	0.000126667326255497
boot108	0.0706843142776683	0.000102878611077092	0.000104285615381486	0.000125994386878344
boot109	0.0611095466065897	9.87929140966768e-05	9.98445549545937e-05	0.000125305680369893
boot110	0.097155730780062	0.000102103252345643	0.000104761443284367	0.000127629746589993
boot111	0.0822303576457336	9.96057476812665e-05	0.000101509952614678	0.000126756211783211
boot112	0.0642072655589975	9.84456798793672e-05	9.96066410031531e-05	0.000125534147442384
boot113	0.0340749084764855	9.71384372966555e-05	9.74654154401872e-05	0.000123082380858599
boot114	0.0796958603210363	9.6628439831613e-05	9.84170712459498e-05	0.000126595413843628
boot115	0.0689946493945368	0.000101676199817769	0.000103016740973802	0.0001258766023876
boot116	0.0695578710222473	0.000100543958992636	0.000101906475867079	0.000125916042548892
boot117	0.036891016615038	9.83510324254852e-05	9.87342898478707e-05	0.000123333180978253
boot118	0.0546324978879189	9.54353191199106e-05	9.62758456829839e-05	0.000124810512048168
boot119	0.0701210926499578	9.83012743964032e-05	9.96859456536333e-05	0.000125955304045807
boot120	0.0689946493945368	9.69179207889558e-05	9.82584619449894e-05	0.0001258766023876
boot121	0.0267530273162489	9.50433294760838e-05	9.52448852267411e-05	0.000122409396815352
boot122	0.0709659250915235	9.7395356671233e-05	9.88135944983509e-05	0.000126013861295471
boot123	0.0501267248662349	9.96920872416035e-05	0.000100399687507955	0.000124452111307276
boot124	0.0701210926499578	9.83012743964032e-05	9.96859456536333e-05	0.000125955304045807
boot125	0.065896930442129	9.74321168668653e-05	9.86549851973905e-05	0.000125656487874749
boot126	0.0467473950999718	9.78809664487722e-05	9.849637589643e-05	0.00012417580684776
boot127	0.0444945085891298	9.55597141926154e-05	9.61172363820235e-05	0.000123988030587203
boot128	0.073782033230076	9.71219555078484e-05	9.86549851973905e-05	0.000126206148831556
boot129	0.0735004224162208	9.86404240506394e-05	0.000100161773556515	0.000126187121075372
boot130	0.0673049845114052	9.33347620358308e-05	9.46104480228994e-05	0.00012575720991746
boot131	0.069276260208392	9.49243390007928e-05	9.62758456829839e-05	0.000125896344801293
boot132	0.105040833568009	9.94337385520075e-05	0.000102540913070921	0.000128040585325626
boot133	0.0701210926499578	0.000101632069716572	0.000103016740973802	0.000125955304045807
boot134	0.0751900872993523	0.000101900468277392	0.000103492568876684	0.00012630061762106
boot135	0.069276260208392	9.60346041075158e-05	9.7386110789707e-05	0.000125896344801293
boot136	0.098282174035483	0.000105689269728806	0.000108409457206457	0.000127690581810468
boot137	0.0751900872993523	0.000100472984568748	0.00010206508516804	0.00012630061762106
boot138	0.0571669952126162	9.52762184919126e-05	9.61965410325037e-05	0.000125007087529307
boot139	0.0771613629963391	9.87230116590527e-05	0.000100399687507955	0.000126430997950405
boot140	0.0746268656716418	0.000100813965532852	0.000102382303769961	0.000126262964103541
boot141	0.0678682061391157	9.66441176307223e-05	9.79412433430685e-05	0.000125797186071884
boot142	0.0535060546324979	9.78487621947614e-05	9.86549851973905e-05	0.000124721983849209
boot143	0.0675865953252605	0.00010101661560282	0.00010230299911948	0.000125777220327719
boot144	0.0754716981132075	0.000100064513136114	0.000101668561915639	0.000126319377380678
boot145	0.0633624331174317	9.68106328303788e-05	9.79412433430685e-05	0.000125472374233927
boot146	0.0518163897493664	0.000102022719377569	0.000102778827022362	0.00012458785156794
boot147	0.0980005632216277	0.000100550033581465	0.000103254654925243	0.000127675440004491
boot148	0.0771613629963391	0.000101102151173459	0.000102778827022362	0.000126430997950405
boot149	0.0934947901999437	0.000100317189231731	0.000102778827022362	0.000127427096520025
boot150	0.0627992114897212	9.41342851243106e-05	9.52448852267411e-05	0.000125430968764485
boot151	0.0830751900872994	9.71079750203235e-05	9.90515084497916e-05	0.000126809007106707
boot152	0.0642072655589975	9.84456798793672e-05	9.96066410031531e-05	0.000125534147442384
boot153	0.0771613629963391	9.71369186494484e-05	9.88135944983509e-05	0.000126430997950405
boot154	0.070402703463813	0.000101383011574597	0.000102778827022362	0.000125974867795123
boot155	0.0735004224162208	9.83232054487185e-05	9.98445549545937e-05	0.000126187121075372
boot156	0.0830751900872994	0.000103769565660662	0.00010571309909013	0.000126809007106707
boot157	0.0580118276541819	0.000101196664629058	0.00010214438981852	0.000125071808699989
boot158	0.0478738383553928	9.70579043285813e-05	9.77033293916279e-05	0.000124268622991775
boot159	0.0892706279921149	9.99794688925129e-05	0.000102223694469	0.000127183889636406
boot160	0.0413967896367221	0.000101582490351868	0.00010206508516804	0.00012372517062208
boot161	0.0706843142776683	9.66928483396347e-05	9.80998526440289e-05	0.000125994386878344
boot162	0.0889890171782596	0.000101024566167611	0.000103254654925243	0.00012716731851541
boot163	0.0929315685722332	0.000100663976788097	0.000103096045624283	0.000127395249594768
boot164	0.0968741199662067	9.91843677473716e-05	0.000101827171216599	0.000127614426119638
boot165	0.0430864545198536	9.9321760653526e-05	9.98445549545937e-05	0.000123869218776289
boot166	0.0853280765981414	9.74769616255711e-05	9.95273363526729e-05	0.00012694782932788
boot167	0.0898338496198254	9.67788752373113e-05	9.90515084497916e-05	0.000127216897880115
boot168	0.0895522388059701	0.000100044592058044	0.00010230299911948	0.000127200416091308
boot169	0.0532244438186426	9.85709682739586e-05	9.93687270517124e-05	0.000124699740134233
boot170	0.0678682061391157	9.31547130095927e-05	9.44518387219389e-05	0.000125797186071884
boot171	0.0915235145029569	0.000102561124478605	0.000104920052585328	0.000127314850624977
boot172	0.0540692762602084	9.89419648534509e-05	9.97652503041135e-05	0.000124766337280877
boot173	0.0577302168403267	9.84301807446352e-05	9.93687270517124e-05	0.000125050279642523
boot174	0.0484370599831034	9.78356750291231e-05	9.849637589643e-05	0.000124314763067216
boot175	0.072655589974655	9.84372826536334e-05	9.99238596050739e-05	0.000126129769810254
boot176	0.0765981413686286	9.41477296187035e-05	9.58000177801026e-05	0.000126393969758207
boot177	0.0535060546324979	9.5152404078434e-05	9.59586270810631e-05	0.000124721983849209
boot178	0.0875809631089834	9.99050105132673e-05	0.00010206508516804	0.000127083792919016
boot179	0.0616727682343002	9.84562210776287e-05	9.95273363526729e-05	0.000125347621832468
