V1	V2	V3	V4
boot1	0.0493601462522852	6.45927348613138e-05	6.503815059039e-05	8.09988320026472e-05
boot2	0.0510089686098655	6.61597857460179e-05	6.66459432345535e-05	8.36985846175325e-05
boot3	0.0745364420782082	6.54449175765253e-05	6.64648700637069e-05	8.27480109311314e-05
boot4	0.0662583518930958	6.37723415852684e-05	6.45871465584662e-05	8.30988360818681e-05
boot5	0.0626398210290828	6.50257461199831e-05	6.57572426111381e-05	8.33084932426649e-05
boot6	0.0541990381058084	6.32037655176234e-05	6.37471498556912e-05	8.21570547766383e-05
boot7	0.0547364541098415	6.46279851298684e-05	6.51801560492416e-05	8.2033891825039e-05
boot8	0.0752139865234019	6.3212878621693e-05	6.42431360918701e-05	8.19173709383344e-05
boot9	0.0542606749953384	6.61019891918455e-05	6.66509768575083e-05	8.3610988093774e-05
boot10	0.0677526841910404	6.41226752849528e-05	6.49724394861914e-05	8.17193078661208e-05
boot11	0.0689019896831245	6.42914443957758e-05	6.51660730218431e-05	8.18606647887966e-05
boot12	0.0378328741965106	6.66555842392712e-05	6.69184540960148e-05	8.11070460238414e-05
boot13	0.0597624350408315	6.48543305256991e-05	6.55172014689081e-05	8.32074754663242e-05
boot14	0.0629254829806808	6.46760192530646e-05	6.54045595305903e-05	8.15302495710211e-05
boot15	0.0610842926104716	6.41491786799914e-05	6.48419545440318e-05	8.33361022905525e-05
boot16	0.048398969451601	6.71311017462072e-05	6.75621765058644e-05	8.25038599941797e-05
boot17	0.0722958057395143	6.43174813491087e-05	6.52789757434291e-05	8.13350400402739e-05
boot18	0.0681193920527376	6.48053726295098e-05	6.5655079931036e-05	8.24580811160828e-05
boot19	0.05850568287684	6.4976546546872e-05	6.56143171689859e-05	8.25379431753058e-05
boot20	0.0682574916759156	6.5828016471045e-05	6.66898524255192e-05	8.29664505251591e-05
boot21	0.0655223329641934	6.75100733973077e-05	6.83024647072137e-05	8.18944042469353e-05
boot22	0.0689974102848687	6.70410593908463e-05	6.79216814082378e-05	8.33181701829042e-05
boot23	0.0706033376123235	6.6245295771059e-05	6.71594405137694e-05	8.21129366484125e-05
boot24	0.0595105672969967	6.69490052563129e-05	6.7605569516604e-05	8.24423950981931e-05
boot25	0.0576023938657191	6.46461008196615e-05	6.52666423904604e-05	8.39579191549329e-05
boot26	0.0676957411195834	6.6800986887976e-05	6.76532675957554e-05	8.3409165217185e-05
boot27	0.068952802359882	6.57452882006105e-05	6.66218532731181e-05	8.28165740961811e-05
boot28	0.0792243767313019	6.55820880708156e-05	6.67411835220554e-05	8.26344787092382e-05
boot29	0.056005895357406	6.28911731947012e-05	6.34690398702326e-05	8.1875634196921e-05
boot30	0.0790009250693802	6.61759755800638e-05	6.73306742223983e-05	8.31196070849858e-05
boot31	0.0720921590486808	6.66309917228641e-05	6.75966697972418e-05	8.36451791899213e-05
boot32	0.0614100185528757	6.44591366496397e-05	6.51588009128428e-05	8.31105238679415e-05
boot33	0.0545353366722315	6.53055218792096e-05	6.58572011494662e-05	8.17724421899511e-05
boot34	0.0777489818585709	6.39219635637369e-05	6.50409758147633e-05	8.32585840719685e-05
boot35	0.0579736988331172	6.64462203360303e-05	6.70687337193222e-05	8.31166850912247e-05
boot36	0.0676968359087564	6.50112122947275e-05	6.58542699827439e-05	8.29392364350581e-05
boot37	0.0522583053378126	6.56039053735868e-05	6.61135975118437e-05	8.2555043671065e-05
boot38	0.0594705443698732	6.43680303699064e-05	6.50273789246508e-05	8.2399403326357e-05
boot39	0.0760950259836674	6.60959381039052e-05	6.71706324208048e-05	8.37684390483709e-05
boot40	0.0639167595689335	6.44900067647863e-05	6.52490837164387e-05	8.29679524098405e-05
boot41	0.0633029231055669	6.53251683957141e-05	6.60712603848613e-05	8.30947431991709e-05
boot42	0.051809663788352	6.41792241336959e-05	6.46723788759083e-05	8.08759266110972e-05
boot43	0.0579015305181634	6.48720978386291e-05	6.54903141831517e-05	8.19909897187812e-05
boot44	0.0606060606060606	6.50098277445242e-05	6.56885222349502e-05	8.2210592172381e-05
boot45	0.070649158498243	6.75549231506259e-05	6.84780419959208e-05	8.3221500736908e-05
boot46	0.0569526627218935	6.68955597463562e-05	6.74953389237072e-05	8.26944023368687e-05
boot47	0.0745581737849779	6.50973808327609e-05	6.61207463110656e-05	8.29288777673139e-05
boot48	0.0675903388878487	6.74676060178152e-05	6.83229615525417e-05	8.45539105717762e-05
boot49	0.0621572212065814	6.43986826863417e-05	6.51049934995271e-05	8.13533682590996e-05
boot50	0.0726183791877223	6.73899300385529e-05	6.83769090757701e-05	8.34679119134513e-05
boot51	0.0582759262707131	6.49189871392696e-05	6.55512871919059e-05	8.39481149551312e-05
boot52	0.0580489614243323	6.4898276153779e-05	6.55232171631343e-05	8.27942892129911e-05
boot53	0.0846511627906977	6.83434062409599e-05	6.96765819361817e-05	8.45007551033242e-05
boot54	0.0797489385268599	6.76648026632188e-05	6.8838864541779e-05	8.30993025619844e-05
boot55	0.0713622003345103	6.74351945434373e-05	6.83815917998177e-05	8.38677306075294e-05
boot56	0.0445344129554656	6.54700407995886e-05	6.58350231215039e-05	8.16671814595944e-05
boot57	0.0725598526703499	6.65904045137641e-05	6.75600052908438e-05	8.28865256728126e-05
boot58	0.0549127640036731	6.62634723076125e-05	6.68172669174422e-05	8.24513766938032e-05
boot59	0.0591469194312796	6.89129592286765e-05	6.9576155072887e-05	8.57672793210851e-05
boot60	0.066830281291297	6.61603910792339e-05	6.70035639124365e-05	8.48900159155165e-05
boot61	0.0926265590608951	6.59468288197513e-05	6.75205044330054e-05	8.28154713075095e-05
boot62	0.0571952337305225	6.64769104799985e-05	6.70765978789882e-05	8.02745751282289e-05
boot63	0.0768091800851379	6.80013831768618e-05	6.90933043586776e-05	8.34482654334289e-05
boot64	0.0522013746981237	6.66857215367093e-05	6.7191941770849e-05	8.29937178350323e-05
boot65	0.055379451799366	6.41320880789909e-05	6.47039477995947e-05	8.27671985703074e-05
boot66	0.0464252553389044	6.4638221345109e-05	6.50384635611318e-05	8.2379594755925e-05
boot67	0.0749817117776152	6.27865811998137e-05	6.38147920815074e-05	8.12369905474452e-05
boot68	0.0546234153616704	6.42625978399312e-05	6.48188464427973e-05	8.29802930250622e-05
boot69	0.0514760147601476	6.83078318610149e-05	6.87967211775439e-05	8.40174576464246e-05
boot70	0.0704121234522269	6.3464530710155e-05	6.43807878029385e-05	8.29536948273735e-05
boot71	0.0749401583502117	6.72130261548927e-05	6.82470948961107e-05	8.29045849788972e-05
boot72	0.0825502119034457	6.61074207431017e-05	6.73630937641638e-05	8.28737186797047e-05
boot73	0.0698412698412698	6.6950679708201e-05	6.7861567284866e-05	8.30004724428315e-05
boot74	0.0725686711210096	6.73988627147905e-05	6.83762591565628e-05	8.41779033369757e-05
boot75	0.0640689396777819	7.00523383821027e-05	7.08213209657361e-05	8.41814630612712e-05
boot76	0.0685566055215861	6.40846990206787e-05	6.4955554710996e-05	8.30706125979131e-05
boot77	0.0589107076695072	6.55926932360845e-05	6.6235611257226e-05	8.28134155714421e-05
boot78	0.0749209890314185	6.77691010758148e-05	6.88126323265019e-05	8.34295424936991e-05
boot79	0.0600402709134175	6.36738806955643e-05	6.43337441646027e-05	8.20905631486705e-05
boot80	0.0679503795593409	6.91808980734441e-05	7.00357868129847e-05	8.35079724232825e-05
boot81	0.0714680419966845	6.56940933109677e-05	6.6634907646359e-05	8.21997904064855e-05
boot82	0.0596439713708937	6.53927590265159e-05	6.60456133705959e-05	8.28558540289215e-05
boot83	0.0679148311306902	6.1752966253147e-05	6.25995933250101e-05	8.0609868142941e-05
boot84	0.0565258215962441	6.94742481500418e-05	7.00742797945734e-05	8.49918886311174e-05
boot85	0.0706120943952802	6.4784842952122e-05	6.57041032535394e-05	8.16049708579305e-05
boot86	0.0405058651026393	6.38958711753585e-05	6.41965905865963e-05	8.07379807092435e-05
boot87	0.0640622107017219	6.6362060990276e-05	6.71219141359882e-05	8.25540747858505e-05
boot88	0.0656349058362857	6.45612762255906e-05	6.53645469442439e-05	8.36918312131375e-05
boot89	0.0610949963741842	6.25253066371985e-05	6.32019923844721e-05	8.01658377444755e-05
boot90	0.0550073099415205	6.6074109865923e-05	6.66270711500975e-05	8.17628520978759e-05
boot91	0.063753984624039	6.83636733446633e-05	6.9125827958472e-05	8.434554133966e-05
boot92	0.0495776716856408	6.69820174360006e-05	6.74333478674676e-05	8.19305889955339e-05
boot93	0.0641502417255485	6.50304501655051e-05	6.57956516369529e-05	8.39326141001526e-05
boot94	0.0580274378939563	6.58127472119213e-05	6.64369933277049e-05	8.23909613319343e-05
boot95	0.0675951717734447	6.68108257479369e-05	6.76593136304032e-05	8.21554719227032e-05
boot96	0.0502232142857143	6.77628543410133e-05	6.82320454223356e-05	8.40949775358859e-05
boot97	0.0716406829992576	6.64936453261877e-05	6.74462042461209e-05	8.36198102947761e-05
boot98	0.0696260821514091	6.46562628092554e-05	6.55492065034448e-05	8.23103678380033e-05
boot99	0.065173116089613	6.60612323650782e-05	6.68476672958003e-05	8.26510970317104e-05
boot100	0.0510260676650028	6.54851284821874e-05	6.59664854023858e-05	8.24443028752232e-05
boot101	0.0677130863296222	6.58865847958898e-05	6.67234276614278e-05	8.20122667140323e-05
boot102	0.0756302521008403	6.80139506050493e-05	6.9082099070565e-05	8.26587561033742e-05
boot103	0.100203364762433	6.69812678867446e-05	6.88375655960648e-05	8.37324331023611e-05
boot104	0.0561007220885021	6.52707987417687e-05	6.58535225001192e-05	8.16096216794823e-05
boot105	0.0685340802987862	6.7577287735324e-05	6.84543970093484e-05	8.35884376228619e-05
boot106	0.0664335664335664	6.48535083537154e-05	6.56656943583314e-05	8.21402986129344e-05
boot107	0.0737173550657529	6.58220612182073e-05	6.68285899157236e-05	8.30216391564159e-05
boot108	0.0705793545952066	6.8007267013331e-05	6.89473397242342e-05	8.43917620051422e-05
boot109	0.0656427134759554	6.41737468618609e-05	6.49616360248681e-05	8.13674971092031e-05
boot110	0.0729438034983253	6.74312462085591e-05	6.8421346407443e-05	8.41115067332595e-05
boot111	0.0687247335538405	6.51789034114476e-05	6.60467992221875e-05	8.27503251228818e-05
boot112	0.0649230198478946	6.67269340246494e-05	6.75087924008635e-05	8.27719699381032e-05
boot113	0.0397833395592081	6.52539866880898e-05	6.55496000811573e-05	8.29759604085172e-05
boot114	0.0723436322532027	6.54562181813822e-05	6.64422018150647e-05	8.45580864126866e-05
boot115	0.0682236116219198	6.59982191197907e-05	6.6854133276234e-05	8.22227612396499e-05
boot116	0.0654883720930233	6.61442282063215e-05	6.69421308815576e-05	8.28871118266316e-05
boot117	0.0408963585434174	6.59799849344179e-05	6.62923121318244e-05	8.26649035330432e-05
boot118	0.0656716417910448	6.46331164405196e-05	6.54377366896859e-05	8.26628727394992e-05
boot119	0.0682536730518877	6.53687904474263e-05	6.62351776308137e-05	8.32604972444296e-05
boot120	0.0675874769797422	6.39715717519284e-05	6.48128364010053e-05	8.20195775585901e-05
boot121	0.0425888041658918	6.40992976977244e-05	6.44366245045462e-05	8.20255341623355e-05
boot122	0.0597263313609467	6.33139238634255e-05	6.39735456566647e-05	8.32988159185985e-05
boot123	0.0574585635359116	6.51205507964007e-05	6.57285593642848e-05	8.14778575645366e-05
boot124	0.0584558823529412	6.63457987339075e-05	6.69739403114187e-05	8.31011106932501e-05
boot125	0.0690357208957986	6.53337542683054e-05	6.62158439887575e-05	8.29602563917292e-05
boot126	0.055167340934167	6.5246178010399e-05	6.58058388242546e-05	8.17034644073802e-05
boot127	0.0532014187044988	6.6341701510445e-05	6.68700552442832e-05	8.3065559143971e-05
boot128	0.0594594594594595	6.62897375965491e-05	6.69487175255726e-05	8.38153878455939e-05
boot129	0.0729764771253936	6.50188411000561e-05	6.6005239731957e-05	8.26846130578561e-05
boot130	0.069660014781966	6.19581439300801e-05	6.28547658183697e-05	8.26182794813096e-05
boot131	0.0618309339239572	6.36451781026956e-05	6.43508009136792e-05	8.31329302554676e-05
boot132	0.0878076062639821	6.53972674963501e-05	6.68346604340479e-05	8.4066393221999e-05
boot133	0.0579122095167835	6.76171809772273e-05	6.82357394447883e-05	8.32429154424762e-05
boot134	0.0697244312927686	6.63133522160779e-05	6.7212463797195e-05	8.28605377608895e-05
boot135	0.0656826568265683	6.37456248611042e-05	6.45416048256423e-05	8.27132691950277e-05
boot136	0.0875414670106893	6.73002197026373e-05	6.87125876433641e-05	8.29318980535372e-05
boot137	0.0584535701072882	6.7460726617802e-05	6.80927687669488e-05	8.38476675189368e-05
boot138	0.0481392334752824	6.51844904531907e-05	6.56135565149548e-05	8.30919433687797e-05
boot139	0.0663436451733135	6.57909480141701e-05	6.66112013229443e-05	8.39375768225674e-05
boot140	0.0646766169154229	6.58792894600181e-05	6.66500771467003e-05	8.27486168495012e-05
boot141	0.0448389458272328	6.57174679585266e-05	6.60854275234786e-05	8.3009783650654e-05
boot142	0.0570953436807095	6.50520379694224e-05	6.5654380591377e-05	8.25253173121124e-05
boot143	0.065121412803532	6.55479095522244e-05	6.63280417092384e-05	8.17271791502237e-05
boot144	0.0598870056497175	6.66388589983505e-05	6.73142739598739e-05	8.45551752556021e-05
boot145	0.056369785794814	6.76144058188743e-05	6.82114657118756e-05	8.44887513388358e-05
boot146	0.0472826086956522	6.59872938698027e-05	6.63923020373871e-05	8.12836784437413e-05
boot147	0.0836874191760576	6.63157633257308e-05	6.76096085369537e-05	8.27619962642065e-05
boot148	0.0618751179022826	6.78884042845935e-05	6.86106322067631e-05	8.46331576942662e-05
boot149	0.0802879291251384	6.49324705226513e-05	6.61222364073326e-05	8.26152366955199e-05
boot150	0.0596491228070175	6.4583548258474e-05	6.52406152670884e-05	8.30986182127975e-05
boot151	0.0730804810360777	6.52471958242916e-05	6.6235309923915e-05	8.31605945834813e-05
boot152	0.0569538857247841	6.65742158389784e-05	6.71701638638087e-05	8.24858668673123e-05
boot153	0.0730890831318579	6.4619108137252e-05	6.56126015486442e-05	8.31969441304272e-05
boot154	0.0689206762028609	6.72758170931378e-05	6.81582357459819e-05	8.29164650922683e-05
boot155	0.0594059405940594	6.66946427672801e-05	6.73539115470045e-05	8.42121399852387e-05
boot156	0.0774687324995333	6.88162378479249e-05	6.99365298985286e-05	8.39638743257877e-05
boot157	0.0562683284457478	6.56318806640526e-05	6.62121821277767e-05	8.18051063921345e-05
boot158	0.0523395598298502	6.45167105600479e-05	6.50233555615612e-05	8.22651576092778e-05
boot159	0.0829937013708781	6.60577985597923e-05	6.73338182832526e-05	8.26282406348912e-05
boot160	0.0479697828139754	6.91876429530326e-05	6.96222227572291e-05	8.3671727892789e-05
boot161	0.0742042931162102	6.44875577559814e-05	6.55064839434123e-05	8.2543197707277e-05
boot162	0.0710565476190476	6.6531655752637e-05	6.74708359906463e-05	8.39232754828335e-05
boot163	0.0873678352810239	6.5576766101841e-05	6.69926701348018e-05	8.26639522143559e-05
boot164	0.0832872673668694	6.68318676988219e-05	6.81100635538874e-05	8.35546340023704e-05
boot165	0.0513761467889908	6.48300539987908e-05	6.53143674774851e-05	8.12923139172945e-05
boot166	0.0715073529411765	6.57974575484524e-05	6.67374026816609e-05	8.29349318274699e-05
boot167	0.0818079940231603	6.52414959813405e-05	6.64915049253251e-05	8.35242418382699e-05
boot168	0.0793269230769231	6.6160775880462e-05	6.73243780855012e-05	8.29195913965721e-05
boot169	0.0486766611141958	6.60513504770013e-05	6.64898878335118e-05	8.29872271143737e-05
boot170	0.0627429205996669	6.3568928138706e-05	6.42975370754774e-05	8.29722898735297e-05
boot171	0.0717986676535899	6.74631902510466e-05	6.84171222785874e-05	8.36086089446204e-05
boot172	0.0592166326341192	6.74750338016032e-05	6.81259730220458e-05	8.28071756392949e-05
boot173	0.0524050159086655	6.67419791922471e-05	6.72559761401018e-05	8.41044551744348e-05
boot174	0.0653981156475152	6.45328446372758e-05	6.53229635233364e-05	8.15442714630782e-05
boot175	0.0666167664670659	6.58401256690069e-05	6.66705511133422e-05	8.39229122994039e-05
boot176	0.0733961915326308	6.39793462680809e-05	6.49752791450443e-05	8.27880949435954e-05
boot177	0.0621646623496762	6.26792327811901e-05	6.33942087747238e-05	8.15102777945522e-05
boot178	0.0728916774312604	6.68881410920313e-05	6.78686165743607e-05	8.28461407276072e-05
boot179	0.0575079872204473	6.64853540780216e-05	6.71068854807931e-05	8.40988222881316e-05
boot180	0.0791581300055876	6.81796578721539e-05	6.93467298680528e-05	8.42525249399375e-05
boot181	0.0482126489459212	6.42644912697833e-05	6.46906066718699e-05	8.19479139068203e-05
boot182	0.0641025641025641	6.58319967760951e-05	6.65954933804287e-05	8.30651270375158e-05
boot183	0.053858967240422	6.51993825015619e-05	6.57362672604375e-05	8.26309396837839e-05
boot184	0.0736533528765115	6.4330531525649e-05	6.5324451714354e-05	8.20352438279213e-05
boot185	0.0570053673884879	6.43469453598141e-05	6.49483912067689e-05	8.2454380989801e-05
boot186	0.0668896321070234	6.69724788493359e-05	6.78038097455479e-05	8.25290918033957e-05
boot187	0.0794297352342159	6.6125186057953e-05	6.72933184111057e-05	8.28413459390375e-05
boot188	0.0624426078971533	6.59999953897424e-05	6.67160797388696e-05	8.21673835876606e-05
boot189	0.0781192828393707	6.5188368873784e-05	6.63048383855545e-05	8.1486255600614e-05
boot190	0.0471135940409683	6.46768640425162e-05	6.50902142740725e-05	8.25460909659943e-05
boot191	0.0550083627578517	6.66450283120054e-05	6.72073624456794e-05	8.31114651350236e-05
boot192	0.0707254830477579	6.66714993674772e-05	6.75832919216768e-05	8.18300626943477e-05
boot193	0.0613372628476699	6.29901645136385e-05	6.36831576640611e-05	8.2995180483291e-05
boot194	0.0699853049228508	6.5267291644658e-05	6.61669872554487e-05	8.28651818521698e-05
boot195	0.0636127596439169	6.60797628892642e-05	6.68302419674383e-05	8.31262761669346e-05
boot196	0.0691201195591257	6.7438559561679e-05	6.83310667404326e-05	8.40524666045081e-05
boot197	0.081526774133778	6.5509263715437e-05	6.67408025148923e-05	8.3463241925289e-05
boot198	0.068093023255814	6.63564029330751e-05	6.72190373174689e-05	8.33194078508811e-05
boot199	0.0637943786982249	6.49990008826063e-05	6.57515383740065e-05	8.28894962194323e-05
boot200	0.0667162237502323	6.55167787073837e-05	6.6343958508813e-05	8.35132038900819e-05
