V1	V2	V3	V4
boot1	0.049501486793773	6.15893280439104e-05	6.2017943960439e-05	7.75231430705886e-05
boot2	0.05519537410198	6.21929029255824e-05	6.27267261816289e-05	7.8764358491803e-05
boot3	0.0774487471526196	6.27502956417926e-05	6.38013396991801e-05	7.91928373973668e-05
boot4	0.0698000701508243	6.0229181465861e-05	6.10836272380567e-05	7.87159866774332e-05
boot5	0.063346823860637	6.14678314850314e-05	6.21739409506711e-05	7.86545576722044e-05
boot6	0.0489387826697071	6.01003655084023e-05	6.0520468025363e-05	7.81180525048222e-05
boot7	0.0554385964912281	6.1818448861458e-05	6.2357648507233e-05	7.8427802346741e-05
boot8	0.0786026200873362	6.06740167719364e-05	6.17532083674987e-05	7.87198162976084e-05
boot9	0.0564615114851832	6.25324782933774e-05	6.30914651913595e-05	7.87469476910264e-05
boot10	0.0669478123352662	6.06250570552327e-05	6.14126180421379e-05	7.78151227917212e-05
boot11	0.0712535014005602	6.09312298733823e-05	6.18200711657212e-05	7.81156272152817e-05
boot12	0.0386972509192786	6.31738462049047e-05	6.3436055490268e-05	7.74411429869411e-05
boot13	0.0627080049045367	6.13496795260315e-05	6.20384680842917e-05	7.8770455852169e-05
boot14	0.0636808957312806	6.14832217482966e-05	6.21926787953817e-05	7.7575756871267e-05
boot15	0.0632556509549676	6.01220076275225e-05	6.08231250933954e-05	7.87574076261259e-05
boot16	0.047577400734651	6.3365968285063e-05	6.3761911797511e-05	7.82698506630117e-05
boot17	0.0745406824146982	6.12422121121096e-05	6.22144454165452e-05	7.75857027557352e-05
boot18	0.0715034965034965	6.18537297034717e-05	6.27475671181965e-05	7.89603974256952e-05
boot19	0.0557308096740273	6.13136823440677e-05	6.18580081672228e-05	7.75980696396757e-05
boot20	0.0733928884217902	6.2598360035226e-05	6.35418730972147e-05	7.88422346666889e-05
boot21	0.064172058052107	6.40673664145953e-05	6.47874316418453e-05	7.76402449746663e-05
boot22	0.0689110994213572	6.3703868645273e-05	6.45365426104598e-05	7.91517231269711e-05
