V1	V2
1.88664919830726	4.10780678532038
1.88664919830726	1.4906638410169
1.88664919830726	0.279544858209718
1.88664919830726	1.0507100699138
1.88664919830726	2.34956761892452
1.88664919830726	2.11414858414619
1.88664919830726	2.25968150107676
1.88664919830726	4.11846762378921
1.88664919830726	3.8723437411327
1.88664919830726	0.800217094391236
1.88664919830726	1.23683472086166
1.88664919830726	0.311971951143651
1.88664919830726	0.888892125936941
1.88664919830726	1.77297650176413
1.88664919830726	1.83256175803442
1.88664919830726	4.86823127066323
1.88664919830726	-0.827999494308905
1.88664919830726	1.85365154505613
1.88664919830726	1.59847841435694
1.88664919830726	2.32964549455971
1.88664919830726	0.869341742767645
1.88664919830726	1.13751315443114
1.88664919830726	1.40220066403725
1.88664919830726	1.99723582483425
1.88664919830726	0.231392169799829
1.88664919830726	1.93413130116669
1.88664919830726	0.728665202957913
1.88664919830726	0.269097479795914
1.88664919830726	1.02329465954905
1.88664919830726	3.6560366684769
1.88664919830726	0.50531271273978
1.88664919830726	1.53078935135445
1.88664919830726	2.2111983009343
1.88664919830726	2.85142082956051
1.88664919830726	1.33812730000093
1.88664919830726	1.36919477308577
1.88664919830726	1.36979824270345
1.88664919830726	3.08543383430538
1.88664919830726	-0.244506207225736
1.88664919830726	0.866794475236777
1.88664919830726	1.10559849995935
1.88664919830726	1.70144267897795
1.88664919830726	1.27809831645665
1.88664919830726	2.71521603923292
1.88664919830726	2.9699298643145
1.88664919830726	0.231831052513055
1.88664919830726	0.309022656027491
1.88664919830726	1.03925564090117
1.88664919830726	-0.452545165604416
1.88664919830726	1.51756028554174
1.88664919830726	0.828014892228666
1.88664919830726	2.54035533024104
1.88664919830726	0.985858615209544
1.88664919830726	3.45577351868518
1.88664919830726	0.640075588370188
1.88664919830726	2.01728807790683
1.88664919830726	3.89636365680946
1.88664919830726	1.68848411322495
1.88664919830726	3.85737222880713
1.88664919830726	1.47673311710493
1.88664919830726	1.9097631852099
1.88664919830726	0.736748904105802
1.88664919830726	0.848279792929262
1.88664919830726	1.55830052612618
1.88664919830726	0.761923002163165
1.88664919830726	1.32352631892084
1.88664919830726	2.21108374664131
1.88664919830726	1.70283491985384
1.88664919830726	3.36186319685607
1.88664919830726	1.2452748189092
1.88664919830726	0.58654848121197
1.88664919830726	1.33846380048819
1.88664919830726	-0.011410740724493
1.88664919830726	1.37616296373839
1.88664919830726	1.13100176363475
1.88664919830726	1.21883783794857
1.88664919830726	1.00374978132896
1.88664919830726	2.64367451821746
1.88664919830726	1.12604419311673
1.88664919830726	2.7980825067879
1.88664919830726	1.76887770712655
1.88664919830726	0.910368317609507
1.88664919830726	1.87599803314137
1.88664919830726	0.82707391334672
1.88664919830726	2.07662813222093
1.88664919830726	1.18529342790485
1.88664919830726	0.596776042084691
1.88664919830726	0.671814848523297
1.88664919830726	0.718408467572722
1.88664919830726	1.78123548115131
1.88664919830726	1.39572511577914
1.88664919830726	2.51047796964337
1.88664919830726	0.842643441721172
1.88664919830726	4.37243488967603
1.88664919830726	1.4800319808702
1.88664919830726	1.54694182947327
1.88664919830726	3.09281352667236
1.88664919830726	1.55878252442121
1.88664919830726	1.77409124446678
1.88664919830726	3.01526992479265
1.88664919830726	2.37504316814218
1.88664919830726	1.09099048630055
1.88664919830726	1.39123870608481
1.88664919830726	0.641814972656277
1.88664919830726	1.47229911088287
1.88664919830726	0.572153112622061
1.88664919830726	1.25607608441507
1.88664919830726	1.46717379955684
1.88664919830726	2.2536642498562
1.88664919830726	0.444591094504375
1.88664919830726	1.46699175263626
1.88664919830726	0.358581430360374
1.88664919830726	0.988994399088757
1.88664919830726	3.33913632215953
1.88664919830726	1.48125502097908
1.88664919830726	3.66344413773327
1.88664919830726	1.78185608438094
1.88664919830726	3.08669221109659
1.88664919830726	2.53873741155427
1.88664919830726	1.37010441343234
1.88664919830726	2.24304932872979
1.88664919830726	2.65282417557834
1.88664919830726	1.40097555317255
1.88664919830726	1.56268773186736
1.88664919830726	1.2217829366729
1.88664919830726	1.75564384199696
1.88664919830726	1.16078634272725
1.88664919830726	2.68703018751454
1.88664919830726	0.925095318167664
1.88664919830726	2.12214206855683
1.88664919830726	4.10059354509528
1.88664919830726	2.11320178544359
1.88664919830726	1.63756120356175
1.88664919830726	3.27527370825759
1.88664919830726	2.36782827200271
1.88664919830726	2.7708563531749
1.88664919830726	0.339557942320123
1.88664919830726	1.51100508658381
1.88664919830726	0.925759010715318
1.88664919830726	1.08802586269252
1.88664919830726	1.39797120554364
1.88664919830726	0.317366110722709
1.88664919830726	-0.298688300727246
1.88664919830726	1.39823040656004
1.88664919830726	4.58692465911386
1.88664919830726	1.6478127975982
1.88664919830726	2.23226134560227
1.88664919830726	2.11772965983707
1.88664919830726	0.82670254935519
1.88664919830726	1.0782815425507
1.88664919830726	1.78553911146886
1.88664919830726	0.688915167996157
1.88664919830726	1.76733621663498
1.88664919830726	2.30528166180169
1.88664919830726	1.23012723099314
1.88664919830726	3.09047805799383
1.88664919830726	1.39161131337004
1.88664919830726	2.31204817800351
1.88664919830726	1.15890896014906
1.88664919830726	1.83196594559788
1.88664919830726	-0.0488821123155532
1.88664919830726	2.20389281910739
1.88664919830726	2.75962511514722
1.88664919830726	1.45253145317245
1.88664919830726	0.553920499028624
1.88664919830726	1.74642246741472
1.88664919830726	2.24968270354135
1.88664919830726	1.31516863275497
1.88664919830726	1.6743008146685
1.88664919830726	1.26171264997515
1.88664919830726	0.443823970236561
1.88664919830726	0.304377761125668
1.88664919830726	0.477998333775801
1.88664919830726	0.891941121319036
1.88664919830726	1.04429875648535
1.88664919830726	-0.00742620640480496
1.88664919830726	3.27327545940401
1.88664919830726	3.16238187100311
1.88664919830726	0.657942176528021
1.88664919830726	4.87696878963082
1.88664919830726	1.10255355560065
1.88664919830726	1.94071779330173
1.88664919830726	1.21584302547714
1.88664919830726	1.88667921541492
1.88664919830726	2.00673180830714
1.88664919830726	2.24164739704167
1.88664919830726	0.911821584571438
1.88664919830726	1.02652997859868
1.88664919830726	-0.999337637304656
1.88664919830726	2.27154872356391
1.88664919830726	1.20501971171934
1.88664919830726	0.239870103067648
1.88664919830726	0.727333561598154
1.88664919830726	1.7397414138465
1.88664919830726	1.34878480526653
1.88664919830726	2.97770528860066
1.88664919830726	1.03599527473092
1.88664919830726	1.24130013070461
1.88664919830726	2.52211011502474
1.88664919830726	2.51048896796121
1.88664919830726	1.95278905219405
1.88664919830726	-0.233230416399934
1.88664919830726	3.11877582184626
1.88664919830726	1.87085844786729
1.88664919830726	1.24907019134201
1.88664919830726	0.650667827672333
1.88664919830726	0.119044427435796
1.88664919830726	2.21815005897025
1.88664919830726	3.06208215048486
1.88664919830726	1.25015981423515
1.88664919830726	1.52760035663439
1.88664919830726	-1.72552537819665
1.88664919830726	4.1817996325139
1.88664919830726	3.26011305344132
1.88664919830726	2.17941850029782
1.88664919830726	1.11693888751107
1.88664919830726	1.47547548529603
1.88664919830726	0.522201747224774
1.88664919830726	3.64435024356145
1.88664919830726	3.73394496161474
1.88664919830726	0.910752161632477
1.88664919830726	1.59264628148315
1.88664919830726	2.1883062029544
1.88664919830726	0.065691101284628
1.88664919830726	1.63959335835278
1.88664919830726	-0.376347132345622
1.88664919830726	2.14240109026566
1.88664919830726	1.00957319240286
1.88664919830726	1.21426743242567
1.88664919830726	1.51512065155097
1.88664919830726	2.04757174928073
1.88664919830726	0.533608031235957
1.88664919830726	0.672651847013615
1.88664919830726	0.304575929782732
1.88664919830726	1.26538264789212
1.88664919830726	1.11677643987451
1.88664919830726	1.61545175180071
1.88664919830726	3.3058626936649
1.88664919830726	0.53102173748967
1.88664919830726	1.17822168068205
1.88664919830726	1.67782438570896
1.88664919830726	0.568628774365404
1.88664919830726	1.57677778864332
1.88664919830726	2.06789073758714
1.88664919830726	0.805481164556479
1.88664919830726	1.42058386800814
1.88664919830726	2.34781159289385
1.88664919830726	2.60788139412019
1.88664919830726	1.0760070191505
1.88664919830726	1.81198495516013
1.88664919830726	-1.29035610762508
1.88664919830726	3.10220985619754
1.88664919830726	0.998379756741091
1.88664919830726	4.10860217936467
1.88664919830726	1.0551995886028
1.88664919830726	1.1603420563775
1.88664919830726	2.57663294348124
1.88664919830726	0.323866111342557
1.88664919830726	1.59753887173055
1.88664919830726	1.63175274237516
1.88664919830726	0.14082823371368
1.88664919830726	0.616334250330443
1.88664919830726	1.91706342946506
1.88664919830726	1.43926251302763
1.88664919830726	-0.160117448086947
1.88664919830726	2.11260424142346
1.88664919830726	0.833721310276022
1.88664919830726	0.217549558317693
1.88664919830726	2.05144249470769
1.88664919830726	-0.120575366851273
1.88664919830726	1.75173364869183
1.88664919830726	2.39883231665277
1.88664919830726	0.549387589038531
1.88664919830726	1.62874939138057
1.88664919830726	2.04132639290777
1.88664919830726	3.31084036627978
1.88664919830726	1.788789953703
1.88664919830726	0.992359324586307
