V1	V2	V3	V4
boot1	NA	NA	NA	NA
boot2	NA	NA	NA	NA
boot3	NA	NA	NA	NA
boot4	NA	NA	NA	NA
boot5	NA	NA	NA	NA
boot6	NA	NA	NA	NA
boot7	NA	NA	NA	NA
boot8	NA	NA	NA	NA
boot9	NA	NA	NA	NA
boot10	NA	NA	NA	NA
boot11	NA	NA	NA	NA
boot12	NA	NA	NA	NA
boot13	NA	NA	NA	NA
boot14	NA	NA	NA	NA
boot15	NA	NA	NA	NA
boot16	NA	NA	NA	NA
boot17	NA	NA	NA	NA
boot18	NA	NA	NA	NA
boot19	NA	NA	NA	NA
boot20	NA	NA	NA	NA
boot21	NA	NA	NA	NA
boot22	NA	NA	NA	NA
boot23	NA	NA	NA	NA
boot24	NA	NA	NA	NA
boot25	NA	NA	NA	NA
boot26	NA	NA	NA	NA
boot27	NA	NA	NA	NA
boot28	NA	NA	NA	NA
boot29	NA	NA	NA	NA
boot30	NA	NA	NA	NA
boot31	NA	NA	NA	NA
boot32	NA	NA	NA	NA
boot33	NA	NA	NA	NA
boot34	NA	NA	NA	NA
boot35	NA	NA	NA	NA
boot36	NA	NA	NA	NA
boot37	NA	NA	NA	NA
boot38	NA	NA	NA	NA
boot39	NA	NA	NA	NA
boot40	NA	NA	NA	NA
boot41	NA	NA	NA	NA
boot42	NA	NA	NA	NA
boot43	NA	NA	NA	NA
boot44	NA	NA	NA	NA
boot45	NA	NA	NA	NA
boot46	NA	NA	NA	NA
boot47	NA	NA	NA	NA
boot48	NA	NA	NA	NA
boot49	NA	NA	NA	NA
boot50	NA	NA	NA	NA
boot51	NA	NA	NA	NA
boot52	NA	NA	NA	NA
boot53	NA	NA	NA	NA
boot54	NA	NA	NA	NA
boot55	NA	NA	NA	NA
boot56	NA	NA	NA	NA
boot57	NA	NA	NA	NA
boot58	NA	NA	NA	NA
boot59	NA	NA	NA	NA
boot60	NA	NA	NA	NA
boot61	NA	NA	NA	NA
boot62	NA	NA	NA	NA
boot63	NA	NA	NA	NA
boot64	NA	NA	NA	NA
boot65	NA	NA	NA	NA
boot66	NA	NA	NA	NA
boot67	NA	NA	NA	NA
boot68	NA	NA	NA	NA
boot69	NA	NA	NA	NA
boot70	NA	NA	NA	NA
boot71	NA	NA	NA	NA
boot72	NA	NA	NA	NA
boot73	NA	NA	NA	NA
boot74	NA	NA	NA	NA
boot75	NA	NA	NA	NA
boot76	NA	NA	NA	NA
boot77	NA	NA	NA	NA
boot78	NA	NA	NA	NA
boot79	NA	NA	NA	NA
boot80	NA	NA	NA	NA
boot81	NA	NA	NA	NA
boot82	NA	NA	NA	NA
boot83	NA	NA	NA	NA
boot84	NA	NA	NA	NA
boot85	NA	NA	NA	NA
boot86	NA	NA	NA	NA
