V1	V2	V3	V4
boot87	NA	NA	NA	NA
boot88	NA	NA	NA	NA
boot89	NA	NA	NA	NA
boot90	NA	NA	NA	NA
boot91	NA	NA	NA	NA
boot92	NA	NA	NA	NA
boot93	NA	NA	NA	NA
boot94	NA	NA	NA	NA
boot95	NA	NA	NA	NA
boot96	NA	NA	NA	NA
boot97	NA	NA	NA	NA
boot98	NA	NA	NA	NA
boot99	NA	NA	NA	NA
boot100	NA	NA	NA	NA
boot101	NA	NA	NA	NA
boot102	NA	NA	NA	NA
boot103	NA	NA	NA	NA
boot104	NA	NA	NA	NA
boot105	NA	NA	NA	NA
boot106	NA	NA	NA	NA
boot107	NA	NA	NA	NA
boot108	NA	NA	NA	NA
boot109	NA	NA	NA	NA
boot110	NA	NA	NA	NA
boot111	NA	NA	NA	NA
boot112	NA	NA	NA	NA
boot113	NA	NA	NA	NA
boot114	NA	NA	NA	NA
boot115	NA	NA	NA	NA
boot116	NA	NA	NA	NA
boot117	NA	NA	NA	NA
boot118	NA	NA	NA	NA
boot119	NA	NA	NA	NA
boot120	NA	NA	NA	NA
boot121	NA	NA	NA	NA
boot122	NA	NA	NA	NA
boot123	NA	NA	NA	NA
boot124	NA	NA	NA	NA
boot125	NA	NA	NA	NA
boot126	NA	NA	NA	NA
boot127	NA	NA	NA	NA
boot128	NA	NA	NA	NA
boot129	NA	NA	NA	NA
boot130	NA	NA	NA	NA
boot131	NA	NA	NA	NA
boot132	NA	NA	NA	NA
boot133	NA	NA	NA	NA
boot134	NA	NA	NA	NA
boot135	NA	NA	NA	NA
boot136	NA	NA	NA	NA
boot137	NA	NA	NA	NA
boot138	NA	NA	NA	NA
boot139	NA	NA	NA	NA
boot140	NA	NA	NA	NA
boot141	NA	NA	NA	NA
boot142	NA	NA	NA	NA
boot143	NA	NA	NA	NA
boot144	NA	NA	NA	NA
boot145	NA	NA	NA	NA
boot146	NA	NA	NA	NA
boot147	NA	NA	NA	NA
boot148	NA	NA	NA	NA
boot149	NA	NA	NA	NA
boot150	NA	NA	NA	NA
boot151	NA	NA	NA	NA
boot152	NA	NA	NA	NA
boot153	NA	NA	NA	NA
boot154	NA	NA	NA	NA
boot155	NA	NA	NA	NA
boot156	NA	NA	NA	NA
boot157	NA	NA	NA	NA
boot158	NA	NA	NA	NA
boot159	NA	NA	NA	NA
boot160	NA	NA	NA	NA
boot161	NA	NA	NA	NA
boot162	NA	NA	NA	NA
boot163	NA	NA	NA	NA
boot164	NA	NA	NA	NA
boot165	NA	NA	NA	NA
boot166	NA	NA	NA	NA
boot167	NA	NA	NA	NA
boot168	NA	NA	NA	NA
boot169	NA	NA	NA	NA
boot170	NA	NA	NA	NA
boot171	NA	NA	NA	NA
boot172	NA	NA	NA	NA
boot173	NA	NA	NA	NA
boot174	NA	NA	NA	NA
boot175	NA	NA	NA	NA
boot176	NA	NA	NA	NA
boot177	NA	NA	NA	NA
boot178	NA	NA	NA	NA
boot179	NA	NA	NA	NA
boot180	NA	NA	NA	NA
boot181	NA	NA	NA	NA
boot182	NA	NA	NA	NA
boot183	NA	NA	NA	NA
boot184	NA	NA	NA	NA
boot185	NA	NA	NA	NA
boot186	NA	NA	NA	NA
boot187	NA	NA	NA	NA
boot188	NA	NA	NA	NA
boot189	NA	NA	NA	NA
boot190	NA	NA	NA	NA
boot191	NA	NA	NA	NA
boot192	NA	NA	NA	NA
boot193	NA	NA	NA	NA
boot194	NA	NA	NA	NA
boot195	NA	NA	NA	NA
boot196	NA	NA	NA	NA
boot197	NA	NA	NA	NA
boot198	NA	NA	NA	NA
boot199	NA	NA	NA	NA
boot200	NA	NA	NA	NA
boot201	0.0829546501956078	0.000100402471103176	0.000102333195605082	9.31890400363488e-05
boot202	0.0659406432950436	9.64725674312781e-05	9.77008894985857e-05	9.18547315933547e-05
boot203	0.0847458446402532	0.000101395878751321	0.000103421033209841	9.19146674631144e-05
boot204	0.0605001244387248	9.4776431486826e-05	9.58051887439592e-05	9.23591671596685e-05
boot205	0.0542318211336858	9.73163021070234e-05	9.81408479114891e-05	9.11116201996748e-05
boot206	0.0711901466480578	9.89407471284105e-05	0.000100372290903886	9.26476487252558e-05
boot207	0.0748886185086085	9.93690077106188e-05	0.000100948570257803	9.2045496352495e-05
boot208	0.0604640638181059	9.71536562181142e-05	9.81841358850735e-05	9.17119649904424e-05
boot209	0.064157683473303	9.85842951956451e-05	9.97490551799972e-05	9.1484309526985e-05
boot210	0.0222707567816245	9.36092393132477e-05	9.37489598898891e-05	9.00274564072735e-05
boot211	0.0713807275543249	9.81741680782506e-05	9.96035209172454e-05	9.21898650003072e-05
boot212	0.076766729995912	9.61061217199615e-05	9.77564824637237e-05	9.13428190281951e-05
boot213	0.0738044139764491	9.59397066195007e-05	9.74775963512738e-05	9.20167281324593e-05
boot214	0.0747359395313869	9.8626142637352e-05	0.000100202617607693	9.20018869867994e-05
boot215	0.076080013316668	9.91296896921989e-05	0.000100761025580545	9.07991038574454e-05
boot216	0.0571455182820971	0.000103064535935996	0.00010398846396912	9.35603648775003e-05
boot217	0.073792449189111	9.79888395325618e-05	9.95196036588813e-05	9.20742212127511e-05
boot218	0.0805387574336893	0.00010042474400602	0.000102263872712523	9.17444161387578e-05
boot219	0.011772621701021	9.60267134879743e-05	9.6065914850158e-05	9.01924808459107e-05
boot220	0.0556252090573836	9.59962565320983e-05	9.6864053247006e-05	9.15756237528726e-05
boot221	0.0829123792580957	9.63576006377304e-05	9.82859151451736e-05	9.20389259171301e-05
boot222	0.0639641261107139	0.000100464423358718	0.000101617219448644	9.13254147327975e-05
boot223	0.0393251820858008	9.87174780487778e-05	9.91550662538739e-05	9.16488528813278e-05
boot224	0.0859681518322127	0.000100364865857785	0.000102457963331001	9.20719600193212e-05
boot225	0.0487787508280797	9.48171877258562e-05	9.54818358386552e-05	9.07799668380228e-05
boot226	0.0652859304589521	9.99386541909179e-05	0.000101136101394953	9.22662560378773e-05
boot227	0.0570402363741678	9.80850425638051e-05	9.90048315219395e-05	9.12672761919394e-05
boot228	0.0929697166775972	9.72049148969692e-05	9.96205462637369e-05	9.17668970197698e-05
boot229	0.0679852254099112	9.79030686630456e-05	9.92005935929156e-05	9.01993559835881e-05
boot230	0.083210482448654	0.000100147223018581	0.000102105029327659	9.17031864603011e-05
boot231	0.0453770879023939	9.52244619319799e-05	9.58012501280587e-05	9.05760291803586e-05
boot232	0.0451745879474813	9.6066655394544e-05	9.66388291921978e-05	9.18846700681845e-05
boot233	0.0348290347518882	9.84348753296935e-05	9.87762761687793e-05	9.05793576798229e-05
boot234	0.0829317219036678	0.000100436990287843	0.0001023844377981	9.33707829741402e-05
boot235	0.0768798378617792	9.93706855939238e-05	0.000101046264857556	9.29546106537194e-05
boot236	0.0711898494188147	0.000101451469336907	0.000102884828792339	9.21770264820171e-05
boot237	0.0696748874835413	9.9257376419833e-05	0.000100626301372201	9.14251478656634e-05
boot238	0.0556463820979194	9.37036440110825e-05	9.45791548106908e-05	9.07582546978523e-05
boot239	0.0575121578808989	9.44202927649759e-05	9.53458363334143e-05	9.20944660231834e-05
boot240	0.0666493782403897	9.64769901416383e-05	9.77320190147377e-05	9.20997148312719e-05
boot241	0.0561075381972663	9.73475159573659e-05	9.82359513903365e-05	9.23238800433648e-05
boot242	0.0595889669979541	9.46378243522867e-05	9.5635242911751e-05	9.11967614047795e-05
boot243	0.0691175077902451	9.69360960834057e-05	9.82800310278468e-05	9.20104036274936e-05
boot244	0.0441431164262003	9.90399929203084e-05	9.95842081386679e-05	9.21579739056349e-05
boot245	0.0736011771409998	9.87953523085217e-05	0.00010032500168163	9.22424829990377e-05
boot246	0.0812755638985686	9.70792444343582e-05	9.89302385227374e-05	9.16926340993507e-05
boot247	0.0679355980752791	9.77532884587653e-05	9.90543110375345e-05	9.16530508310724e-05
boot248	0.0540470556908846	0.000101712912347892	0.000102530467180659	9.16648105866922e-05
boot249	0.0783889444524524	9.93074783439083e-05	0.000101050499889316	9.29190341975491e-05
boot250	0.0653058166584208	9.90728447129925e-05	0.000100275041632797	9.17748409513615e-05
boot251	0.0738538164048569	9.85185272041872e-05	0.0001000515445961	9.22505902480676e-05
boot252	0.0739145508863844	9.90049674467806e-05	0.000100558124403854	9.28426421991871e-05
boot253	0.0898811547971274	9.3743119597956e-05	9.60018741284827e-05	9.04322087453798e-05
boot254	0.0650579574669803	9.70976108413445e-05	9.82949431747798e-05	9.18716045450041e-05
boot255	0.0494759423103873	9.67135832178639e-05	9.74000868547932e-05	9.01101814221564e-05
boot256	0.0524921329260783	9.83915482707239e-05	9.91704225011767e-05	9.1180692461075e-05
boot257	0.0839215213371833	0.00010154057130074	0.000103523638022132	9.16098415639585e-05
boot258	0.0731501750987816	9.97607687230398e-05	0.000101268681120726	9.1895132285458e-05
boot259	0.0692257215910286	9.85608266812416e-05	9.99016508237772e-05	9.23963220162716e-05
boot260	0.067921964087453	9.80572134235228e-05	9.93522019720861e-05	9.1352896968113e-05
boot261	0.0631836693477437	9.74837954086586e-05	9.86116263800516e-05	9.19224437359404e-05
boot262	0.0797609058433483	9.92831452604063e-05	0.000101072497074622	9.21323665716404e-05
boot263	0.0803084933285287	0.000104792638099864	0.000106613997386208	9.22531520643436e-05
boot264	0.0705660126799996	0.000100053845479917	0.000101460562413879	9.17995246443356e-05
boot265	0.0599166885113418	9.92144472952622e-05	0.00010021692169416	9.19415345281338e-05
boot266	0.0157888376960549	9.90192417350216e-05	9.90889625101125e-05	8.93801412226193e-05
boot267	0.0463372456920887	9.4228947368884e-05	9.48322507135223e-05	9.12278065352398e-05
boot268	0.0605948976048343	9.97760070848948e-05	0.000100809974031753	9.22094926306116e-05
boot269	0.0679098534800058	9.78812791443098e-05	9.91818636312416e-05	9.08732499046798e-05
boot270	0.0426096597038198	9.7878638061069e-05	9.83906496887021e-05	9.15875944176685e-05
boot271	0.0590626469294353	9.86835564022338e-05	9.96676489017181e-05	9.1208269457881e-05
boot272	0.090860788455284	9.77647854581195e-05	0.000100097584181653	9.26328700033596e-05
boot273	0.0664138207434138	0.000101469299934939	0.000102708106020297	9.24889800733104e-05
boot274	0.0440356168089953	9.87283339075909e-05	9.92774367578265e-05	9.11999685631368e-05
boot275	0.0662417328779193	0.000101758076178133	0.000102996502073903	9.21289712195414e-05
boot276	0.0754561521328237	0.000101296613052537	0.000102901114617396	9.2469473263065e-05
boot277	0.105500750587469	9.95426509406863e-05	0.000102657417804831	9.1348993120634e-05
boot278	0.061507950646543	0.000100090405750209	0.000101156959205051	9.25573182237857e-05
boot279	0.0823779387734801	0.000100453409343287	0.000102369086393122	9.19575791548867e-05
boot280	0.0342707035387607	9.69937535952796e-05	9.73254248913896e-05	9.08170353224437e-05
boot281	0.0807908586510402	9.87593554513775e-05	0.000100598571903399	9.22949093691464e-05
boot282	0.0512281649984411	0.000100611400759997	0.000101354296100865	9.09584277688384e-05
boot283	0.0417782366804907	9.91687470061723e-05	9.96638950315239e-05	9.08172192142318e-05
boot284	0.0482055489410324	9.75109583761451e-05	9.81666250337476e-05	9.15354833483461e-05
boot285	0.0408008556326733	9.83134022914143e-05	9.87836057274199e-05	9.05638169648042e-05
boot286	0.0683569300258328	9.97401805132759e-05	0.000101060092493777	9.20640830484819e-05
boot287	0.0881135802422071	9.55358893586096e-05	9.77049498060779e-05	9.35307652026914e-05
boot288	0.0564420512027957	9.90377885734168e-05	9.99325945211866e-05	9.15835275400161e-05
boot289	0.05389963127142	9.75718015705566e-05	9.83945712146129e-05	9.1204899545002e-05
boot290	0.0624422479815164	9.85272215028913e-05	9.96183372126549e-05	9.20914973834655e-05
boot291	0.0344181558077487	9.47107500558936e-05	9.50440403190027e-05	9.05451675258197e-05
boot292	0.0763824963812847	9.77714640023006e-05	9.94172821032273e-05	9.19924477924144e-05
boot293	0.0840037964524011	9.9282537811172e-05	0.000101244832787493	9.22392219784737e-05
boot294	0.115060844454871	0.000102513327567121	0.00010624999043846	9.23525552617412e-05
boot295	0.0582251346687199	0.00010017516738823	0.000101136510966148	9.10246954957192e-05
boot296	0.0877766327276241	9.7908027409977e-05	0.000100078375130544	9.17410158767304e-05
boot297	0.0703478057447093	9.87329360018726e-05	0.000100124365883454	9.19785878203191e-05
boot298	0.0642124502749658	0.00010177917062394	0.000102942629924231	9.06081719382124e-05
boot299	0.0730097459006227	9.94365819427487e-05	0.000100934766715714	9.19103167554484e-05
boot300	0.0719855498909156	9.92438455817358e-05	0.000100696076439922	9.05198056520246e-05
boot301	0.0558729568788991	9.91477315725919e-05	0.000100020749976142	9.1343436463967e-05
boot302	0.0674730195118914	9.96738886998172e-05	0.000100950836898421	9.15010737056671e-05
boot303	0.107005526862988	0.000102017391278736	0.000105248296822665	9.36259298851658e-05
boot304	0.0621481414535336	9.66872273965404e-05	9.77737823935023e-05	9.07795770886026e-05
boot305	0.0559061308544778	9.81420969459888e-05	9.90169931477959e-05	9.17908649720258e-05
boot306	0.071972201114122	9.67117229010942e-05	9.81714237472418e-05	9.186478643984e-05
boot307	0.0680951379452853	9.91842644284444e-05	0.000100492417258332	9.21131497064191e-05
boot308	0.0653102890956927	9.86850282300595e-05	9.98826875557045e-05	9.15970443349741e-05
boot309	0.0594481340615592	9.72905227202669e-05	9.82863724531629e-05	9.01108380595517e-05
boot310	0.0521031555757373	9.81592125903348e-05	9.89226553855384e-05	9.14927053687107e-05
boot311	0.102008405953184	9.76635143252341e-05	0.000100585045820497	9.27642965236536e-05
boot312	0.0565866611889671	0.000102143760787208	0.00010305147644165	9.1922759944505e-05
boot313	0.0871172600056263	9.97112053806618e-05	0.000101857875099621	9.31373783496929e-05
boot314	0.0562335366545871	9.8023042535944e-05	9.8915892323336e-05	9.12516804380929e-05
boot315	0.0511105756583247	9.76327697288721e-05	9.83653558389584e-05	9.03886094171193e-05
boot316	0.0555227043831978	9.60442818232409e-05	9.69026082181401e-05	9.18864450822544e-05
boot317	0.0769494870431002	9.8800306368161e-05	0.000100469489303377	9.17514774013017e-05
boot318	0.0628078157247788	9.99495086709438e-05	0.000101059256552715	9.12091771276798e-05
boot319	0.0529856729042639	9.72881197867516e-05	9.80748602384981e-05	9.08471936874039e-05
boot320	0.0989885190775857	9.9930855692014e-05	0.000102694254730776	9.33590164199918e-05
boot321	0.0736695413737525	0.000101245320703148	0.00010277707352462	9.18994179814107e-05
boot322	0.0566384326840791	9.77917017282775e-05	9.86963874216415e-05	9.10676558179004e-05
boot323	0.0753652914529198	9.74907259105721e-05	9.90869964161978e-05	9.19166359784064e-05
boot324	0.0691940874573562	0.000101584285217805	0.00010293323931114	9.11583575160313e-05
boot325	0.0693399891333625	0.000100350949656217	0.000101705351439169	9.2037916401775e-05
boot326	0.0658864480647249	9.82598716081398e-05	9.94797204111631e-05	9.02109487081941e-05
boot327	0.0426117379082984	9.9391053134796e-05	9.99054982100339e-05	9.11207698476933e-05
boot328	0.0607643348562435	9.79160724574927e-05	9.89510408923092e-05	9.03769999941557e-05
boot329	0.0501484514308919	9.6242382951164e-05	9.69530586675805e-05	9.15448329682418e-05
boot330	0.0887992465670946	0.000100046726068107	0.000102278893851066	9.28627626764546e-05
boot331	0.0543974370800489	9.20058409522937e-05	9.28390932018996e-05	9.06669839047318e-05
boot332	0.080954967962374	9.72341642469363e-05	9.9068712241663e-05	9.20281018863822e-05
boot333	0.0817353646038796	0.000100945731186524	0.000102841153028077	9.14215972628986e-05
boot334	0.0734320658531446	9.84654201044403e-05	9.99937099212809e-05	9.09508160377446e-05
boot335	0.0743355748976241	0.000103219684987909	0.000104779892117807	9.19337509463846e-05
boot336	0.0695872561748163	9.41981630693861e-05	9.5555155014745e-05	9.06978528949923e-05
boot337	0.0548233239887097	0.00010104988496525	0.000101895785552604	9.15512973607647e-05
boot338	0.0856451555599729	0.000103257695394517	0.000105344105206242	9.25384266247699e-05
boot339	0.0783281037380041	9.72247109819436e-05	9.8950744899791e-05	9.2315608317344e-05
boot340	0.0728791589252417	9.88578996486033e-05	0.000100350313960428	9.14632754557986e-05
boot341	0.0691127982203413	0.000101496772182957	0.000102872259685877	9.42199774584652e-05
boot342	0.064579861533857	9.77566676659811e-05	9.89251508965346e-05	9.09148881554655e-05
boot343	0.0475965872896191	9.78862026179619e-05	9.85273838823839e-05	9.03944023987015e-05
boot344	0.0496972953835947	9.69726707593845e-05	9.76654352864199e-05	9.02629439436346e-05
boot345	0.0641979676633297	9.66747656285367e-05	9.78407658603961e-05	9.17827599235106e-05
boot346	0.0628086315808098	9.77063597545465e-05	9.8816732929761e-05	9.17513841037139e-05
boot347	0.0615020029352603	0.000102048851617036	0.000103117297632323	9.22875842891387e-05
boot348	0.0837914412710693	9.65908061560459e-05	9.85672638986374e-05	9.07893899814007e-05
boot349	0.0504249093883592	9.66970929956203e-05	9.7414236585358e-05	9.18895391552348e-05
boot350	0.0924388627624836	0.000103942735268352	0.000106367052787778	9.34905046005456e-05
boot351	0.0641127310471588	9.91847614176348e-05	0.000100328547164334	9.0827222929333e-05
boot352	0.0628458884642872	9.68607882196738e-05	9.797929585675e-05	9.17484919126515e-05
boot353	0.041833655738727	9.73437163424376e-05	9.78380840133839e-05	9.03096125051974e-05
boot354	0.0521934264457795	9.76077699844943e-05	9.83796574885671e-05	9.12378197851392e-05
boot355	0.0914538999625659	9.73573230288365e-05	9.97192302560943e-05	9.11798053801799e-05
boot356	0.0703925728947365	9.68043908420858e-05	9.82059576680411e-05	9.20695553801866e-05
boot357	0.0728797744952949	9.83470159806325e-05	9.98377063376832e-05	9.05814579380729e-05
boot358	0.0514487387364799	9.74585080632685e-05	9.82033512843401e-05	9.10605889906867e-05
boot359	0.048226547347999	9.89594967252772e-05	9.96139806098937e-05	9.09599856336643e-05
boot360	0.0587528947073512	9.92262066676515e-05	0.000100198604497698	9.21393784972609e-05
boot361	0.0345221606891055	9.59907187320045e-05	9.63261274943636e-05	8.9113622967918e-05
boot362	0.0589942621794086	9.81695812158369e-05	9.91488943850836e-05	9.12047527794635e-05
boot363	0.064219528880379	0.000100624977036956	0.000101784395186424	9.25298929334987e-05
boot364	0.0857620709221107	9.80294460125119e-05	0.000100087407050537	9.21119472632891e-05
boot365	0.0656396192603618	0.000100452380203605	0.000101670041745005	9.22364552723689e-05
boot366	0.0717584972895621	0.000100082108560984	0.000101535784216307	9.21501335780485e-05
boot367	0.0674153891754563	0.000101227352919903	0.000102505333501334	9.11718453563703e-05
boot368	0.0523038716951228	9.75782817354703e-05	9.8346434377601e-05	9.13871398633897e-05
boot369	0.0739347093664209	0.00010158539193	0.000103120377660175	9.2329364591038e-05
boot370	0.0473755830919571	9.77372537638199e-05	9.83644333472624e-05	9.1827332524166e-05
boot371	0.0586496350507739	0.000100900457740087	0.000101866579657276	9.11833423679359e-05
boot372	0.0966794896705023	9.69555381593277e-05	9.95869068099239e-05	9.2856056804055e-05
boot373	0.0662946347470668	9.80209428178936e-05	9.92598839022734e-05	9.22747856980541e-05
boot374	0.0888702584957436	9.69590352666631e-05	9.91807170841157e-05	9.30146992539865e-05
boot375	0.0926504799245228	9.95108437392395e-05	0.000101912351495707	9.06193322965163e-05
boot376	0.0579046541530414	9.86234657395368e-05	9.95624937994249e-05	9.11192763497171e-05
boot377	0.0679205013637163	9.63553777807683e-05	9.76549791565626e-05	9.21688148610984e-05
boot378	0.0625117748182114	9.64040339241957e-05	9.7495963044927e-05	8.97244889614922e-05
boot379	0.0726450677725125	9.93217490710821e-05	0.000100817611816758	9.30700909706549e-05
boot380	0.0891024099172375	9.91390738274669e-05	0.000101363079933129	9.21545686451821e-05
boot381	0.0519476588655792	9.7840525687824e-05	9.86036838158144e-05	9.03530441843387e-05
boot382	0.0744245571923905	0.000101469165548724	0.000103035258943919	9.26092913465212e-05
boot383	0.0479935279476838	9.62844615547066e-05	9.69395920567104e-05	9.21516713127426e-05
boot384	0.0627560803194257	9.77309192647656e-05	9.88383709891287e-05	9.27389918367828e-05
boot385	0.0822021304845344	9.66377029851481e-05	9.85330550681297e-05	9.18821331511495e-05
boot386	0.0571619263988785	9.80468888901112e-05	9.89622592392028e-05	9.18602694001218e-05
boot387	0.087161076381498	0.000101072770931386	0.000103203122145899	9.26591203177531e-05
boot388	0.0545460146860555	9.94153288097358e-05	0.00010025616586096	9.142951441296e-05
boot389	0.0668261422138734	9.68897916596399e-05	9.81376483928926e-05	9.12051546186253e-05
boot390	0.0764043196521236	9.83357471550139e-05	9.9973537639957e-05	9.21245798498503e-05
boot391	0.0709399482783935	9.79222501327011e-05	9.93405229995862e-05	9.21563842660145e-05
boot392	0.0687275192737051	9.71214595195014e-05	9.84520380462433e-05	9.04933469040859e-05
boot393	0.0878119934608628	9.98800339820111e-05	0.000102050610433203	9.28075566989006e-05
boot394	0.0714665684466137	9.82988720953654e-05	9.97262242153924e-05	8.92671850286557e-05
boot395	0.0608638123843825	0.000101590349840329	0.000102637928595627	9.04739777749815e-05
boot396	0.0779423293363835	9.96923573609461e-05	0.000101400959513185	9.14590028709118e-05
boot397	0.0547512516295445	9.81962052047921e-05	9.90367954824709e-05	9.03450586937273e-05
boot398	0.051449370103742	9.57046632486735e-05	9.64518296817926e-05	9.10752052995818e-05
boot399	0.0612903649652988	9.60156654443492e-05	9.70788971577175e-05	9.13059274722378e-05
boot400	0.0671982712142578	9.73317920861938e-05	9.8605026668823e-05	9.25134931199695e-05
boot401	0.0590135451160257	9.78385159783049e-05	9.88180130587903e-05	9.13021738006258e-05
boot402	0.0639299377003774	9.56597038870563e-05	9.68009608481009e-05	9.10586586911165e-05
boot403	0.0511484005297302	0.000100648136580705	0.000101382164791422	9.13934271629054e-05
boot404	0.0896698645845798	9.99218704621393e-05	0.000102178339490155	9.27739681281813e-05
boot405	0.0572560457269012	9.88420389867324e-05	9.97682909213798e-05	9.16384663945164e-05
boot406	0.0564940906628937	9.6382881946207e-05	9.72802462537167e-05	9.13718234268474e-05
boot407	0.0589636834451664	9.77024371941422e-05	9.869178638871e-05	9.18328651152209e-05
boot408	0.0746598580149204	9.9360044821995e-05	0.000100931859204916	9.23979659590662e-05
boot409	0.0699937203863997	9.99354959382565e-05	0.000101326878851346	9.29119057589468e-05
boot410	0.0709128855566485	9.98409253645381e-05	0.000101250281322604	9.14166249830997e-05
boot411	0.0655756672033539	0.00010045262815784	0.000101665251562185	9.07104220843862e-05
boot412	0.0640102468417438	9.61829731878149e-05	9.73308407195245e-05	9.18654853457279e-05
boot413	0.0749995494107348	0.000102285803966165	0.000103868817415352	9.31730022137702e-05
boot414	0.0872359893175525	0.00010036016246269	0.00010252268443402	9.31277982160955e-05
boot415	0.0634530829663904	9.65110689480697e-05	9.76477629734695e-05	9.14494570191889e-05
boot416	0.0553209511686967	9.4224449109653e-05	9.50819905606923e-05	9.12748832210933e-05
boot417	0.0513128572108795	9.74824093225367e-05	9.82251207948096e-05	9.15233900421488e-05
boot418	0.0522194693086527	9.94764861544058e-05	0.000100243562741399	9.20824398924487e-05
boot419	0.0749707058024127	9.89620772212304e-05	0.000100545597899426	9.21054624012629e-05
boot420	0.0690109537999511	9.81929790805831e-05	9.95305365344157e-05	9.14885528876685e-05
boot421	0.0804674833267097	0.000101405828852833	0.000103223853565615	9.16669461297619e-05
boot422	0.04916238042313	9.93486804726609e-05	0.000100030427958505	9.23001097201442e-05
boot423	0.0673861846434554	9.68511876570831e-05	9.81248650024547e-05	9.27744144473485e-05
boot424	0.0680594196623624	0.000100647144263546	0.000101943649097841	9.2378534269307e-05
boot425	0.0820118105446837	0.00010032673833471	0.00010221733559797	9.17746461452236e-05
boot426	0.0760821850093537	9.89763504010402e-05	0.000100611662410645	9.24502631959545e-05
boot427	0.070386629291814	0.000104017515634815	0.000105417620989729	9.28938974528852e-05
boot428	0.0421680253475682	0.000101943429948266	0.000102442743742161	9.05928568917568e-05
boot429	0.019645220559897	9.86195317448335e-05	9.87281449603882e-05	9.02151902433789e-05
boot430	0.0682370022996215	9.64629648430879e-05	9.77694086096285e-05	9.15605961555887e-05
boot431	0.0510367610278242	9.4977308877272e-05	9.57070281019475e-05	9.15987791847465e-05
boot432	0.0554728230974253	9.7402591939827e-05	9.82709571905305e-05	9.11957800989563e-05
boot433	0.0681545115070393	9.73430902643603e-05	9.86512114835595e-05	9.12541881524458e-05
boot434	0.102825571841687	0.000101070438008771	0.000104057737686944	9.41051064460597e-05
boot435	0.0689617667126756	9.55655351384518e-05	9.6909449328408e-05	9.24321797960145e-05
boot436	0.083759651307279	9.68930555274902e-05	9.8851700015248e-05	9.13445004321925e-05
boot437	0.026814666281524	0.000100675351775246	0.000100878429989998	9.15040419957793e-05
boot438	0.061321661127167	9.82222246862681e-05	9.92791702255633e-05	9.04381525830175e-05
boot439	0.0697383823465126	9.96834276562976e-05	0.000101059642232264	9.20602685130656e-05
boot440	0.0854407000467856	9.75519319804079e-05	9.96108214185988e-05	9.24932860419581e-05
boot441	0.0592563168595825	9.64332957212209e-05	9.74232434115672e-05	9.05526997204274e-05
boot442	0.0754853050782302	9.88075664603953e-05	0.000100403347890003	9.13457025175627e-05
