V1	V2	V3	V4
boot87	NA	NA	NA	NA
boot88	NA	NA	NA	NA
boot89	NA	NA	NA	NA
boot90	NA	NA	NA	NA
boot91	NA	NA	NA	NA
boot92	NA	NA	NA	NA
boot93	NA	NA	NA	NA
boot94	NA	NA	NA	NA
boot95	NA	NA	NA	NA
boot96	NA	NA	NA	NA
boot97	NA	NA	NA	NA
boot98	NA	NA	NA	NA
boot99	NA	NA	NA	NA
boot100	NA	NA	NA	NA
boot101	NA	NA	NA	NA
boot102	NA	NA	NA	NA
boot103	NA	NA	NA	NA
boot104	NA	NA	NA	NA
boot105	NA	NA	NA	NA
boot106	NA	NA	NA	NA
boot107	NA	NA	NA	NA
boot108	NA	NA	NA	NA
boot109	NA	NA	NA	NA
boot110	NA	NA	NA	NA
boot111	NA	NA	NA	NA
boot112	NA	NA	NA	NA
boot113	NA	NA	NA	NA
boot114	NA	NA	NA	NA
boot115	NA	NA	NA	NA
boot116	NA	NA	NA	NA
boot117	NA	NA	NA	NA
boot118	NA	NA	NA	NA
boot119	NA	NA	NA	NA
boot120	NA	NA	NA	NA
boot121	NA	NA	NA	NA
boot122	NA	NA	NA	NA
boot123	NA	NA	NA	NA
boot124	NA	NA	NA	NA
boot125	NA	NA	NA	NA
boot126	NA	NA	NA	NA
boot127	NA	NA	NA	NA
boot128	NA	NA	NA	NA
boot129	NA	NA	NA	NA
boot130	NA	NA	NA	NA
boot131	NA	NA	NA	NA
boot132	NA	NA	NA	NA
boot133	NA	NA	NA	NA
boot134	NA	NA	NA	NA
boot135	NA	NA	NA	NA
boot136	NA	NA	NA	NA
boot137	NA	NA	NA	NA
boot138	NA	NA	NA	NA
boot139	NA	NA	NA	NA
boot140	NA	NA	NA	NA
boot141	NA	NA	NA	NA
boot142	NA	NA	NA	NA
boot143	NA	NA	NA	NA
boot144	NA	NA	NA	NA
boot145	NA	NA	NA	NA
boot146	NA	NA	NA	NA
boot147	NA	NA	NA	NA
boot148	NA	NA	NA	NA
boot149	NA	NA	NA	NA
boot150	NA	NA	NA	NA
boot151	NA	NA	NA	NA
boot152	NA	NA	NA	NA
boot153	NA	NA	NA	NA
boot154	NA	NA	NA	NA
boot155	NA	NA	NA	NA
boot156	NA	NA	NA	NA
boot157	NA	NA	NA	NA
boot158	NA	NA	NA	NA
boot159	NA	NA	NA	NA
boot160	NA	NA	NA	NA
boot161	NA	NA	NA	NA
boot162	NA	NA	NA	NA
boot163	NA	NA	NA	NA
boot164	NA	NA	NA	NA
boot165	NA	NA	NA	NA
boot166	NA	NA	NA	NA
boot167	NA	NA	NA	NA
boot168	NA	NA	NA	NA
boot169	NA	NA	NA	NA
boot170	NA	NA	NA	NA
boot171	NA	NA	NA	NA
boot172	NA	NA	NA	NA
boot173	NA	NA	NA	NA
boot174	NA	NA	NA	NA
boot175	NA	NA	NA	NA
boot176	NA	NA	NA	NA
boot177	NA	NA	NA	NA
boot178	NA	NA	NA	NA
boot179	NA	NA	NA	NA
boot180	NA	NA	NA	NA
boot181	NA	NA	NA	NA
boot182	NA	NA	NA	NA
boot183	NA	NA	NA	NA
boot184	NA	NA	NA	NA
boot185	NA	NA	NA	NA
boot186	NA	NA	NA	NA
boot187	NA	NA	NA	NA
boot188	NA	NA	NA	NA
boot189	NA	NA	NA	NA
boot190	NA	NA	NA	NA
boot191	NA	NA	NA	NA
boot192	NA	NA	NA	NA
boot193	NA	NA	NA	NA
boot194	NA	NA	NA	NA
boot195	NA	NA	NA	NA
boot196	NA	NA	NA	NA
boot197	NA	NA	NA	NA
boot198	NA	NA	NA	NA
boot199	NA	NA	NA	NA
boot200	NA	NA	NA	NA
boot201	0.0545113534889636	0.000170520773459589	0.000171889613304147	0.000117332642830541
boot202	0.0599410344133467	0.000159975093248876	0.000161611906659929	0.00011331000371422
boot203	0.0865654766338314	0.000169703952906369	0.000173127752982247	0.000114182438850769
boot204	0.0605147250762844	0.00016419900184854	0.000165881107893661	0.000115858655708529
boot205	0.0662150171577676	0.000166970414917579	0.00016899267986282	0.000114250329979958
boot206	0.0542061354164452	0.000165364385781787	0.000166703179872246	0.000114811906201145
boot207	0.0627637607052507	0.000162997753225458	0.000164801080165267	0.000114307066605571
boot208	0.0537151649911813	0.000166363235574002	0.000167682400271547	0.000113534792821453
boot209	0.0487357810634	0.000160389400071349	0.000161468512678841	0.000111766071402378
boot210	0.0631270225298108	0.000163128799656632	0.000164952479811563	0.000111211378791291
boot211	0.0666032990229206	0.000166383937082516	0.000168427890060576	0.000115250586698782
boot212	0.0697168762608549	0.000169100518128255	0.000171346370504787	0.000114155784349161
boot213	0.0700342202206851	0.000160380872755362	0.000162617364479364	0.000114123498622722
boot214	0.064420849393587	0.000165889170776251	0.000167782445252185	0.000113611178390657
boot215	0.0699896700003206	0.000163471058851719	0.000165711028216591	0.000111214896823558
boot216	0.0427263687076245	0.000167049513455568	0.000167879111535535	0.000116492093327929
boot217	0.0709456009502284	0.000168834841315203	0.000171146080320717	0.000115648548503262
boot218	0.0747011635585711	0.000165845966843515	0.000168373188367657	0.000113180279021047
boot219	0.0442720656715154	0.000166167585216713	0.000167058685472356	0.000112132357545898
boot220	0.0643782747477223	0.000163934818319538	0.000165845230230264	0.000114547552355768
boot221	0.0573350617013463	0.000165586222640582	0.000167101119472022	0.000114452343991644
boot222	0.0558052850648678	0.000167891266468737	0.000169315968229913	0.000112965544869455
boot223	0.0518063399792605	0.000167354555964111	0.00016857399688329	0.00011365686139578
boot224	0.0814187383785255	0.000165296438828589	0.000168304024019415	0.000113822093142333
boot225	0.0591048384414536	0.000161225816982202	0.000162846792460689	0.000113856985152516
boot226	0.0701514522044451	0.00016879952102729	0.000171061581131102	0.000115689601498678
boot227	0.053797836192166	0.000168294511230805	0.000169611449167337	0.000112610207856762
boot228	0.0748041516114724	0.000167771346272249	0.000170365652243028	0.00011462048939299
boot229	0.063891382304502	0.000167196869597228	0.000169075566586041	0.000110658194779362
boot230	0.0844786262941176	0.000166611714799422	0.000169858007211464	0.00011263764403992
boot231	0.0406486082479683	0.000168423965930792	0.000169187124466728	0.000112673188781944
boot232	0.0465229576586871	0.000169291527272021	0.000170289698739857	0.000115602443713719
boot233	0.0500711816293681	0.000163532665155789	0.00016468176701691	0.000113011766325808
boot234	0.0477067974770723	0.000164373007115539	0.000165405943910167	0.000115350872412635
boot235	0.065144755138833	0.000169561937208131	0.000171484351043171	0.000114807762406181
boot236	0.0587884697627493	0.000168954340205884	0.000170525820283776	0.00011377055350267
boot237	0.0863122395803998	0.000163283294847257	0.000166687019230706	0.000113391252274165
boot238	0.0687790348757797	0.000156147001472585	0.000158299029583698	0.000111753083423231
boot239	0.0603659389782599	0.000166644416842483	0.00016833048872844	0.000115940614329343
boot240	0.0597106443394083	0.000160735214889907	0.000162359134571474	0.000114880343613384
boot241	0.0484526261653859	0.000165816374583946	0.000166887567003937	0.000113644730451938
boot242	0.0666039186467097	0.000160932124580904	0.0001629717353298	0.000113901456233612
boot243	0.0652699878075545	0.000165945080836134	0.000167898981850032	0.000114614220411815
boot244	0.0561367930790932	0.000168368416296889	0.000169831159241952	0.000117308530023564
boot245	0.0726425832425955	0.000160477173827929	0.000162882806932052	0.000114295422329336
boot246	0.0659886803862094	0.000166557378553066	0.000168567528137401	0.000113713445675103
boot247	0.0873126848830467	0.000161070655510232	0.000164555524571013	0.000114701918817899
boot248	0.0582283393113237	0.00017473001379656	0.000176298221164091	0.00011455730695464
boot249	0.0546016967951702	0.000170515084099333	0.000171864345782889	0.000114633485039913
boot250	0.0582067584150016	0.000166693140797529	0.000168241986064971	0.000114128735002656
boot251	0.0552270146604342	0.000167485732342277	0.000168886715892822	0.000114775803420954
boot252	0.0667440637549173	0.000159830568216192	0.000161839560233864	0.000114901244937331
boot253	0.0785448757535083	0.000158761702500797	0.000161619952855779	0.00011207912753753
boot254	0.0500093282520227	0.000163673859708041	0.000164810633599049	0.000112921727558993
boot255	0.0717207047571668	0.000161601764870609	0.000163972976474569	0.000112303525668326
boot256	0.057023886202582	0.000159213964868777	0.000160693837822112	0.000112055408493208
boot257	0.083330766568726	0.000169281374997592	0.000172461568706329	0.000113087994527852
boot258	0.0692551068722599	0.000170130128090569	0.000172323791853101	0.000113927325559771
boot259	0.0595032771206729	0.000170079766909845	0.000171718247304038	0.000115000426645761
boot260	0.0708989619771179	0.000166568000534208	0.000168881766498845	0.000113715059387613
boot261	0.0657535412766889	0.000164951218225463	0.000166920660027317	0.000113680199941218
boot262	0.0832345201738671	0.0001608737559682	0.000164052265759615	0.00011481484136153
boot263	0.0609058353795485	0.000170985590937882	0.000172676356733139	0.000113527697226988
boot264	0.0588601871854597	0.0001643684200082	0.000165946679470139	0.000113086166239814
boot265	0.0378064335586354	0.000171947386507537	0.000172611000658218	0.000115883260909049
boot266	0.0359098084901546	0.000170355450913851	0.000170952589553877	0.000110678391287961
boot267	0.0409402059226394	0.00016159767153038	0.000162367928742983	0.000113797152395397
boot268	0.0553236636495922	0.000169008230778805	0.000170409731316837	0.000114478663689707
boot269	0.0617598208148037	0.000159134174765455	0.000160876572581818	0.000111682559461823
boot270	0.0570606947181807	0.000159795873375742	0.000161283261886379	0.000114854610167558
boot271	0.0555359247149855	0.000166325619501174	0.000167733809489813	0.000112414815822858
boot272	0.0780711170198046	0.000160488180453457	0.000163263676850148	0.000115566105552797
boot273	0.0531309758107202	0.000169995383505602	0.000171293580047694	0.000116031157243346
boot274	0.0501420394087001	0.000162771226000757	0.00016391221993353	0.000112471690139614
boot275	0.0553392182639097	0.000166578751064757	0.000167975960030469	0.000113909607512284
boot276	0.0687142027271403	0.000168165125679543	0.000170324612757455	0.000115112160929603
boot277	0.0670810412102165	0.000164669515699615	0.00016675127607801	0.000112675850483294
boot278	0.0515675415524397	0.000164706292384453	0.000165921738897127	0.000115768607103144
boot279	0.0671276783545686	0.000164853308305371	0.000166908474697408	0.000113419937191487
boot280	0.060916178136753	0.000167966838610451	0.000169658246705713	0.000112939744922595
boot281	0.0637123749249735	0.0001624006471938	0.000164257485391003	0.000114159848432709
boot282	0.0476895722161644	0.000166199897121725	0.000167232524029251	0.000111579380017599
boot283	0.070919974727365	0.000168403717015136	0.000170679623971652	0.000112165028378388
boot284	0.0475396808774612	0.00016645973858432	0.000167491307044816	0.000112937450005305
boot285	0.0594863361560474	0.000163827598121451	0.000165440023890189	0.00011196093323799
boot286	0.0505758647070043	0.000163332749641602	0.000164498161177156	0.000114071596507733
boot287	0.0735784908245661	0.000167116373764298	0.000169627912600451	0.000118708066355957
boot288	0.061640200531417	0.000169583697049477	0.000171330776105268	0.000114192150020353
boot289	0.0606534305623986	0.0001587428601808	0.000160411997691194	0.000112075153169655
boot290	0.063780959440085	0.000172104916683685	0.000173986894057258	0.000116646069935988
boot291	0.0516656738363193	0.000163703136386637	0.000164927205114069	0.000111546412842696
boot292	0.0754448081087968	0.000166000054636165	0.000168599003913866	0.000114341323589706
boot293	0.0686865783109931	0.000172598039716459	0.000174803789622467	0.000116313288591199
boot294	0.107819080946388	0.000164162400060121	0.000169465755975048	0.000115445751548012
boot295	0.0750141979436008	0.000163777084561433	0.00016632501236977	0.00011163140953111
boot296	0.0743217099220302	0.000163522450084122	0.000166050468335642	0.000113394483879926
boot297	0.0554537336215864	0.000163902620562152	0.000165314285829265	0.000114281577266456
boot298	0.0686585317921789	0.000162633585845222	0.000164785060607889	0.000111085897928967
boot299	0.0680899003125544	0.000174736388565481	0.000176865955028754	0.000114719336567387
boot300	0.067445516153985	0.000166788615604086	0.000168888023834078	0.000111378764539741
boot301	0.0464102257315737	0.000169546530011003	0.000170544105047338	0.000114260538677327
boot302	0.0780926639878564	0.00016644256129943	0.00016925320560817	0.000113922006760616
boot303	0.0697280249746746	0.000161949795785971	0.000164168826762827	0.000116535196644828
boot304	0.0702114886588988	0.000166563318320752	0.000168824329734141	0.000113107174863274
boot305	0.0477576928462255	0.000165156157037473	0.000166210821259252	0.000114827087339322
boot306	0.0761982007968639	0.00016004625165287	0.000162701920222238	0.000114591585724113
boot307	0.0628331333630195	0.000163353706542663	0.000165156161857523	0.000114214720600578
boot308	0.0572337734176813	0.000172083290947379	0.000173590384247107	0.000113531242908255
boot309	0.0654242596832559	0.000165044611717861	0.000167002507458608	0.000110807025266954
boot310	0.0572376089810368	0.000166799028117414	0.00016830247847146	0.000114611114978705
boot311	0.0592073122780453	0.000165223537154651	0.000166836549126028	0.000115554201762566
boot312	0.0568020713081811	0.000167776265256114	0.000169237922952414	0.000113095709656204
boot313	0.0831994414390221	0.00016506984112756	0.000168216897686699	0.000115764852211411
boot314	0.0582855485769111	0.000163969056926231	0.000165517961805107	0.000112516652585344
boot315	0.0639639177068044	0.000163516872008752	0.000165403039210078	0.000112190597654021
boot316	0.0548589393438437	0.000167722724792091	0.000169126808221589	0.000115984724466318
boot317	0.0754385729745668	0.000164919421238653	0.000167520866751695	0.000113478622664943
boot318	0.0714291907519576	0.000165955073516514	0.000168295178654854	0.000113492597455359
boot319	0.0479670609393908	0.000167268322345237	0.00016833032859832	0.000112126446491719
boot320	0.0758287386837844	0.000165519562758643	0.000168146207658432	0.000116539854390003
boot321	0.0643191548574666	0.000167494447553614	0.000169381856974182	0.000113426168543102
boot322	0.0521519554761411	0.000162368576133109	0.000163611008495591	0.000112467476590127
boot323	0.0715890466504245	0.000164679167694571	0.000167033589701423	0.000114000232953905
boot324	0.0701877704627092	0.000171128089349357	0.000173381961332848	0.000112632849514332
boot325	0.0672051185189644	0.000171208439162949	0.000173275435588621	0.000114189416552004
boot326	0.0751410667405536	0.000168458168223775	0.000171052511622321	0.000111912242148126
boot327	0.0569497186390506	0.000167403475276416	0.000168874046881338	0.000112506042599153
boot328	0.0734597019203361	0.000164950931749991	0.000167440647509874	0.000112403428705884
boot329	0.0526065070997149	0.000160215535359508	0.000161475583102257	0.00011369353583216
boot330	0.085501205520109	0.000162771573883242	0.000166090853855958	0.000115654688178139
boot331	0.0686072128750451	0.000155992671618662	0.000158148108102229	0.000111795352397383
boot332	0.0581692754557477	0.000167070785005739	0.000168635400264454	0.000114937697344381
boot333	0.0601315515782404	0.000164440011616903	0.000166075851492032	0.000111265042388056
boot334	0.0806224941042	0.000162612319191869	0.000165557890852162	0.000111419082809074
boot335	0.049115862868007	0.000162015893906121	0.000163115771906627	0.000113145537283915
boot336	0.0737030955125214	0.000163923751030619	0.000166431054626038	0.000112562254046553
boot337	0.0647177088416588	0.00016982351719803	0.00017174314879916	0.000113717287897048
boot338	0.0576301746333605	0.000163149951239562	0.000164646444061112	0.000113525485803855
boot339	0.0750206628994049	0.000164796660057502	0.000167377836758934	0.000115648306021448
boot340	0.0660035274198954	0.000169046839428172	0.000171048811057925	0.000113798445437745
boot341	0.0428738214856781	0.000156357687572453	0.000157170187831837	0.000115330434478899
boot342	0.0685666202262746	0.000164281101418238	0.000166451845062904	0.000113773291378152
boot343	0.0576037551763547	0.000163725318379652	0.000165232369106274	0.000111334533482031
boot344	0.0538386328062314	0.000166166762322224	0.000167502624696274	0.000111623475473587
boot345	0.0759344719574511	0.000157989884636506	0.000160610372668348	0.000114272982859187
boot346	0.0604222868598111	0.000167100008900421	0.000168773016993673	0.000114590812264525
boot347	0.0434075468698143	0.000167006258861028	0.000167864743503845	0.000113880413802141
boot348	0.08858191574598	0.000163736325542554	0.000167331331305852	0.000112584137005046
boot349	0.0494260925323262	0.000157094859866217	0.000158210639327158	0.000114186134621717
boot350	0.0670412386050927	0.000171656126977798	0.000173689555426348	0.000116084897487719
boot351	0.0665941813947592	0.000164834296689923	0.00016690538444233	0.000114137333349691
boot352	0.0680997717716238	0.000163492001869014	0.000165596299036424	0.000113374042410355
boot353	0.0591838815213332	0.00016650872401355	0.000168104491609711	0.000111171553860461
boot354	0.0629245969521131	0.0001596781877017	0.000161473239111928	0.000112763500602477
boot355	0.0862174430084239	0.000160033670136587	0.000163421947794774	0.000112685904738214
boot356	0.0564347830438446	0.000162975232895582	0.000164423178064963	0.00011283565410644
boot357	0.0692122648423781	0.000173852355527249	0.000176057941436597	0.000111818024714106
boot358	0.0569232975142882	0.000168081679487252	0.000169567173639413	0.000113485012456703
boot359	0.0456688548567882	0.000166968090559811	0.000167924211488724	0.000112858433412834
boot360	0.0546579796725634	0.000172743045708025	0.000174110249624852	0.000114981317637945
boot361	0.0666130501133359	0.000164314800479564	0.000166348593567546	0.000109424780858531
boot362	0.0423370225597852	0.000166025994545843	0.000166847770128691	0.000112327992931471
boot363	0.0512259149359899	0.000172542214528873	0.000173747079412268	0.000115725063600978
boot364	0.0710256831632313	0.000168447015163111	0.000170781408985044	0.000115450528472319
boot365	0.0690798195884711	0.000165092706114494	0.000167265152863965	0.000114874390571549
boot366	0.066041940740596	0.00016542994633427	0.000167419018065233	0.00011440273998439
boot367	0.0758481374655561	0.000167284140014629	0.000169924632747665	0.000113017064869718
boot368	0.0555414865760645	0.000167404918266814	0.000168824153481811	0.000114873497909289
boot369	0.0730075182472621	0.000162658287735055	0.000165110223496841	0.000116071545529783
boot370	0.0572537884220499	0.000169081691254149	0.000170601839291117	0.000116458371893484
boot371	0.0653839022863057	0.00016291304058689	0.000164878943781129	0.00011393247023164
boot372	0.0772296007340541	0.000167983774089191	0.000170716126405259	0.000115928636606658
boot373	0.0625464146813282	0.000168495235837632	0.000170283494569433	0.000115302353097307
boot374	0.0692970667708164	0.000162251195225013	0.00016445391484827	0.000116748005198318
boot375	0.0892483082967161	0.000166814868361633	0.000170501580104958	0.000112034421402434
boot376	0.0620245263642367	0.000170629308916949	0.000172406774589645	0.0001142147722661
boot377	0.0603590350101361	0.000160934728194785	0.0001626018734235	0.000114888464597576
boot378	0.0757267254211629	0.000163452822957832	0.000166112296495188	0.000111633087724134
boot379	0.0519753301343586	0.000161816251846906	0.000163040245883902	0.000115014689629604
boot380	0.0600048247731693	0.00016690939305676	0.000168572318365702	0.000114387908125787
boot381	0.071084076260107	0.000163789094181249	0.000166086976225247	0.00011096010465285
boot382	0.078143643955072	0.000163224283795824	0.000166002251088526	0.000115430736536501
boot383	0.0541929638686584	0.00016451923504584	0.000165842694208227	0.000113542725503277
boot384	0.0618812293878707	0.000163400862948791	0.000165158388075935	0.000116633973658597
boot385	0.0635699760907349	0.000162235919107257	0.000164098314230846	0.000114626778513052
boot386	0.0678648525480072	0.000165078323453418	0.000167205224418158	0.000115234405886041
boot387	0.0655515730097624	0.000169051333197987	0.000171032529172884	0.000115716826496948
boot388	0.0619115081081353	0.000168982196407986	0.000170727228907363	0.000113255438393037
boot389	0.0708850239804478	0.000160939082242998	0.000163269342245789	0.000114397425014103
boot390	0.0707937230684516	0.000163634096836909	0.000165942943042767	0.000115328706558796
boot391	0.0687262781439228	0.000169592242271742	0.000171752268662487	0.000114401300917512
boot392	0.0727766853325691	0.000162682822085787	0.00016510675654546	0.000111594857554082
boot393	0.0582122596170556	0.000166627814528855	0.000168180459710311	0.000115003039240098
boot394	0.0900778361807852	0.000166743388039501	0.00017050559610772	0.000111291192699482
boot395	0.0608392703679438	0.0001670009824329	0.000168684330429448	0.0001099500430179
boot396	0.0678484166856086	0.000161065774135812	0.000163177954151626	0.000113562894957272
boot397	0.0681233270880436	0.000169102459855721	0.000171242239155587	0.00011218995785103
boot398	0.0564387438652376	0.000161558371360056	0.000163011380210299	0.000112861715640185
boot399	0.0651505650693403	0.000162701895994939	0.000164629597053298	0.000112576916311683
boot400	0.0551430487807413	0.000167057400155013	0.000168446865290452	0.000114969197714705
boot401	0.0670691960017508	0.000163146144318617	0.000165210044280618	0.000113561773565137
boot402	0.0613121838803915	0.000168453389730238	0.000170198739436613	0.000113458970417835
boot403	0.0638915384024744	0.000171511415722988	0.000173391811668558	0.000114208828348516
boot404	0.0623828566797093	0.000170723686173568	0.000172515732227758	0.000116252648340647
boot405	0.0566351034288579	0.000167636956201946	0.000169097761265112	0.000113740930086086
boot406	0.0799088985709986	0.000161956620187394	0.000164887893410359	0.000114145064987182
boot407	0.053940067893988	0.000156070867851809	0.000157380962469855	0.000112570293633655
boot408	0.0709251240711859	0.000161081587860527	0.000163379905571084	0.000115022011802358
boot409	0.0661932891194457	0.00016220700432102	0.000164186064493927	0.000115113382741176
boot410	0.0655203566317953	0.000165403810237875	0.000167384887689445	0.000114194403198812
boot411	0.0778760936481362	0.000163484865385746	0.000166255608006803	0.000111594674078341
boot412	0.0528817538637159	0.000165654757674757	0.000166946135304062	0.000115022772937636
boot413	0.0611926513981739	0.000171096794295849	0.000172813140361352	0.000116716562800569
boot414	0.0794295219897411	0.000163612491101848	0.000166459655475526	0.00011535949367728
boot415	0.0676012908477631	0.000165497054973905	0.000167581031693009	0.000113441441998907
boot416	0.0478120531067964	0.000162187564569722	0.000163242873078318	0.000114556253457285
boot417	0.0580350686968693	0.000167893061263853	0.000169431084264109	0.000113862103856398
boot418	0.0533759906059049	0.000168947394071857	0.000170254207269628	0.000114463422621489
boot419	0.0598912977586605	0.000173014616815735	0.00017465582660221	0.000113809525712411
boot420	0.0635943611897213	0.000164417992997985	0.000166277931038325	0.000113808751878887
boot421	0.0646027161152115	0.000171166752702191	0.000173086991295604	0.000113811508100287
boot422	0.0455336030150902	0.000163961737893826	0.000164908546166547	0.000114916449377768
boot423	0.0515047384002313	0.000167588659280222	0.000168811224563909	0.000116460296658132
boot424	0.0609738582615035	0.000172329636018467	0.00017404905206984	0.000115359175133105
boot425	0.0694567495637398	0.00016763722997539	0.000169852798731214	0.000114422716896704
boot426	0.066365407513844	0.000170296960044366	0.000172303222904654	0.000115041759800095
boot427	0.0573352459136302	0.000173246519463454	0.00017474314388345	0.000115935045666256
boot428	0.0624853536090844	0.00016767207588497	0.000169468179178482	0.000112321246355166
boot429	0.0656343050900569	0.000169978364493793	0.000171952902800901	0.000111978227302518
boot430	0.0616318297774574	0.000166102205037676	0.000167851927304097	0.000114018439097199
boot431	0.0557951513345671	0.000165229288959039	0.000166666894489061	0.000114608653520973
boot432	0.0544977627997701	0.000165234880103635	0.000166590248557049	0.000112678453121698
boot433	0.0627214968706413	0.000161106585837783	0.000162907797872377	0.000112744691670245
boot434	0.0660689651218729	0.000165920913669719	0.000167908984427381	0.000117634845882188
boot435	0.0623616614062341	0.000161891260100631	0.000163661964493502	0.00011506938031785
boot436	0.0770894381295083	0.000169750628608161	0.000172510740197321	0.000114180337636434
boot437	0.0455982025054106	0.000168593097666185	0.000169540614770902	0.000113170756806654
boot438	0.0706546531730287	0.000168022413167866	0.000170315248607298	0.000111425354073302
boot439	0.0720328893666509	0.000168323726306415	0.000170681093537661	0.000114111456714743
boot440	0.0621449504968074	0.000162368633607181	0.000164132629796694	0.000114902125165559
boot441	0.0607028315077086	0.000160680926056596	0.000162365010601694	0.000111601577671513
boot442	0.0815342256707168	0.000162990603179246	0.000166062164855072	0.000113864256817819
boot443	0.0446442858094004	0.000164043894140201	0.000164952890193007	0.000114168430304907
boot444	0.068559587370069	0.00017156483525991	0.000173725746359719	0.00011310300808163
boot445	0.0648460499829646	0.00016336979852098	0.000165314554857368	0.000114172479703636
boot446	0.0584873445530132	0.000166840700122318	0.000168413670897456	0.000112491566706723
boot447	0.0730955649956232	0.000167096640324509	0.000169510396637699	0.000112026349130116
boot448	0.0646611563369647	0.000166809674108668	0.000168732904534945	0.000114423076485027
boot449	0.0475682014821265	0.000169944848445084	0.000170982794513674	0.000112538888711196
boot450	0.0709706733328481	0.000169878144547297	0.000172195496851901	0.000113851114995539
boot451	0.0666668344740978	0.000161139894837712	0.000163148570996133	0.000111498048074604
boot452	0.0386884649797225	0.000159109118156431	0.000159793320704844	0.000111263978605424
boot453	0.040810445764858	0.000175301063944231	0.000176075172121052	0.00011547233392245
boot454	0.0686521950022327	0.000168194194652122	0.000170356612360976	0.000114059159638051
boot455	0.07706509543342	0.000170974620490787	0.000173710123906975	0.000114039568688681
boot456	0.0676489584396287	0.000163121783881223	0.000165208274551844	0.000114497002079798
boot457	0.084457805288986	0.000164449008025794	0.000167698284378653	0.000111390152051031
boot458	0.0657248910411847	0.000161257129939781	0.000163202667426613	0.000112580621222135
boot459	0.0847181824175489	0.000160466943987138	0.000163741998177372	0.000112865240893709
boot460	0.057523011311085	0.00016222612580301	0.000163755948634495	0.000115424964740103
boot461	0.071690500773573	0.000163094007802033	0.000165454755634084	0.000113805639986267
boot462	0.0629429390499722	0.000164087207555075	0.000165902616657221	0.00011353279688027
boot463	0.0657701393272944	0.000165601522682071	0.000167601267670219	0.000116976976025258
boot464	0.0547501084123379	0.000170108425454218	0.000171484420522841	0.000115295894626719
boot465	0.0689526134481498	0.000165639263723236	0.000167812612117113	0.000115685267829621
boot466	0.048337959460347	0.000159090825003552	0.000160153516648018	0.000112894692646832
boot467	0.081681620664056	0.000160246744290958	0.000163296556510474	0.000116550916552948
boot468	0.073180791271763	0.000155730987158187	0.00015815490747822	0.000110507677411805
boot469	0.0781869194361025	0.000169202610131121	0.000172018446736931	0.000114879986978328
boot470	0.0621008464325818	0.000168088453208565	0.000169868133058162	0.000113564785028868
