V1	V2	V3	V4
boot87	NA	NA	NA	NA
boot88	NA	NA	NA	NA
boot89	NA	NA	NA	NA
boot90	NA	NA	NA	NA
boot91	NA	NA	NA	NA
boot92	NA	NA	NA	NA
boot93	NA	NA	NA	NA
boot94	NA	NA	NA	NA
boot95	NA	NA	NA	NA
boot96	NA	NA	NA	NA
boot97	NA	NA	NA	NA
boot98	NA	NA	NA	NA
boot99	NA	NA	NA	NA
boot100	NA	NA	NA	NA
boot101	NA	NA	NA	NA
boot102	NA	NA	NA	NA
boot103	NA	NA	NA	NA
boot104	NA	NA	NA	NA
boot105	NA	NA	NA	NA
boot106	NA	NA	NA	NA
boot107	NA	NA	NA	NA
boot108	NA	NA	NA	NA
boot109	NA	NA	NA	NA
boot110	NA	NA	NA	NA
boot111	NA	NA	NA	NA
boot112	NA	NA	NA	NA
boot113	NA	NA	NA	NA
boot114	NA	NA	NA	NA
boot115	NA	NA	NA	NA
boot116	NA	NA	NA	NA
boot117	NA	NA	NA	NA
boot118	NA	NA	NA	NA
boot119	NA	NA	NA	NA
boot120	NA	NA	NA	NA
boot121	NA	NA	NA	NA
boot122	NA	NA	NA	NA
boot123	NA	NA	NA	NA
boot124	NA	NA	NA	NA
boot125	NA	NA	NA	NA
boot126	NA	NA	NA	NA
boot127	NA	NA	NA	NA
boot128	NA	NA	NA	NA
boot129	NA	NA	NA	NA
boot130	NA	NA	NA	NA
boot131	NA	NA	NA	NA
boot132	NA	NA	NA	NA
boot133	NA	NA	NA	NA
boot134	NA	NA	NA	NA
boot135	NA	NA	NA	NA
boot136	NA	NA	NA	NA
boot137	NA	NA	NA	NA
boot138	NA	NA	NA	NA
boot139	NA	NA	NA	NA
boot140	NA	NA	NA	NA
boot141	NA	NA	NA	NA
boot142	NA	NA	NA	NA
boot143	NA	NA	NA	NA
boot144	NA	NA	NA	NA
boot145	NA	NA	NA	NA
boot146	NA	NA	NA	NA
boot147	NA	NA	NA	NA
boot148	NA	NA	NA	NA
boot149	NA	NA	NA	NA
boot150	NA	NA	NA	NA
boot151	NA	NA	NA	NA
boot152	NA	NA	NA	NA
boot153	NA	NA	NA	NA
boot154	NA	NA	NA	NA
boot155	NA	NA	NA	NA
boot156	NA	NA	NA	NA
boot157	NA	NA	NA	NA
boot158	NA	NA	NA	NA
boot159	NA	NA	NA	NA
boot160	NA	NA	NA	NA
boot161	NA	NA	NA	NA
boot162	NA	NA	NA	NA
boot163	NA	NA	NA	NA
boot164	NA	NA	NA	NA
boot165	NA	NA	NA	NA
boot166	NA	NA	NA	NA
boot167	NA	NA	NA	NA
boot168	NA	NA	NA	NA
boot169	NA	NA	NA	NA
boot170	NA	NA	NA	NA
boot171	NA	NA	NA	NA
boot172	NA	NA	NA	NA
boot173	NA	NA	NA	NA
boot174	NA	NA	NA	NA
boot175	NA	NA	NA	NA
boot176	NA	NA	NA	NA
boot177	NA	NA	NA	NA
boot178	NA	NA	NA	NA
boot179	NA	NA	NA	NA
boot180	NA	NA	NA	NA
boot181	NA	NA	NA	NA
boot182	NA	NA	NA	NA
boot183	NA	NA	NA	NA
boot184	NA	NA	NA	NA
boot185	NA	NA	NA	NA
boot186	NA	NA	NA	NA
boot187	NA	NA	NA	NA
boot188	NA	NA	NA	NA
boot189	NA	NA	NA	NA
boot190	NA	NA	NA	NA
boot191	NA	NA	NA	NA
boot192	NA	NA	NA	NA
boot193	NA	NA	NA	NA
boot194	NA	NA	NA	NA
boot195	NA	NA	NA	NA
boot196	NA	NA	NA	NA
boot197	NA	NA	NA	NA
boot198	NA	NA	NA	NA
boot199	NA	NA	NA	NA
boot200	NA	NA	NA	NA
boot201	0.0623286582384735	0.000379416463650684	0.000383507261333791	9.43698456518149e-05
boot202	0.0673447427379101	0.000350206775970027	0.000354827158609434	9.19122088945721e-05
boot203	0.0804716992466493	0.00037358817137984	0.000380269010015616	9.23052576230529e-05
boot204	0.0559508469649196	0.000356733468950657	0.000360014442331109	9.36476579247468e-05
boot205	0.0615528097236912	0.000366442908242035	0.000370386952637194	9.22977933282809e-05
boot206	0.0617647307488951	0.000361405099885473	0.000365333205482647	9.30570369646747e-05
boot207	0.0670642712441045	0.000360216367569755	0.000364840437293361	9.23941499004116e-05
boot208	0.0545429265579226	0.000358650195714633	0.000361691499667178	9.20692651400336e-05
boot209	0.0552693679275741	0.000350969616149394	0.000354023338382476	9.08265281112285e-05
boot210	0.0628462391303622	0.000349317212508446	0.000353330048495786	9.03323186615391e-05
boot211	0.0701677450464227	0.000368477810070527	0.000373573944997607	9.28693284042904e-05
boot212	0.0729856351848992	0.000362858945328983	0.000368348169280453	9.23211998800815e-05
boot213	0.0718929342593142	0.000356272770646498	0.000361599497399588	9.25048245777523e-05
boot214	0.0710833963056279	0.000360056642128268	0.000365207282713184	9.19127235228532e-05
boot215	0.0722775669411141	0.000351288183612429	0.000356500201690955	9.06533117701954e-05
boot216	0.0496653262311464	0.000379793307508027	0.000382372961620049	9.41067955930891e-05
boot217	0.0733413504942108	0.000373069025743142	0.000378726659516372	9.33189882665933e-05
boot218	0.0727275282411269	0.000364214457428021	0.000369648669776692	9.17513132639544e-05
boot219	0.0423864947231377	0.000367333390495055	0.000369204086750688	9.09647712841331e-05
boot220	0.0633479006338308	0.000361659223879457	0.000365816165157858	9.25996559747394e-05
boot221	0.0667282489752539	0.000359300873728143	0.000363853043127487	9.24650122136663e-05
boot222	0.0585186149383816	0.000364692974853669	0.000368184422268589	9.12683128144434e-05
boot223	0.048305207358425	0.000367905640834381	0.000370322458370305	9.20010888556839e-05
boot224	0.0844400217799936	0.000367804668205907	0.000375148369908571	9.23379496332747e-05
boot225	0.0539346174616149	0.00034894860187855	0.000351954224870103	9.18823554565795e-05
boot226	0.0662789747690677	0.000373062323977269	0.000377656736930694	9.31565227163289e-05
boot227	0.0574682942030857	0.000358852878281569	0.000362224627663478	9.15023788979036e-05
boot228	0.0759308331255864	0.000357928970239472	0.000363837509681092	9.26846552405546e-05
boot229	0.0682013321363883	0.000349169779309672	0.000353793130944652	9.02271450489991e-05
boot230	0.0829317309440549	0.000358269745171971	0.000365220247251219	9.16927449304725e-05
boot231	0.0474247893289652	0.000359400159174658	0.000361694915287245	9.0825597401179e-05
boot232	0.0494721053219503	0.000371078727829497	0.00037364703296135	9.31596520092995e-05
boot233	0.0438921066494292	0.00036154804060977	0.000363547336260061	9.08386371898956e-05
boot234	0.0622023094091113	0.000358378539981908	0.000362355160107647	9.33396161142527e-05
boot235	0.0681344736680781	0.000368608079036371	0.000373389744654374	9.2691096922105e-05
boot236	0.0641341157153663	0.000370577603187597	0.000374784408243357	9.21541953627603e-05
boot237	0.0799615014076635	0.000359462064849791	0.000366033396497773	9.21907428060789e-05
boot238	0.0604697469501378	0.000340146237883266	0.000343862519258927	9.04367468674249e-05
boot239	0.0609448263066261	0.000361320685554532	0.00036520625079006	9.34189549742158e-05
boot240	0.061371936613671	0.000356046228844818	0.000359989173129069	9.28153164294485e-05
boot241	0.052461751049119	0.000357813995420331	0.000360598145307761	9.24232395148847e-05
boot242	0.0648513875185533	0.000351301370313207	0.000355657638994965	9.2229218832171e-05
boot243	0.066686073234815	0.00035943357728642	0.000364026845135552	9.26253316146558e-05
boot244	0.0444361876047646	0.000380264630528346	0.000382375490768168	9.36339928616737e-05
boot245	0.0750247375658066	0.000357754205357199	0.000363543877038032	9.26501662273809e-05
boot246	0.0704481054085325	0.000355181637603116	0.000360214317351133	9.2134192890178e-05
boot247	0.0792478387619112	0.000365034750132898	0.00037162657807949	9.24463485991351e-05
boot248	0.0549681886227445	0.000377990884689882	0.000381100464927159	9.26414756011903e-05
boot249	0.0634237211089022	0.000368357271338984	0.000372494712335693	9.29515407540642e-05
boot250	0.0610854565626232	0.000370065009774731	0.00037392130096921	9.23539691265614e-05
boot251	0.0663338246672742	0.000362416912322186	0.000366939839400529	9.29451659068919e-05
boot252	0.0705772709691203	0.000359791398505125	0.000364984212456795	9.31497454363211e-05
boot253	0.0790563554044619	0.000336754249529142	0.000343056810911475	9.08992701675999e-05
boot254	0.0573640627238611	0.000354536433263893	0.000357870489037317	9.18056168388214e-05
boot255	0.0657794984115802	0.000353310431340229	0.000357754660751362	9.07571358106775e-05
boot256	0.0576280189368846	0.000349229289848045	0.000352587404133646	9.09892478355708e-05
boot257	0.0785683284227942	0.00036914187349193	0.000375397776601039	9.1787369359466e-05
boot258	0.071283547085584	0.000364685364005222	0.000369895205070194	9.24232879316957e-05
boot259	0.0623140049525059	0.000363242302833732	0.000367199699224093	9.26721570993216e-05
boot260	0.0676362324169246	0.000362385036349104	0.000367079730297408	9.1721376106768e-05
boot261	0.0617554756044417	0.000355944619074211	0.000359853757250883	9.20677417536654e-05
boot262	0.0776537012700779	0.000357611444713996	0.000363843270752036	9.30475661965038e-05
boot263	0.0681456510942409	0.000370982178195628	0.000375683518936724	9.22164547765037e-05
boot264	0.062127968692544	0.000361708346349133	0.000365628155397172	9.13477369659435e-05
boot265	0.0485379604395095	0.000372166818042717	0.000374626577609151	9.35257679376397e-05
boot266	0.0319224100197567	0.000362965974340861	0.000363992244205022	8.98418486655618e-05
boot267	0.0407653202589405	0.000350934935827718	0.000352652326504807	9.17906104021553e-05
boot268	0.0564060182552512	0.000372061344875202	0.000375329112939546	9.26239948508201e-05
boot269	0.0611758590124005	0.000346412664604042	0.000350179437144545	9.07522082957816e-05
boot270	0.0495074559913519	0.000364502771733719	0.000367091127038536	9.25561267150123e-05
boot271	0.0552201015841266	0.000360279832402824	0.000363370956446867	9.12840985448873e-05
boot272	0.0806676728471355	0.000366440913983448	0.00037325852222194	9.36232380630231e-05
boot273	0.0607592937068837	0.00037544469248361	0.000379307951237312	9.30759840577068e-05
boot274	0.0471378580542215	0.000354481053892828	0.000356755328112767	9.15546745000929e-05
boot275	0.0591144755256888	0.000368212318833079	0.000371784497762987	9.20744587962989e-05
boot276	0.0661691473101127	0.000370697613440861	0.000375230836189147	9.33509755357283e-05
boot277	0.0824113073342924	0.000350464886317121	0.00035725524788672	9.1695191835634e-05
boot278	0.0570866082146348	0.00037035782212677	0.000373774246698452	9.34937154907025e-05
boot279	0.0728091841761812	0.000360121242537849	0.000365511784921622	9.1907321885309e-05
boot280	0.0547372826283778	0.000368133289011839	0.000371243067069749	9.12057228943587e-05
boot281	0.0715427459964296	0.000354002732341651	0.000359221485801303	9.26964601540383e-05
boot282	0.0509370089454355	0.00036191424603242	0.000364534759517659	9.08632987630609e-05
boot283	0.0676144674675641	0.000374834801697886	0.000379551120659656	9.09440521433286e-05
boot284	0.0515367969342025	0.000358043118777507	0.000360743253218477	9.16174067848496e-05
boot285	0.0445089439613056	0.000357499621442206	0.000359527628303671	9.06788048264138e-05
boot286	0.0590746375706964	0.00036057841746608	0.000364170793059542	9.23849601232104e-05
boot287	0.0801936905436762	0.000365591764429416	0.000372423948332446	9.53193447171572e-05
boot288	0.0622253297016754	0.000365794638740324	0.000369789051121809	9.21507702833429e-05
boot289	0.0565009490682072	0.000349195523401021	0.000352436099279395	9.11519353580217e-05
boot290	0.0599117879357876	0.000380030840757362	0.000383841325584384	9.34804859583891e-05
boot291	0.0462451239944729	0.00034822305545487	0.000350377064046023	9.05830781947224e-05
boot292	0.0760638716464681	0.000369843982174259	0.000375826252154579	9.25698905382314e-05
boot293	0.0767398187657016	0.000371620513774427	0.000377721122013372	9.35037747872815e-05
boot294	0.103942331487744	0.000375305935917317	0.000386649043118132	9.32704287457936e-05
boot295	0.0710539796725799	0.000355378261511672	0.000360493155403213	9.09020673531628e-05
boot296	0.0766224358315124	0.000352337436813746	0.000358309835160888	9.18938724063746e-05
boot297	0.0642268184816012	0.000360355887004497	0.000364586049207234	9.23610647095247e-05
boot298	0.0623643983102002	0.000350580491535705	0.000354477855295857	9.04448678045067e-05
boot299	0.072252744080993	0.00037376482691506	0.000379171297777797	9.24363345362277e-05
boot300	0.0648583499410259	0.000348281342604202	0.000352476106332708	9.06444639090159e-05
boot301	0.0545085713101974	0.000364380302504876	0.000367439223849415	9.22794673253782e-05
boot302	0.0738550195669996	0.000362830066120954	0.000368421219437838	9.20546433257137e-05
boot303	0.0821377675416642	0.000365619451844686	0.000372623450665593	9.43119616463272e-05
boot304	0.0703458000915594	0.000365035745257944	0.000370149613771967	9.14986543341771e-05
boot305	0.0505492902657929	0.000356798962564795	0.000359435347180875	9.24862600219148e-05
boot306	0.0710240287906127	0.000359197385375534	0.000364445331559989	9.28901256456277e-05
boot307	0.0615118703686323	0.000361558700133498	0.000365449040642559	9.282334739914e-05
boot308	0.0637425138369812	0.000366010657662869	0.000370142488103388	9.19013182245773e-05
boot309	0.0614347475605877	0.000351395369238364	0.000355192650896284	9.01559445484913e-05
boot310	0.0525995928545128	0.000367947407864366	0.000370841273506546	9.25139581825085e-05
boot311	0.0723834432164649	0.000359310300053303	0.000364698412106288	9.35358814767574e-05
boot312	0.0560614818337937	0.000367637820334416	0.000370844361077397	9.17726849741291e-05
boot313	0.0860020495675255	0.000365320614577466	0.000373017281070959	9.40850544639377e-05
boot314	0.0565895905420732	0.000353864180878554	0.000357119742777025	9.11270784144527e-05
boot315	0.0584493535788011	0.0003552663353103	0.000358742736479374	9.07367858977534e-05
boot316	0.0586746374973082	0.000362179013205705	0.000365762723262902	9.35631180955017e-05
boot317	0.0766249335618902	0.000360488574824785	0.000366479438108957	9.19828133993692e-05
boot318	0.0646018433999411	0.000368498956144524	0.000372798470450064	9.15030942329525e-05
boot319	0.0501849439047671	0.000352829020725472	0.000355356744478839	9.11605635139286e-05
boot320	0.0823257050877139	0.000371351369856837	0.000378428065444689	9.40804186254712e-05
boot321	0.0658246243854108	0.000370416094971978	0.000374827180660073	9.18972914319839e-05
boot322	0.0524109716960972	0.000352465757440868	0.000355261530242687	9.10932048108524e-05
boot323	0.0686527766257307	0.000353831910880855	0.000358640736310868	9.20387478678213e-05
boot324	0.0722866601930015	0.00036745655054235	0.000372769916755464	9.11991094880162e-05
boot325	0.0690216409425694	0.000376279461688993	0.000381168368531788	9.21502101994337e-05
boot326	0.0739693282320839	0.000363436475261537	0.000369020729253098	9.03738536776589e-05
boot327	0.0555634047127008	0.000369059620660771	0.000372232565961276	9.11441043694375e-05
boot328	0.0642874501765154	0.000357368642110706	0.00036158918962194	9.09170794468588e-05
boot329	0.0499440493753896	0.00035631017627407	0.000358894938260534	9.19041852326504e-05
boot330	0.0829385167004929	0.000374021718472101	0.000381230433550333	9.33093676298153e-05
boot331	0.0625881055895907	0.000334890802287336	0.000338850882186153	9.08447854275548e-05
boot332	0.0640897797545606	0.00036106833269007	0.000365290873804353	9.28300396594975e-05
boot333	0.0703957850758302	0.000354150453246094	0.000359087347475742	9.06215273674129e-05
boot334	0.0818365636823617	0.000352644921475707	0.000359404936710749	9.07840628093392e-05
boot335	0.0591793550389909	0.000358091329914211	0.000361636256356588	9.20240796993168e-05
boot336	0.0695064155098205	0.000348248700008854	0.00035315640271248	9.10484575622086e-05
boot337	0.0578244904576803	0.000372998457650904	0.000376432313093906	9.21001561897145e-05
boot338	0.0638071876265189	0.000363123896781632	0.000367280867554556	9.24037733556454e-05
boot339	0.0745030197985803	0.000367850847941093	0.000373662724519099	9.31363633212591e-05
boot340	0.0663669710867648	0.000367375919356504	0.000371900894205562	9.19864904912225e-05
boot341	0.0500597340626367	0.000361015177136463	0.000363642731875255	9.40529786883183e-05
boot342	0.0620309240813094	0.000361854754474207	0.000365835870021836	9.16895840951416e-05
boot343	0.0498871215176252	0.000358994432008271	0.000361531016149202	9.0258726110626e-05
boot344	0.0512457365357624	0.00034898221276135	0.000351633841471822	9.05328150623705e-05
boot345	0.0702430558646995	0.000355094448891434	0.000360253401896607	9.25993598064154e-05
boot346	0.0613479376506957	0.000363441155104355	0.000367357470851282	9.28021142365528e-05
boot347	0.0529054643415539	0.000369450123196036	0.000372303304882231	9.24391465258424e-05
boot348	0.0807208727908065	0.000354607662384528	0.000361276825308462	9.12484130100753e-05
boot349	0.0509250870172001	0.000349048383935126	0.000351727199020373	9.2555976273563e-05
boot350	0.0716343631699687	0.000388478761537361	0.000393845812155268	9.41014397328671e-05
boot351	0.0667128216858019	0.000359382416595526	0.000363964392310076	9.19725273038887e-05
boot352	0.070455423454824	0.000359690603016499	0.000364797152765881	9.18866247121717e-05
boot353	0.0558847329135355	0.000357085422140613	0.000360251484232751	9.01720637155487e-05
boot354	0.0570814387067668	0.000355352754107726	0.000358710447830161	9.13993043344132e-05
boot355	0.0872533724118119	0.000357073405416713	0.000364857503613803	9.13535099512654e-05
boot356	0.062030880158528	0.000351573236326206	0.000355444482606071	9.15262215935067e-05
boot357	0.0689808334204308	0.000367670946885095	0.000372462129987177	9.05847990132756e-05
boot358	0.0567107724605147	0.000365438435609131	0.000368766000942092	9.1818170554776e-05
boot359	0.0472597466968866	0.000362300717833196	0.000364587865240492	9.12516474083507e-05
boot360	0.0553624745533992	0.000378812515878426	0.000382001769114621	9.2929058573143e-05
boot361	0.0664677258093639	0.000349239069176217	0.00035365929882795	8.88347281588289e-05
boot362	0.0487312076744074	0.000355165351421029	0.000357556297400514	9.0929373001344e-05
boot363	0.057589035055724	0.00037487643598613	0.000378329373815448	9.35565490916146e-05
boot364	0.0742771694020672	0.00036718148109618	0.000372893399111391	9.29547934666961e-05
boot365	0.0647649000809486	0.000369674636730863	0.000374052171139351	9.29321389402316e-05
boot366	0.0719231228248765	0.000367549710360587	0.000372892571579562	9.25932988477913e-05
boot367	0.0717213299838003	0.000361561479450609	0.000366809618587516	9.13232092948552e-05
boot368	0.0540926548932734	0.000373837343382635	0.000376911994978576	9.24057997733972e-05
boot369	0.0730337785108627	0.000370621267711853	0.00037622861452679	9.36015423770432e-05
boot370	0.0566158434428727	0.00037463438028869	0.000378035396864728	9.37558977441462e-05
boot371	0.0632813695504354	0.000363889898410156	0.000368040924634145	9.23080524660032e-05
boot372	0.0849149139753532	0.000366265304121991	0.000373765335393575	9.34776105123633e-05
boot373	0.066996362808758	0.000369373652026253	0.000374067142125157	9.31942611184652e-05
boot374	0.0706694666699397	0.00036300572582365	0.000368258092135412	9.40877367642845e-05
boot375	0.0868046396765774	0.000354077935618525	0.000361644712407006	9.10484884019913e-05
boot376	0.0631942909985249	0.000367164582878154	0.000371308254745222	9.22042561308427e-05
boot377	0.0634737257888562	0.000359748937584305	0.000363930322259147	9.28545304378834e-05
boot378	0.067079625312142	0.000352093779306001	0.000356664212015058	9.041412290843e-05
boot379	0.0627430365146371	0.000361933293861307	0.000365992412349907	9.31147950480821e-05
boot380	0.0691082788204558	0.000358098535846069	0.000362948296571859	9.27896635976866e-05
boot381	0.0644499188433622	0.00035317862243369	0.00035737611299581	9.05017316290547e-05
boot382	0.0785123183144692	0.000370088059257062	0.000376541118288149	9.32485347217672e-05
boot383	0.06153500087792	0.000359532662815408	0.000363440425240705	9.20906551441983e-05
boot384	0.0583176459035019	0.000366933888843441	0.000370525003716864	9.42509917894702e-05
boot385	0.0673121657280443	0.000356516769039502	0.000361182784253195	9.26891820073916e-05
boot386	0.0611542721881623	0.00036068562471427	0.000364575802842746	9.33650195773259e-05
boot387	0.0736990362256043	0.000373102435930152	0.000378706072810287	9.33365384186815e-05
boot388	0.059872764836642	0.000370721703649015	0.000374413484908509	9.18330438443764e-05
boot389	0.0691254995036987	0.000354082792222368	0.000359024036905142	9.25256676123104e-05
boot390	0.0726197965516536	0.000360035878547785	0.000365513353654771	9.28753538152796e-05
boot391	0.067708171047814	0.000367501573120934	0.000372217238677521	9.26359046834765e-05
boot392	0.0712872293757647	0.000353700087478909	0.000358842749118139	9.08321384441134e-05
boot393	0.0640971735858664	0.000362627270466539	0.000366824868032515	9.2917034796726e-05
boot394	0.0804158885611178	0.000363179241962058	0.000369778607550622	9.01304341341229e-05
boot395	0.0625539319898194	0.000357004057948082	0.000360865149865539	8.98655317154403e-05
boot396	0.0687478602351599	0.000354129566086402	0.000358972235562608	9.18072519103705e-05
boot397	0.0603093259134676	0.000361380893552399	0.000365085303524419	9.08858784870968e-05
boot398	0.0532447035749163	0.000348734288321808	0.000351648621439826	9.14290870289936e-05
boot399	0.0671209123038118	0.000352895419086862	0.000357499311107111	9.12703005023454e-05
boot400	0.0595130030910113	0.000367143361712013	0.000370800056420756	9.33696574411132e-05
boot401	0.0592338277448192	0.000365414809946479	0.000369024240577425	9.16749169024668e-05
boot402	0.063135715017133	0.000356279798535578	0.000360336151575049	9.17113894123309e-05
boot403	0.0609311524622331	0.000374250311891968	0.00037809087531936	9.22459986293989e-05
boot404	0.0693315601555828	0.000375357062124658	0.000380363935041508	9.40289851045391e-05
boot405	0.052957303843402	0.00036784140742728	0.000370742071307249	9.20441023126707e-05
boot406	0.0760068609486126	0.000354286333807513	0.000360286379031303	9.20966068666697e-05
boot407	0.0560737813820448	0.000346987906694795	0.000350195194196181	9.18274020942225e-05
boot408	0.0707414324839059	0.000362692983547918	0.00036788189170271	9.34516896026912e-05
boot409	0.0699866439670796	0.000368443843847013	0.00037355161139449	9.29341251855887e-05
boot410	0.064553304581312	0.000359630578769807	0.000363927228461826	9.21060827811278e-05
boot411	0.0717142018989783	0.000357399423838154	0.000362586772557794	9.09618424886064e-05
boot412	0.0577050363998816	0.00035853803965603	0.000361986767269599	9.27351044855093e-05
boot413	0.0688143623620061	0.000381480455630887	0.000386442311332846	9.40248104201141e-05
boot414	0.0756122364155266	0.000369735624729287	0.000375703211529733	9.37785917254712e-05
boot415	0.0670767995565111	0.000362255794375733	0.000366894309518219	9.21107664097273e-05
boot416	0.0508214876090337	0.000356333712136049	0.000359024729429745	9.20757859070184e-05
boot417	0.0604072518399127	0.000367148506442893	0.000370929279686868	9.19284273574725e-05
boot418	0.0576119381483662	0.00036922899670948	0.000372639965946411	9.26940298124307e-05
boot419	0.066375239977831	0.000369408617071046	0.000373888670327348	9.23723397827384e-05
boot420	0.0644793888458815	0.000358089370161695	0.000362354429908107	9.19797954408665e-05
boot421	0.063284073570227	0.000371543741158247	0.00037563182085155	9.2190941079862e-05
boot422	0.0504835954846658	0.000366575996689181	0.0003692213588018	9.29245743552676e-05
boot423	0.0578757925159648	0.000367009838456232	0.000370509464706807	9.41516796637959e-05
boot424	0.0669530236245801	0.000375497804595988	0.000380103621396879	9.31685534436782e-05
boot425	0.0700612476830638	0.000366200438453092	0.000371271767007933	9.23010989175842e-05
boot426	0.0689138046882263	0.00037645649966841	0.000381397879067554	9.30563661243077e-05
boot427	0.0623851291419528	0.000384719977136753	0.000388802638376408	9.36568626937625e-05
boot428	0.0527833295668918	0.00036881555846661	0.000371651221345537	9.10020889567657e-05
boot429	0.0584101432970617	0.000368847776004606	0.000372345410173051	9.05747223110168e-05
boot430	0.0648622327707283	0.000357184955574812	0.000361502228397983	9.19900693917516e-05
boot431	0.0575718690291841	0.000358300973017498	0.000361728227087402	9.21332911730665e-05
boot432	0.0549574772197296	0.000356803840332392	0.000359885310740851	9.1542585277256e-05
boot433	0.069566537493107	0.000345902182455554	0.00035081779631549	9.12884304407072e-05
boot434	0.0760017931821592	0.000372629917466727	0.000378710089817531	9.50799024481348e-05
boot435	0.0639118961764975	0.000356277058700731	0.000360534604091567	9.29003669479932e-05
boot436	0.0792444907729336	0.000362353049933661	0.000368785665925143	9.20297125951306e-05
boot437	0.0432223882413891	0.000368770189122669	0.000370684273673196	9.17131869010357e-05
boot438	0.0656522264631099	0.000358538710401312	0.000362872680594616	9.01039751764845e-05
boot439	0.0697769010822038	0.000370672986074354	0.000375710334593611	9.25112015674252e-05
boot440	0.0705483655467387	0.000356048799611742	0.000361185857030734	9.32725381008339e-05
boot441	0.0615814408468919	0.000346103955377346	0.000349942975624981	9.06721677154775e-05
boot442	0.07654778793045	0.000360094448022494	0.000366097799094538	9.21947010718437e-05
boot443	0.0474533306879966	0.00036082289158276	0.00036316236329651	9.22442057430745e-05
boot444	0.0683494002401095	0.000370512879967152	0.000375287063649259	9.17753440498946e-05
boot445	0.0669320998388144	0.000350419415645461	0.000354989268874158	9.20395855044805e-05
boot446	0.062748347581806	0.000355350642766945	0.000359345607682202	9.12294869232644e-05
boot447	0.0697077194341864	0.000359017240457831	0.000363923062090651	9.09862446318362e-05
boot448	0.0677101639362154	0.000365292628754059	0.000369996152904749	9.26270599406398e-05
boot449	0.0512614261521955	0.000361091056694776	0.000363745566970108	9.12133703319565e-05
boot450	0.0660781811739696	0.000362841695888542	0.000367306218244385	9.18573547871569e-05
boot451	0.0693616748865684	0.000350028764485301	0.000354843199732994	9.061333020112e-05
boot452	0.0456284718710246	0.000341416934717181	0.000343494122486965	9.03896009939617e-05
boot453	0.0455028206860419	0.000373518626092015	0.000375659773884866	9.31161316136404e-05
boot454	0.0655591069384647	0.000368603118613856	0.000373029608451191	9.21114271135216e-05
boot455	0.0772209830734348	0.000367160637284799	0.000373290606000615	9.23008685572703e-05
boot456	0.068311480133467	0.000354765755671445	0.000359605228915742	9.28242536473073e-05
boot457	0.0793504723541296	0.000357654892797717	0.000364011480544195	9.06080556927469e-05
