V1	V2	V3	V4
boot87	NA	NA	NA	NA
boot88	NA	NA	NA	NA
boot89	NA	NA	NA	NA
boot90	NA	NA	NA	NA
boot91	NA	NA	NA	NA
boot92	NA	NA	NA	NA
boot93	NA	NA	NA	NA
boot94	NA	NA	NA	NA
boot95	NA	NA	NA	NA
boot96	NA	NA	NA	NA
boot97	NA	NA	NA	NA
boot98	NA	NA	NA	NA
boot99	NA	NA	NA	NA
boot100	NA	NA	NA	NA
boot101	NA	NA	NA	NA
boot102	NA	NA	NA	NA
boot103	NA	NA	NA	NA
boot104	NA	NA	NA	NA
boot105	NA	NA	NA	NA
boot106	NA	NA	NA	NA
boot107	NA	NA	NA	NA
boot108	NA	NA	NA	NA
boot109	NA	NA	NA	NA
boot110	NA	NA	NA	NA
boot111	NA	NA	NA	NA
boot112	NA	NA	NA	NA
boot113	NA	NA	NA	NA
boot114	NA	NA	NA	NA
boot115	NA	NA	NA	NA
boot116	NA	NA	NA	NA
boot117	NA	NA	NA	NA
boot118	NA	NA	NA	NA
boot119	NA	NA	NA	NA
boot120	NA	NA	NA	NA
boot121	NA	NA	NA	NA
boot122	NA	NA	NA	NA
boot123	NA	NA	NA	NA
boot124	NA	NA	NA	NA
boot125	NA	NA	NA	NA
boot126	NA	NA	NA	NA
boot127	NA	NA	NA	NA
boot128	NA	NA	NA	NA
boot129	NA	NA	NA	NA
boot130	NA	NA	NA	NA
boot131	NA	NA	NA	NA
boot132	NA	NA	NA	NA
boot133	NA	NA	NA	NA
boot134	NA	NA	NA	NA
boot135	NA	NA	NA	NA
boot136	NA	NA	NA	NA
boot137	NA	NA	NA	NA
boot138	NA	NA	NA	NA
boot139	NA	NA	NA	NA
boot140	NA	NA	NA	NA
boot141	NA	NA	NA	NA
boot142	NA	NA	NA	NA
boot143	NA	NA	NA	NA
boot144	NA	NA	NA	NA
boot145	NA	NA	NA	NA
boot146	NA	NA	NA	NA
boot147	NA	NA	NA	NA
boot148	NA	NA	NA	NA
boot149	NA	NA	NA	NA
boot150	NA	NA	NA	NA
boot151	NA	NA	NA	NA
boot152	NA	NA	NA	NA
boot153	NA	NA	NA	NA
boot154	NA	NA	NA	NA
boot155	NA	NA	NA	NA
boot156	NA	NA	NA	NA
boot157	NA	NA	NA	NA
boot158	NA	NA	NA	NA
boot159	NA	NA	NA	NA
boot160	NA	NA	NA	NA
boot161	NA	NA	NA	NA
boot162	NA	NA	NA	NA
boot163	NA	NA	NA	NA
boot164	NA	NA	NA	NA
boot165	NA	NA	NA	NA
boot166	NA	NA	NA	NA
boot167	NA	NA	NA	NA
boot168	NA	NA	NA	NA
boot169	NA	NA	NA	NA
boot170	NA	NA	NA	NA
boot171	NA	NA	NA	NA
boot172	NA	NA	NA	NA
boot173	NA	NA	NA	NA
boot174	NA	NA	NA	NA
boot175	NA	NA	NA	NA
boot176	NA	NA	NA	NA
boot177	NA	NA	NA	NA
boot178	NA	NA	NA	NA
boot179	NA	NA	NA	NA
boot180	NA	NA	NA	NA
boot181	NA	NA	NA	NA
boot182	NA	NA	NA	NA
boot183	NA	NA	NA	NA
boot184	NA	NA	NA	NA
boot185	NA	NA	NA	NA
boot186	NA	NA	NA	NA
boot187	NA	NA	NA	NA
boot188	NA	NA	NA	NA
boot189	NA	NA	NA	NA
boot190	NA	NA	NA	NA
boot191	NA	NA	NA	NA
boot192	NA	NA	NA	NA
boot193	NA	NA	NA	NA
boot194	NA	NA	NA	NA
boot195	NA	NA	NA	NA
boot196	NA	NA	NA	NA
boot197	NA	NA	NA	NA
boot198	NA	NA	NA	NA
boot199	NA	NA	NA	NA
boot200	NA	NA	NA	NA
boot201	0.0721883173496077	6.32441412795827e-05	6.4152799197938e-05	7.89513332368807e-05
boot202	0.0636442894507411	6.01932590716688e-05	6.08995529826871e-05	7.84510189642546e-05
boot203	0.0854402789886661	6.34879896168407e-05	6.47608826026578e-05	7.82147835979572e-05
boot204	0.0605056669572799	6.01395865660945e-05	6.07779363017431e-05	7.82954089895786e-05
boot205	0.0587619877942459	6.15136323972651e-05	6.21157197921267e-05	7.75539077386236e-05
boot206	0.0646904969485615	6.19332894691989e-05	6.26629948563745e-05	7.88121155367243e-05
boot207	0.0702702702702703	6.17411732841925e-05	6.26021865159025e-05	7.84863906510575e-05
boot208	0.0578901482127289	6.13793451030929e-05	6.19636989409467e-05	7.83319364059563e-05
boot209	0.0582388840453357	6.10682417870008e-05	6.16596572385869e-05	7.86305493602217e-05
boot210	0.0378378378378378	5.96161683049961e-05	5.98658111946635e-05	7.71033110437609e-05
boot211	0.0695727986050567	6.17581805340822e-05	6.26021865159025e-05	7.86068622054503e-05
boot212	0.0741063644289451	6.13405592426838e-05	6.22981448135426e-05	7.80976201869344e-05
boot213	0.0723626852659111	6.00473084515125e-05	6.09603613231591e-05	7.8272061131563e-05
boot214	0.0707933740191805	6.18803273662072e-05	6.27542073670825e-05	7.86012213968834e-05
boot215	0.0737576285963383	6.17144006495471e-05	6.26629948563745e-05	7.82921220522558e-05
boot216	0.0516129032258065	6.37491102795789e-05	6.421360753841e-05	7.90457531622343e-05
boot217	0.0727114210985179	6.20451619714343e-05	6.29670365587344e-05	7.79426569966994e-05
boot218	0.0782911944202267	6.25671382213201e-05	6.36359283039262e-05	7.79269963308098e-05
boot219	0.0242371403661726	6.0979547494403e-05	6.1081978004103e-05	7.63380060047746e-05
boot220	0.0589363557105493	6.0567524599477e-05	6.1173190514811e-05	7.80717912213913e-05
boot221	0.0732345248474281	6.09677039170173e-05	6.19028906004748e-05	7.88469888814169e-05
boot222	0.0608544027898867	6.28685821828926e-05	6.35143116229822e-05	7.8100016470273e-05
boot223	0.0441150828247602	6.21412253654493e-05	6.24805698349586e-05	7.7705159870591e-05
boot224	0.0842197035745423	6.24599522555256e-05	6.36967366443981e-05	7.81857737253275e-05
boot225	0.0526591107236269	5.97167379840504e-05	6.02002570672593e-05	7.76628538063393e-05
boot226	0.0671316477768091	6.27893033752712e-05	6.35751199634542e-05	7.82977628608227e-05
boot227	0.0557977332170881	6.20289075362218e-05	6.25717823456665e-05	7.78501138065269e-05
boot228	0.0861377506538797	6.15820643117213e-05	6.28758240480264e-05	7.87224139568825e-05
boot229	0.0664341761115955	6.17718054194364e-05	6.25413781754305e-05	7.80766049941157e-05
boot230	0.0836965998256321	6.25664808338555e-05	6.37879491551061e-05	7.85200976631517e-05
boot231	0.04359197907585	6.09026543670965e-05	6.1233998855283e-05	7.77190922436302e-05
boot232	0.0456843940714908	6.13565486023057e-05	6.17204655790588e-05	7.79787602921322e-05
boot233	0.0406277244986922	6.14630559745883e-05	6.17508697492948e-05	7.70018613137459e-05
boot234	0.0693984306887533	6.24008934139513e-05	6.32406740908583e-05	7.93625184929406e-05
boot235	0.0723626852659111	6.27228754322796e-05	6.36359283039262e-05	7.88854354450702e-05
boot236	0.0664341761115955	6.34136306121798e-05	6.4183203368174e-05	7.85508252256082e-05
boot237	0.0760244115082825	6.17464111778618e-05	6.27542073670825e-05	7.79093422964792e-05
boot238	0.0606800348735833	5.85852893333504e-05	5.92273236197077e-05	7.75438772782772e-05
boot239	0.0585876198779425	6.03314376755103e-05	6.09299571529231e-05	7.83438966166019e-05
boot240	0.0639930252833479	6.03071143393215e-05	6.10211696636311e-05	7.78525312959127e-05
boot241	0.0531822144725371	6.13793132940221e-05	6.18724864302388e-05	7.91136019103913e-05
boot242	0.0622493461203139	5.96157971991693e-05	6.02914695779673e-05	7.76755668316621e-05
boot243	0.0676547515257193	6.1226396487346e-05	6.20245072814187e-05	7.83768084019244e-05
boot244	0.0486486486486487	6.23719365564397e-05	6.27846115373185e-05	7.78857823779912e-05
boot245	0.0732345248474281	6.11501289384332e-05	6.20853156218907e-05	7.85147113271518e-05
boot246	0.0755013077593723	6.13649780060851e-05	6.23589531540146e-05	7.88449743069288e-05
boot247	0.0753269398430689	6.08526929197898e-05	6.18420822600028e-05	7.75088448882303e-05
boot248	0.0556233653007847	6.43126079699683e-05	6.48520951133657e-05	7.84398963924752e-05
boot249	0.0692240627724499	6.28611706693809e-05	6.36967366443981e-05	7.88693718642829e-05
boot250	0.0625980819529207	6.21621557340791e-05	6.28454198777904e-05	7.80619622184938e-05
boot251	0.0667829119442023	6.20677464117491e-05	6.28454198777904e-05	7.87696928392128e-05
boot252	0.0711421098517873	6.11419964193152e-05	6.20245072814187e-05	7.82967979856731e-05
boot253	0.0856146469049695	5.89525674685917e-05	6.02306612374953e-05	7.80326342551554e-05
boot254	0.0592850915431561	6.09859941327652e-05	6.15988488981149e-05	7.8563591266049e-05
boot255	0.0578901482127289	6.05280283364852e-05	6.1112382174339e-05	7.70690738804856e-05
boot256	0.0542284219703575	6.08124438421208e-05	6.1325211365991e-05	7.80698508680685e-05
boot257	0.0836965998256321	6.34786059409352e-05	6.47000742621858e-05	7.85570173914034e-05
boot258	0.0716652136006975	6.2922816648719e-05	6.38183533253421e-05	7.84128586822391e-05
boot259	0.0655623365300785	6.24303592165967e-05	6.31798657503863e-05	7.93721778474602e-05
boot260	0.0690496948561465	6.17404204695154e-05	6.25717823456665e-05	7.81128991439737e-05
boot261	0.0641673931996513	6.13065553459281e-05	6.20245072814187e-05	7.83222028302713e-05
boot262	0.0810810810810811	6.13950587841007e-05	6.25413781754305e-05	7.84742926011048e-05
boot263	0.0728857890148213	6.49899397219631e-05	6.59162410716254e-05	7.89969050324079e-05
boot264	0.0660854402789887	6.22055221006929e-05	6.29670365587344e-05	7.84986477463645e-05
boot265	0.0516129032258065	6.29586018534431e-05	6.34230991122742e-05	7.83728004589954e-05
boot266	0.0233653007846556	6.26590134210045e-05	6.27542073670825e-05	7.71496886690834e-05
boot267	0.0442894507410636	5.95541830289021e-05	5.98962153648994e-05	7.77534248341182e-05
boot268	0.0585876198779425	6.27637712943895e-05	6.33622907718023e-05	7.86643836085994e-05
boot269	0.0655623365300785	6.06061090024374e-05	6.1355615536227e-05	7.80577634211395e-05
boot270	0.0481255448997384	6.07085342106256e-05	6.1112382174339e-05	7.72611158443266e-05
boot271	0.0577157802964255	6.19605392399074e-05	6.25413781754305e-05	7.81131748225879e-05
boot272	0.0859633827375763	6.0766384307507e-05	6.20549114516547e-05	7.82726336948386e-05
boot273	0.0613775065387969	6.35567290189819e-05	6.421360753841e-05	7.84851500972937e-05
boot274	0.0463818657367044	6.14669684903048e-05	6.18420822600028e-05	7.76375337859301e-05
boot275	0.0620749782040105	6.31768650947013e-05	6.38487574955781e-05	7.86276971468674e-05
boot276	0.0728857890148213	6.32264978482757e-05	6.4152799197938e-05	7.8612142511214e-05
boot277	0.0910200523103749	6.21001386489142e-05	6.35447157932182e-05	7.90423920037462e-05
boot278	0.0577157802964255	6.22645809422673e-05	6.28454198777904e-05	7.83050895501455e-05
boot279	0.0765475152571927	6.24317906247857e-05	6.34535032825102e-05	7.86292133792454e-05
boot280	0.044463818657367	6.15885639652015e-05	6.19332947707107e-05	7.7035207823037e-05
boot281	0.0742807323452485	6.14272601668406e-05	6.23893573242506e-05	7.89246136173534e-05
boot282	0.0498692240627725	6.26854149498231e-05	6.31190574099144e-05	7.784581958196e-05
boot283	0.0530078465562337	6.25074962134466e-05	6.29974407289704e-05	7.69934319099665e-05
boot284	0.047951176983435	6.15323679400051e-05	6.19332947707107e-05	7.8299353314366e-05
boot285	0.047951176983435	6.14715595995332e-05	6.18724864302388e-05	7.72117481663428e-05
boot286	0.0615518744551003	6.19415704306477e-05	6.26021865159025e-05	7.83223618756257e-05
boot287	0.0826503923278117	6.08333848137742e-05	6.20245072814187e-05	7.92045546470205e-05
boot288	0.0584132519616391	6.25544994171627e-05	6.31494615801503e-05	7.8125400108824e-05
boot289	0.0564952048823017	6.04342339895253e-05	6.09907654933951e-05	7.78824530285739e-05
boot290	0.0629468177855275	6.27017966213191e-05	6.33926949420382e-05	7.79225430608885e-05
boot291	0.040976460331299	6.00595019286777e-05	6.03522779184393e-05	7.78670150261803e-05
boot292	0.0760244115082825	6.15639861564458e-05	6.25717823456665e-05	7.81962601156896e-05
boot293	0.0782911944202267	6.3053604945096e-05	6.4122395027702e-05	7.90608094557775e-05
boot294	0.11229293809939	6.31094298644656e-05	6.53081576669056e-05	7.8031467922557e-05
boot295	0.0646904969485615	6.21765228310869e-05	6.29062282182624e-05	7.77272671748428e-05
boot296	0.0826503923278117	6.12590431970781e-05	6.24501656647226e-05	7.85352705899548e-05
boot297	0.0646904969485615	6.1629247766839e-05	6.23589531540146e-05	7.8589452040663e-05
boot298	0.0659110723626853	6.26047895582017e-05	6.33622907718023e-05	7.79377902088569e-05
boot299	0.0711421098517873	6.34527133572504e-05	6.43352242193539e-05	7.82589027792482e-05
boot300	0.0702702702702703	6.22276400079684e-05	6.30886532396783e-05	7.83359125398145e-05
boot301	0.05231037489102	6.25811130064539e-05	6.30582490694424e-05	7.819394865654e-05
boot302	0.0714908456843941	6.2349489955432e-05	6.32406740908583e-05	7.83113771431533e-05
boot303	0.0927637314734089	6.26523441191462e-05	6.4152799197938e-05	7.94512976097273e-05
boot304	0.0652136006974717	6.12221446748736e-05	6.19636989409467e-05	7.73143324198853e-05
boot305	0.0528334786399303	6.15681849538001e-05	6.20549114516547e-05	7.84662767152466e-05
boot306	0.0735832606800349	6.02898844259358e-05	6.1233998855283e-05	7.79604594733607e-05
boot307	0.0660854402789887	6.17190553769171e-05	6.24805698349586e-05	7.84610706306482e-05
boot308	0.0622493461203139	6.27778309037122e-05	6.34535032825102e-05	7.85790610775135e-05
boot309	0.0617262423714037	6.12385263463696e-05	6.19028906004748e-05	7.74530199688606e-05
boot310	0.0540540540540541	6.18190736987431e-05	6.23285489837786e-05	7.75902655066233e-05
boot311	0.0857890148212729	6.14709022120686e-05	6.27542073670825e-05	7.92466804598706e-05
boot312	0.0566695727986051	6.35016145021949e-05	6.406158668723e-05	7.82964268798463e-05
boot313	0.0856146469049695	6.21754095136065e-05	6.34535032825102e-05	7.88481340079681e-05
boot314	0.0570183086312119	6.13664094142741e-05	6.19332947707107e-05	7.80233990215807e-05
boot315	0.0559721011333915	6.11437883303073e-05	6.16900614088228e-05	7.75818148967966e-05
boot316	0.0552746294681779	6.10965094479769e-05	6.16292530683509e-05	7.8556635682553e-05
boot317	0.0763731473408893	6.17979524756882e-05	6.28150157075545e-05	7.84177254700816e-05
boot318	0.0660854402789887	6.23879471221089e-05	6.31494615801503e-05	7.77701776114409e-05
boot319	0.0510897994768962	6.15389736237216e-05	6.19941031111827e-05	7.84251051745225e-05
boot320	0.0901482127288579	6.23405091944242e-05	6.37575449848701e-05	7.90827471116514e-05
boot321	0.0700959023539669	6.31136286618199e-05	6.39703741765221e-05	7.85539319115294e-05
boot322	0.0549258936355711	6.10424022184341e-05	6.15684447278789e-05	7.78879135857392e-05
boot323	0.0739319965126417	6.12538477155033e-05	6.22069323028347e-05	7.8709637313418e-05
boot324	0.0695727986050567	6.37648557696575e-05	6.46088617514778e-05	7.80393883812026e-05
boot325	0.0685265911072363	6.33035818300074e-05	6.4122395027702e-05	7.8526205004758e-05
boot326	0.0693984306887533	6.20968517115914e-05	6.29366323884984e-05	7.72451370877283e-05
boot327	0.0481255448997384	6.2411167743841e-05	6.28150157075545e-05	7.74228755727033e-05
boot328	0.0655623365300785	6.14574257690451e-05	6.22069323028347e-05	7.74901411545611e-05
boot329	0.0510897994768962	6.01403817928661e-05	6.05955112803272e-05	7.7667126824859e-05
boot330	0.0875326939843069	6.19654802489152e-05	6.33014824313303e-05	7.83701603061135e-05
boot331	0.0598081952920663	5.79043101412295e-05	5.85280277042799e-05	7.78194922743067e-05
boot332	0.0723626852659111	6.150670862284e-05	6.24197614944866e-05	7.87756305324411e-05
boot333	0.0734088927637315	6.25746663680917e-05	6.35143116229822e-05	7.85590425689152e-05
boot334	0.0761987794245859	6.13465287449829e-05	6.23589531540146e-05	7.78006294952832e-05
boot335	0.0646904969485615	6.30886479381665e-05	6.38183533253421e-05	7.87382336681264e-05
boot336	0.0711421098517873	5.98650212694036e-05	6.07475321315072e-05	7.79333687480065e-05
boot337	0.0585876198779425	6.33718546991093e-05	6.39703741765221e-05	7.81332569493279e-05
boot338	0.0748038360941587	6.32683161734408e-05	6.4244011708646e-05	7.8633740870332e-05
boot339	0.0770706190061029	6.11712077493937e-05	6.22069323028347e-05	7.8239106934146e-05
boot340	0.0702702702702703	6.24100650293843e-05	6.32710782610943e-05	7.81267891049185e-05
boot341	0.0587619877942459	6.15744407377371e-05	6.21765281325987e-05	7.865326103682e-05
boot342	0.0660854402789887	6.12933969936132e-05	6.20549114516547e-05	7.75931601320721e-05
boot343	0.051438535309503	6.1289505683944e-05	6.17508697492948e-05	7.70999286792255e-05
boot344	0.0512641673931997	6.12622241041647e-05	6.17204655790588e-05	7.76953202646698e-05
boot345	0.0687009590235397	5.99853549844893e-05	6.08083404719791e-05	7.75525399485764e-05
boot346	0.0619006102877071	6.16908301280354e-05	6.23589531540146e-05	7.79144741599122e-05
boot347	0.0545771578029643	6.33597778552039e-05	6.38791616658141e-05	7.88063262858267e-05
boot348	0.0856146469049695	6.0776817682751e-05	6.20549114516547e-05	7.75705120736156e-05
boot349	0.0500435919790759	5.98547893516084e-05	6.02914695779673e-05	7.81466167590915e-05
boot350	0.0826503923278117	6.47859269444529e-05	6.59770494120974e-05	7.88463845090705e-05
boot351	0.0650392327811683	6.19254008196242e-05	6.26629948563745e-05	7.79961598538959e-05
boot352	0.0648648648648649	6.08652044876637e-05	6.15988488981149e-05	7.79497186104316e-05
boot353	0.0484742807323452	6.14931685616747e-05	6.19028906004748e-05	7.72784729939958e-05
boot354	0.0563208369659983	6.05896849188469e-05	6.1142786344575e-05	7.74386422688292e-05
boot355	0.0894507410636443	6.05381012089261e-05	6.19332947707107e-05	7.77830178730471e-05
boot356	0.0650392327811683	6.07700423506566e-05	6.15076363874069e-05	7.8954917058865e-05
boot357	0.0714908456843941	6.28967650196798e-05	6.37879491551061e-05	7.80254135960689e-05
boot358	0.0535309503051439	6.17376742863973e-05	6.22373364730706e-05	7.75053989055531e-05
boot359	0.0472537053182214	6.21520298465201e-05	6.25413781754305e-05	7.7719855661331e-05
boot360	0.0571926765475153	6.30959746274893e-05	6.36663324741622e-05	7.82050394192486e-05
boot361	0.0467306015693112	6.0670798049555e-05	6.10515738338671e-05	7.68208146854008e-05
boot362	0.0526591107236269	6.17234132196257e-05	6.22069323028347e-05	7.84394192564122e-05
boot363	0.0592850915431561	6.36007527730603e-05	6.421360753841e-05	7.86198297033399e-05
boot364	0.0802092414995641	6.19972575107103e-05	6.31190574099144e-05	7.86620721494498e-05
boot365	0.0669572798605057	6.24589343652579e-05	6.32406740908583e-05	7.80416468252341e-05
boot366	0.0695727986050567	6.23662639388019e-05	6.32102699206223e-05	7.83255109736414e-05
boot367	0.0706190061028771	6.30703895314895e-05	6.39399700062861e-05	7.80458244165411e-05
boot368	0.0535309503051439	6.16768659459253e-05	6.21765281325987e-05	7.74453115706874e-05
boot369	0.0735832606800349	6.25397930233991e-05	6.34839074527462e-05	7.82281009956264e-05
boot370	0.0510897994768962	6.19646320070255e-05	6.24197614944866e-05	7.77858382773305e-05
boot371	0.0612031386224935	6.23138850021094e-05	6.29670365587344e-05	7.76473415827804e-05
boot372	0.0892763731473409	6.154687287632e-05	6.29366323884984e-05	7.88554076821728e-05
boot373	0.0648648648648649	6.20205629566313e-05	6.27542073670825e-05	7.81425876101152e-05
boot374	0.0814298169136879	6.07162850208932e-05	6.18724864302388e-05	7.87090541471188e-05
boot375	0.0913687881429817	6.23322812480936e-05	6.37879491551061e-05	7.82917297403818e-05
boot376	0.0594594594594595	6.25329964852574e-05	6.31494615801503e-05	7.77051704736146e-05
boot377	0.0650392327811683	6.02835756268808e-05	6.10211696636311e-05	7.83028841212321e-05
boot378	0.0674803836094159	6.06528259245158e-05	6.14468280469349e-05	7.72378634135237e-05
boot379	0.0646904969485615	6.15684394263671e-05	6.22981448135426e-05	7.89588613836523e-05
boot380	0.0781168265039233	6.22374478048187e-05	6.33014824313303e-05	7.92149138010992e-05
boot381	0.0592850915431561	6.12900358351251e-05	6.19028906004748e-05	7.7358600043507e-05
boot382	0.0758500435919791	6.25719413910209e-05	6.35751199634542e-05	7.82459246783349e-05
boot383	0.0503923278116827	6.08216154575538e-05	6.1264403025519e-05	7.79881651740849e-05
boot384	0.0624237140366173	6.11626193002599e-05	6.18420822600028e-05	7.83793849366646e-05
boot385	0.0751525719267655	6.05836305923588e-05	6.15684447278789e-05	7.84992203096401e-05
boot386	0.0612031386224935	6.15233765759737e-05	6.21765281325987e-05	7.82498371940514e-05
boot387	0.0789886660854403	6.32777104523698e-05	6.43656283895899e-05	7.9122837143966e-05
boot388	0.0573670444638187	6.26364289806897e-05	6.32102699206223e-05	7.7746193572008e-05
boot389	0.0683522231909329	6.0480155684832e-05	6.1294807195755e-05	7.79866171326361e-05
boot390	0.0742807323452485	6.14272601668406e-05	6.23893573242506e-05	7.84452085073098e-05
boot391	0.0700959023539669	6.21406952142682e-05	6.29974407289704e-05	7.85352705899547e-05
boot392	0.0702702702702703	6.08290481771128e-05	6.16900614088228e-05	7.76222972409853e-05
boot393	0.0765475152571927	6.24925989652577e-05	6.35143116229822e-05	7.93510672274289e-05
boot394	0.0784655623365301	6.18630762467743e-05	6.29366323884984e-05	7.67016260968663e-05
boot395	0.0608544027898867	6.31726238852525e-05	6.38183533253421e-05	7.81961328794061e-05
boot396	0.0741063644289451	6.15837926045717e-05	6.25413781754305e-05	7.81548447054222e-05
boot397	0.0598081952920663	6.21608939742681e-05	6.27846115373185e-05	7.75231907791908e-05
boot398	0.0533565823888405	6.012950309063e-05	6.06259154505632e-05	7.75569508064031e-05
boot399	0.0627724498692241	6.04253062436356e-05	6.1112382174339e-05	7.77976076335509e-05
boot400	0.0625980819529207	6.15540723293593e-05	6.22373364730706e-05	7.87058202249141e-05
boot401	0.0620749782040105	6.1170189859126e-05	6.18420822600028e-05	7.79028532460225e-05
boot402	0.0629468177855275	6.10599714285757e-05	6.17508697492948e-05	7.83641908038143e-05
boot403	0.0559721011333915	6.34545052682425e-05	6.4000778346758e-05	7.79364224188097e-05
boot404	0.0793374019180471	6.30856578855051e-05	6.4183203368174e-05	7.89022306344874e-05
boot405	0.0570183086312119	6.22177261808818e-05	6.27846115373185e-05	7.78086771902122e-05
boot406	0.0653879686137751	6.04580695866275e-05	6.1203594685047e-05	7.76997099164493e-05
boot407	0.0570183086312119	6.00894342643625e-05	6.06563196207992e-05	7.80427919517853e-05
boot408	0.0732345248474281	6.14541706407931e-05	6.23893573242506e-05	7.84773674779552e-05
boot409	0.0685265911072363	6.18441816586799e-05	6.26629948563745e-05	7.83947593209164e-05
boot410	0.0688753269398431	6.22614848593697e-05	6.30886532396783e-05	7.81054134092966e-05
boot411	0.0702702702702703	6.22276400079684e-05	6.30886532396783e-05	7.78569209476922e-05
boot412	0.0598081952920663	6.08839188243565e-05	6.15076363874069e-05	7.8378812373389e-05
boot413	0.0697471665213601	6.40342573938444e-05	6.48824992836017e-05	7.89269568855738e-05
boot414	0.0842197035745423	6.22167188936377e-05	6.34535032825102e-05	7.85216775136714e-05
boot415	0.0650392327811683	6.10132757125445e-05	6.17508697492948e-05	7.77821378220865e-05
boot416	0.0524847428073235	5.96287222849645e-05	6.01090445565514e-05	7.76941857411422e-05
boot417	0.0538796861377507	6.17311428238462e-05	6.22373364730706e-05	7.77405739694883e-05
boot418	0.0526591107236269	6.26355383267054e-05	6.31190574099144e-05	7.85906607853559e-05
boot419	0.0692240627724499	6.30435956907968e-05	6.38791616658141e-05	7.88510604424878e-05
boot420	0.0669572798605057	6.14860009177063e-05	6.22677406433066e-05	7.82141792256107e-05
boot421	0.0744551002615519	6.3703050744965e-05	6.46696700919498e-05	7.85269472164115e-05
boot422	0.0477768090671317	6.18697243425852e-05	6.22677406433066e-05	7.83487209923499e-05
boot423	0.0613775065387969	6.14284371024626e-05	6.20853156218907e-05	7.88393122923147e-05
boot424	0.0653879686137751	6.35592949506984e-05	6.43048200491179e-05	7.90963401879347e-05
boot425	0.0772449869224063	6.27779369339484e-05	6.38183533253421e-05	7.82083793716895e-05
boot426	0.0723626852659111	6.26620670918076e-05	6.35751199634542e-05	7.83287767049169e-05
boot427	0.0653879686137751	6.50186951220259e-05	6.57642202204454e-05	7.84502449435302e-05
boot428	0.0498692240627725	6.34151150354869e-05	6.38487574955781e-05	7.76877921178982e-05
boot429	0.0371403661726242	6.25440872479659e-05	6.27846115373185e-05	7.70461289373676e-05
boot430	0.0657367044463819	6.10581795175835e-05	6.18116780897668e-05	7.83139218688226e-05
boot431	0.0528334786399303	6.03520181443606e-05	6.08387446422151e-05	7.81987836353116e-05
boot432	0.0551002615518745	6.13126944966052e-05	6.18420822600028e-05	7.789602489881e-05
boot433	0.0660854402789887	6.06853135888935e-05	6.14468280469349e-05	7.81765384917527e-05
boot434	0.0887532693984307	6.28704907271446e-05	6.4244011708646e-05	7.93851029332554e-05
